country,iso2,iso3,project,wikidata_id,page_id,page_title,date,roll_pct_pageviews,roll_cases,roll_n_articles,roll_n_studies
United States,US,USA,en.wikipedia,Q7476596,5069414,Genital herpes,2022-07-08,NA,222.14285714285714,11.857142857142858,9
United States,US,USA,en.wikipedia,Q208726,188665,Genital wart,2022-07-08,NA,222.14285714285714,11.857142857142858,9
United States,US,USA,en.wikipedia,Q86,69893,Headache,2022-07-08,NA,222.14285714285714,11.857142857142858,9
United States,US,USA,en.wikipedia,Q6473911,21323216,Herpes,2022-07-08,NA,222.14285714285714,11.857142857142858,9
United States,US,USA,en.wikipedia,Q6473911,21323216,Herpes simplex,2022-07-08,2.8304260100746997e-7,222.14285714285714,11.857142857142858,9
United States,US,USA,en.wikipedia,Q655331,4774419,Herpes simplex virus,2022-07-08,2.1212416469766725e-7,222.14285714285714,11.857142857142858,9
United States,US,USA,en.wikipedia,Q827023,324927,Lesion,2022-07-08,NA,222.14285714285714,11.857142857142858,9
United States,US,USA,en.wikipedia,Q474959,149467,Myalgia,2022-07-08,NA,222.14285714285714,11.857142857142858,9
United States,US,USA,en.wikipedia,Q740335,2591633,Orthopoxvirus,2022-07-08,NA,222.14285714285714,11.857142857142858,9
United States,US,USA,en.wikipedia,Q182155,443800,Shingles,2022-07-08,NA,222.14285714285714,11.857142857142858,9
United States,US,USA,en.wikipedia,Q12214,16829895,Smallpox,2022-07-08,9.385285305508948e-7,222.14285714285714,11.857142857142858,9
United States,US,USA,en.wikipedia,Q1292082,310094,Sore throat,2022-07-08,NA,222.14285714285714,11.857142857142858,9
United States,US,USA,en.wikipedia,Q101971,34049,Wart,2022-07-08,NA,222.14285714285714,11.857142857142858,9
United States,US,USA,en.wikipedia,Q382370,242702,Mpox,2022-07-08,2.8739237882081927e-6,222.14285714285714,11.857142857142858,9
United States,US,USA,en.wikipedia,Q199615,37636,Encephalitis,2022-07-09,2.004224094821472e-7,229.42857142857142,13,8.857142857142858
United States,US,USA,en.wikipedia,Q9690,235562,Fatigue,2022-07-09,NA,229.42857142857142,13,8.857142857142858
United States,US,USA,en.wikipedia,Q38933,46253,Fever,2022-07-09,1.7660097922198135e-7,229.42857142857142,13,8.857142857142858
United States,US,USA,en.wikipedia,Q7476596,5069414,Genital herpes,2022-07-09,NA,229.42857142857142,13,8.857142857142858
United States,US,USA,en.wikipedia,Q208726,188665,Genital wart,2022-07-09,NA,229.42857142857142,13,8.857142857142858
United States,US,USA,en.wikipedia,Q86,69893,Headache,2022-07-09,NA,229.42857142857142,13,8.857142857142858
United States,US,USA,en.wikipedia,Q6473911,21323216,Herpes,2022-07-09,NA,229.42857142857142,13,8.857142857142858
United States,US,USA,en.wikipedia,Q6473911,21323216,Herpes simplex,2022-07-09,2.862665539750112e-7,229.42857142857142,13,8.857142857142858
United States,US,USA,en.wikipedia,Q655331,4774419,Herpes simplex virus,2022-07-09,2.1815415080362401e-7,229.42857142857142,13,8.857142857142858
United States,US,USA,en.wikipedia,Q827023,324927,Lesion,2022-07-09,NA,229.42857142857142,13,8.857142857142858
United States,US,USA,en.wikipedia,Q474959,149467,Myalgia,2022-07-09,NA,229.42857142857142,13,8.857142857142858
United States,US,USA,en.wikipedia,Q740335,2591633,Orthopoxvirus,2022-07-09,NA,229.42857142857142,13,8.857142857142858
United States,US,USA,en.wikipedia,Q182155,443800,Shingles,2022-07-09,NA,229.42857142857142,13,8.857142857142858
United States,US,USA,en.wikipedia,Q12214,16829895,Smallpox,2022-07-09,9.750666641830288e-7,229.42857142857142,13,8.857142857142858
United States,US,USA,en.wikipedia,Q1292082,310094,Sore throat,2022-07-09,NA,229.42857142857142,13,8.857142857142858
United States,US,USA,en.wikipedia,Q101971,34049,Wart,2022-07-09,2.1170624486854154e-7,229.42857142857142,13,8.857142857142858
United States,US,USA,en.wikipedia,Q382370,242702,Mpox,2022-07-09,2.6319226202160887e-6,229.42857142857142,13,8.857142857142858
United States,US,USA,en.wikipedia,Q199615,37636,Encephalitis,2022-07-10,2.004224094821472e-7,243.42857142857142,12,7.714285714285714
United States,US,USA,en.wikipedia,Q9690,235562,Fatigue,2022-07-10,NA,243.42857142857142,12,7.714285714285714
United States,US,USA,en.wikipedia,Q38933,46253,Fever,2022-07-10,1.7660097922198135e-7,243.42857142857142,12,7.714285714285714
United States,US,USA,en.wikipedia,Q7476596,5069414,Genital herpes,2022-07-10,NA,243.42857142857142,12,7.714285714285714
United States,US,USA,en.wikipedia,Q208726,188665,Genital wart,2022-07-10,NA,243.42857142857142,12,7.714285714285714
United States,US,USA,en.wikipedia,Q86,69893,Headache,2022-07-10,NA,243.42857142857142,12,7.714285714285714
United States,US,USA,en.wikipedia,Q6473911,21323216,Herpes,2022-07-10,NA,243.42857142857142,12,7.714285714285714
United States,US,USA,en.wikipedia,Q6473911,21323216,Herpes simplex,2022-07-10,2.890299422329037e-7,243.42857142857142,12,7.714285714285714
United States,US,USA,en.wikipedia,Q655331,4774419,Herpes simplex virus,2022-07-10,2.1869147629821422e-7,243.42857142857142,12,7.714285714285714
United States,US,USA,en.wikipedia,Q827023,324927,Lesion,2022-07-10,NA,243.42857142857142,12,7.714285714285714
United States,US,USA,en.wikipedia,Q474959,149467,Myalgia,2022-07-10,NA,243.42857142857142,12,7.714285714285714
United States,US,USA,en.wikipedia,Q740335,2591633,Orthopoxvirus,2022-07-10,NA,243.42857142857142,12,7.714285714285714
United States,US,USA,en.wikipedia,Q182155,443800,Shingles,2022-07-10,NA,243.42857142857142,12,7.714285714285714
United States,US,USA,en.wikipedia,Q12214,16829895,Smallpox,2022-07-10,9.750666641830288e-7,243.42857142857142,12,7.714285714285714
United States,US,USA,en.wikipedia,Q1292082,310094,Sore throat,2022-07-10,NA,243.42857142857142,12,7.714285714285714
United States,US,USA,en.wikipedia,Q101971,34049,Wart,2022-07-10,2.1170624486854154e-7,243.42857142857142,12,7.714285714285714
United States,US,USA,en.wikipedia,Q382370,242702,Mpox,2022-07-10,2.316538141819951e-6,243.42857142857142,12,7.714285714285714
United States,US,USA,en.wikipedia,Q199615,37636,Encephalitis,2022-07-11,2.004224094821472e-7,260.85714285714283,12.428571428571429,8.428571428571429
United States,US,USA,en.wikipedia,Q9690,235562,Fatigue,2022-07-11,NA,260.85714285714283,12.428571428571429,8.428571428571429
United States,US,USA,en.wikipedia,Q38933,46253,Fever,2022-07-11,1.7660097922198135e-7,260.85714285714283,12.428571428571429,8.428571428571429
United States,US,USA,en.wikipedia,Q7476596,5069414,Genital herpes,2022-07-11,NA,260.85714285714283,12.428571428571429,8.428571428571429
United States,US,USA,en.wikipedia,Q208726,188665,Genital wart,2022-07-11,NA,260.85714285714283,12.428571428571429,8.428571428571429
United States,US,USA,en.wikipedia,Q86,69893,Headache,2022-07-11,NA,260.85714285714283,12.428571428571429,8.428571428571429
United States,US,USA,en.wikipedia,Q6473911,21323216,Herpes,2022-07-11,NA,260.85714285714283,12.428571428571429,8.428571428571429
United States,US,USA,en.wikipedia,Q6473911,21323216,Herpes simplex,2022-07-11,2.8427077356653326e-7,260.85714285714283,12.428571428571429,8.428571428571429
United States,US,USA,en.wikipedia,Q655331,4774419,Herpes simplex virus,2022-07-11,2.2770660404078324e-7,260.85714285714283,12.428571428571429,8.428571428571429
United States,US,USA,en.wikipedia,Q827023,324927,Lesion,2022-07-11,NA,260.85714285714283,12.428571428571429,8.428571428571429
United States,US,USA,en.wikipedia,Q474959,149467,Myalgia,2022-07-11,NA,260.85714285714283,12.428571428571429,8.428571428571429
United States,US,USA,en.wikipedia,Q740335,2591633,Orthopoxvirus,2022-07-11,NA,260.85714285714283,12.428571428571429,8.428571428571429
United States,US,USA,en.wikipedia,Q182155,443800,Shingles,2022-07-11,NA,260.85714285714283,12.428571428571429,8.428571428571429
United States,US,USA,en.wikipedia,Q12214,16829895,Smallpox,2022-07-11,9.476272422592889e-7,260.85714285714283,12.428571428571429,8.428571428571429
United States,US,USA,en.wikipedia,Q1292082,310094,Sore throat,2022-07-11,NA,260.85714285714283,12.428571428571429,8.428571428571429
United States,US,USA,en.wikipedia,Q101971,34049,Wart,2022-07-11,2.1170624486854154e-7,260.85714285714283,12.428571428571429,8.428571428571429
United States,US,USA,en.wikipedia,Q382370,242702,Mpox,2022-07-11,2.4102374733051577e-6,260.85714285714283,12.428571428571429,8.428571428571429
United States,US,USA,en.wikipedia,Q199615,37636,Encephalitis,2022-07-12,1.9606410269269327e-7,276.42857142857144,12.142857142857142,7.714285714285714
United States,US,USA,en.wikipedia,Q9690,235562,Fatigue,2022-07-12,NA,276.42857142857144,12.142857142857142,7.714285714285714
United States,US,USA,en.wikipedia,Q38933,46253,Fever,2022-07-12,1.7534721973460421e-7,276.42857142857144,12.142857142857142,7.714285714285714
United States,US,USA,en.wikipedia,Q7476596,5069414,Genital herpes,2022-07-12,NA,276.42857142857144,12.142857142857142,7.714285714285714
United States,US,USA,en.wikipedia,Q208726,188665,Genital wart,2022-07-12,NA,276.42857142857144,12.142857142857142,7.714285714285714
United States,US,USA,en.wikipedia,Q86,69893,Headache,2022-07-12,NA,276.42857142857144,12.142857142857142,7.714285714285714
United States,US,USA,en.wikipedia,Q6473911,21323216,Herpes,2022-07-12,NA,276.42857142857144,12.142857142857142,7.714285714285714
United States,US,USA,en.wikipedia,Q6473911,21323216,Herpes simplex,2022-07-12,2.7470126237716484e-7,276.42857142857144,12.142857142857142,7.714285714285714
United States,US,USA,en.wikipedia,Q655331,4774419,Herpes simplex virus,2022-07-12,2.2681106154979957e-7,276.42857142857144,12.142857142857142,7.714285714285714
United States,US,USA,en.wikipedia,Q827023,324927,Lesion,2022-07-12,NA,276.42857142857144,12.142857142857142,7.714285714285714
United States,US,USA,en.wikipedia,Q474959,149467,Myalgia,2022-07-12,NA,276.42857142857144,12.142857142857142,7.714285714285714
United States,US,USA,en.wikipedia,Q740335,2591633,Orthopoxvirus,2022-07-12,NA,276.42857142857144,12.142857142857142,7.714285714285714
United States,US,USA,en.wikipedia,Q182155,443800,Shingles,2022-07-12,NA,276.42857142857144,12.142857142857142,7.714285714285714
United States,US,USA,en.wikipedia,Q12214,16829895,Smallpox,2022-07-12,8.895244454442679e-7,276.42857142857144,12.142857142857142,7.714285714285714
United States,US,USA,en.wikipedia,Q1292082,310094,Sore throat,2022-07-12,NA,276.42857142857144,12.142857142857142,7.714285714285714
United States,US,USA,en.wikipedia,Q101971,34049,Wart,2022-07-12,2.1493019783608278e-7,276.42857142857144,12.142857142857142,7.714285714285714
United States,US,USA,en.wikipedia,Q382370,242702,Mpox,2022-07-12,2.5130969251267118e-6,276.42857142857144,12.142857142857142,7.714285714285714
United States,US,USA,en.wikipedia,Q199615,37636,Encephalitis,2022-07-13,1.9606410269269327e-7,285.85714285714283,12.285714285714286,7.285714285714286
United States,US,USA,en.wikipedia,Q9690,235562,Fatigue,2022-07-13,NA,285.85714285714283,12.285714285714286,7.285714285714286
United States,US,USA,en.wikipedia,Q38933,46253,Fever,2022-07-13,1.7534721973460421e-7,285.85714285714283,12.285714285714286,7.285714285714286
United States,US,USA,en.wikipedia,Q7476596,5069414,Genital herpes,2022-07-13,NA,285.85714285714283,12.285714285714286,7.285714285714286
United States,US,USA,en.wikipedia,Q208726,188665,Genital wart,2022-07-13,NA,285.85714285714283,12.285714285714286,7.285714285714286
United States,US,USA,en.wikipedia,Q86,69893,Headache,2022-07-13,NA,285.85714285714283,12.285714285714286,7.285714285714286
United States,US,USA,en.wikipedia,Q6473911,21323216,Herpes,2022-07-13,NA,285.85714285714283,12.285714285714286,7.285714285714286
United States,US,USA,en.wikipedia,Q6473911,21323216,Herpes simplex,2022-07-13,2.7958836568510436e-7,285.85714285714283,12.285714285714286,7.285714285714286
United States,US,USA,en.wikipedia,Q655331,4774419,Herpes simplex virus,2022-07-13,2.2681106154979957e-7,285.85714285714283,12.285714285714286,7.285714285714286
United States,US,USA,en.wikipedia,Q827023,324927,Lesion,2022-07-13,NA,285.85714285714283,12.285714285714286,7.285714285714286
United States,US,USA,en.wikipedia,Q474959,149467,Myalgia,2022-07-13,NA,285.85714285714283,12.285714285714286,7.285714285714286
United States,US,USA,en.wikipedia,Q740335,2591633,Orthopoxvirus,2022-07-13,NA,285.85714285714283,12.285714285714286,7.285714285714286
United States,US,USA,en.wikipedia,Q182155,443800,Shingles,2022-07-13,4.678313972898735e-7,285.85714285714283,12.285714285714286,7.285714285714286
United States,US,USA,en.wikipedia,Q12214,16829895,Smallpox,2022-07-13,9.788279426451602e-7,285.85714285714283,12.285714285714286,7.285714285714286
United States,US,USA,en.wikipedia,Q1292082,310094,Sore throat,2022-07-13,NA,285.85714285714283,12.285714285714286,7.285714285714286
United States,US,USA,en.wikipedia,Q101971,34049,Wart,2022-07-13,2.1493019783608278e-7,285.85714285714283,12.285714285714286,7.285714285714286
United States,US,USA,en.wikipedia,Q382370,242702,Mpox,2022-07-13,2.0703918914410086e-6,285.85714285714283,12.285714285714286,7.285714285714286
United States,US,USA,en.wikipedia,Q199615,37636,Encephalitis,2022-07-14,1.860937296264083e-7,289.57142857142856,12.571428571428571,7.714285714285714
United States,US,USA,en.wikipedia,Q9690,235562,Fatigue,2022-07-14,NA,289.57142857142856,12.571428571428571,7.714285714285714
United States,US,USA,en.wikipedia,Q38933,46253,Fever,2022-07-14,1.7534721973460421e-7,289.57142857142856,12.571428571428571,7.714285714285714
United States,US,USA,en.wikipedia,Q7476596,5069414,Genital herpes,2022-07-14,NA,289.57142857142856,12.571428571428571,7.714285714285714
United States,US,USA,en.wikipedia,Q208726,188665,Genital wart,2022-07-14,NA,289.57142857142856,12.571428571428571,7.714285714285714
United States,US,USA,en.wikipedia,Q86,69893,Headache,2022-07-14,NA,289.57142857142856,12.571428571428571,7.714285714285714
United States,US,USA,en.wikipedia,Q6473911,21323216,Herpes,2022-07-14,NA,289.57142857142856,12.571428571428571,7.714285714285714
United States,US,USA,en.wikipedia,Q6473911,21323216,Herpes simplex,2022-07-14,2.869318141111705e-7,289.57142857142856,12.571428571428571,7.714285714285714
United States,US,USA,en.wikipedia,Q655331,4774419,Herpes simplex virus,2022-07-14,2.3276940425647765e-7,289.57142857142856,12.571428571428571,7.714285714285714
United States,US,USA,en.wikipedia,Q827023,324927,Lesion,2022-07-14,NA,289.57142857142856,12.571428571428571,7.714285714285714
United States,US,USA,en.wikipedia,Q474959,149467,Myalgia,2022-07-14,NA,289.57142857142856,12.571428571428571,7.714285714285714
United States,US,USA,en.wikipedia,Q740335,2591633,Orthopoxvirus,2022-07-14,NA,289.57142857142856,12.571428571428571,7.714285714285714
United States,US,USA,en.wikipedia,Q182155,443800,Shingles,2022-07-14,4.678313972898735e-7,289.57142857142856,12.571428571428571,7.714285714285714
United States,US,USA,en.wikipedia,Q12214,16829895,Smallpox,2022-07-14,1.0785913761407421e-6,289.57142857142856,12.571428571428571,7.714285714285714
United States,US,USA,en.wikipedia,Q1292082,310094,Sore throat,2022-07-14,NA,289.57142857142856,12.571428571428571,7.714285714285714
United States,US,USA,en.wikipedia,Q101971,34049,Wart,2022-07-14,2.0561655592985253e-7,289.57142857142856,12.571428571428571,7.714285714285714
United States,US,USA,en.wikipedia,Q382370,242702,Mpox,2022-07-14,1.624821121784158e-6,289.57142857142856,12.571428571428571,7.714285714285714
United States,US,USA,en.wikipedia,Q199615,37636,Encephalitis,2022-07-15,1.9606410269269327e-7,299.42857142857144,13.714285714285714,7.714285714285714
United States,US,USA,en.wikipedia,Q9690,235562,Fatigue,2022-07-15,NA,299.42857142857144,13.714285714285714,7.714285714285714
United States,US,USA,en.wikipedia,Q38933,46253,Fever,2022-07-15,1.7254118659618866e-7,299.42857142857144,13.714285714285714,7.714285714285714
United States,US,USA,en.wikipedia,Q7476596,5069414,Genital herpes,2022-07-15,NA,299.42857142857144,13.714285714285714,7.714285714285714
United States,US,USA,en.wikipedia,Q208726,188665,Genital wart,2022-07-15,NA,299.42857142857144,13.714285714285714,7.714285714285714
United States,US,USA,en.wikipedia,Q86,69893,Headache,2022-07-15,NA,299.42857142857144,13.714285714285714,7.714285714285714
United States,US,USA,en.wikipedia,Q6473911,21323216,Herpes,2022-07-15,NA,299.42857142857144,13.714285714285714,7.714285714285714
United States,US,USA,en.wikipedia,Q6473911,21323216,Herpes simplex,2022-07-15,2.9094384447077737e-7,299.42857142857144,13.714285714285714,7.714285714285714
United States,US,USA,en.wikipedia,Q655331,4774419,Herpes simplex virus,2022-07-15,2.393605969901175e-7,299.42857142857144,13.714285714285714,7.714285714285714
United States,US,USA,en.wikipedia,Q827023,324927,Lesion,2022-07-15,NA,299.42857142857144,13.714285714285714,7.714285714285714
United States,US,USA,en.wikipedia,Q474959,149467,Myalgia,2022-07-15,NA,299.42857142857144,13.714285714285714,7.714285714285714
United States,US,USA,en.wikipedia,Q740335,2591633,Orthopoxvirus,2022-07-15,NA,299.42857142857144,13.714285714285714,7.714285714285714
United States,US,USA,en.wikipedia,Q182155,443800,Shingles,2022-07-15,4.678313972898735e-7,299.42857142857144,13.714285714285714,7.714285714285714
United States,US,USA,en.wikipedia,Q12214,16829895,Smallpox,2022-07-15,1.3377016701986862e-6,299.42857142857144,13.714285714285714,7.714285714285714
United States,US,USA,en.wikipedia,Q1292082,310094,Sore throat,2022-07-15,NA,299.42857142857144,13.714285714285714,7.714285714285714
United States,US,USA,en.wikipedia,Q101971,34049,Wart,2022-07-15,2.0794496640641007e-7,299.42857142857144,13.714285714285714,7.714285714285714
United States,US,USA,en.wikipedia,Q382370,242702,Mpox,2022-07-15,1.9799165129233435e-6,299.42857142857144,13.714285714285714,7.714285714285714
United States,US,USA,en.wikipedia,Q199615,37636,Encephalitis,2022-07-16,2.1146743353761253e-7,312.7142857142857,13.428571428571429,7.285714285714286
United States,US,USA,en.wikipedia,Q9690,235562,Fatigue,2022-07-16,NA,312.7142857142857,13.428571428571429,7.285714285714286
United States,US,USA,en.wikipedia,Q38933,46253,Fever,2022-07-16,1.7051129028329232e-7,312.7142857142857,13.428571428571429,7.285714285714286
United States,US,USA,en.wikipedia,Q7476596,5069414,Genital herpes,2022-07-16,NA,312.7142857142857,13.428571428571429,7.285714285714286
United States,US,USA,en.wikipedia,Q208726,188665,Genital wart,2022-07-16,NA,312.7142857142857,13.428571428571429,7.285714285714286
United States,US,USA,en.wikipedia,Q86,69893,Headache,2022-07-16,NA,312.7142857142857,13.428571428571429,7.285714285714286
United States,US,USA,en.wikipedia,Q6473911,21323216,Herpes,2022-07-16,NA,312.7142857142857,13.428571428571429,7.285714285714286
United States,US,USA,en.wikipedia,Q6473911,21323216,Herpes simplex,2022-07-16,2.9918283538782724e-7,312.7142857142857,13.428571428571429,7.285714285714286
United States,US,USA,en.wikipedia,Q655331,4774419,Herpes simplex virus,2022-07-16,2.3405898544349413e-7,312.7142857142857,13.428571428571429,7.285714285714286
United States,US,USA,en.wikipedia,Q827023,324927,Lesion,2022-07-16,NA,312.7142857142857,13.428571428571429,7.285714285714286
United States,US,USA,en.wikipedia,Q474959,149467,Myalgia,2022-07-16,NA,312.7142857142857,13.428571428571429,7.285714285714286
United States,US,USA,en.wikipedia,Q740335,2591633,Orthopoxvirus,2022-07-16,2.2925887769182163e-7,312.7142857142857,13.428571428571429,7.285714285714286
United States,US,USA,en.wikipedia,Q182155,443800,Shingles,2022-07-16,4.678313972898735e-7,312.7142857142857,13.428571428571429,7.285714285714286
United States,US,USA,en.wikipedia,Q12214,16829895,Smallpox,2022-07-16,1.3072532255052412e-6,312.7142857142857,13.428571428571429,7.285714285714286
United States,US,USA,en.wikipedia,Q1292082,310094,Sore throat,2022-07-16,NA,312.7142857142857,13.428571428571429,7.285714285714286
United States,US,USA,en.wikipedia,Q101971,34049,Wart,2022-07-16,2.0445235069157374e-7,312.7142857142857,13.428571428571429,7.285714285714286
United States,US,USA,en.wikipedia,Q382370,242702,Mpox,2022-07-16,2.693791812878904e-6,312.7142857142857,13.428571428571429,7.285714285714286
United States,US,USA,en.wikipedia,Q199615,37636,Encephalitis,2022-07-17,2.1146743353761253e-7,326.85714285714283,14,7.428571428571429
United States,US,USA,en.wikipedia,Q9690,235562,Fatigue,2022-07-17,NA,326.85714285714283,14,7.428571428571429
United States,US,USA,en.wikipedia,Q38933,46253,Fever,2022-07-17,1.7051129028329232e-7,326.85714285714283,14,7.428571428571429
United States,US,USA,en.wikipedia,Q7476596,5069414,Genital herpes,2022-07-17,NA,326.85714285714283,14,7.428571428571429
United States,US,USA,en.wikipedia,Q208726,188665,Genital wart,2022-07-17,NA,326.85714285714283,14,7.428571428571429
United States,US,USA,en.wikipedia,Q86,69893,Headache,2022-07-17,NA,326.85714285714283,14,7.428571428571429
United States,US,USA,en.wikipedia,Q6473911,21323216,Herpes,2022-07-17,NA,326.85714285714283,14,7.428571428571429
United States,US,USA,en.wikipedia,Q6473911,21323216,Herpes simplex,2022-07-17,2.9681860321163033e-7,326.85714285714283,14,7.428571428571429
United States,US,USA,en.wikipedia,Q655331,4774419,Herpes simplex virus,2022-07-17,2.3004695508388728e-7,326.85714285714283,14,7.428571428571429
United States,US,USA,en.wikipedia,Q827023,324927,Lesion,2022-07-17,NA,326.85714285714283,14,7.428571428571429
United States,US,USA,en.wikipedia,Q474959,149467,Myalgia,2022-07-17,NA,326.85714285714283,14,7.428571428571429
United States,US,USA,en.wikipedia,Q740335,2591633,Orthopoxvirus,2022-07-17,1.9988508398755696e-7,326.85714285714283,14,7.428571428571429
United States,US,USA,en.wikipedia,Q182155,443800,Shingles,2022-07-17,4.678313972898735e-7,326.85714285714283,14,7.428571428571429
United States,US,USA,en.wikipedia,Q12214,16829895,Smallpox,2022-07-17,1.3936432244687999e-6,326.85714285714283,14,7.428571428571429
United States,US,USA,en.wikipedia,Q1292082,310094,Sore throat,2022-07-17,NA,326.85714285714283,14,7.428571428571429
United States,US,USA,en.wikipedia,Q101971,34049,Wart,2022-07-17,2.0445235069157374e-7,326.85714285714283,14,7.428571428571429
United States,US,USA,en.wikipedia,Q382370,242702,Mpox,2022-07-17,2.7073017110286008e-6,326.85714285714283,14,7.428571428571429
United States,US,USA,en.wikipedia,Q199615,37636,Encephalitis,2022-07-18,2.1146743353761253e-7,331.42857142857144,13.714285714285714,6.714285714285714
United States,US,USA,en.wikipedia,Q9690,235562,Fatigue,2022-07-18,NA,331.42857142857144,13.714285714285714,6.714285714285714
United States,US,USA,en.wikipedia,Q38933,46253,Fever,2022-07-18,1.7051129028329232e-7,331.42857142857144,13.714285714285714,6.714285714285714
United States,US,USA,en.wikipedia,Q7476596,5069414,Genital herpes,2022-07-18,NA,331.42857142857144,13.714285714285714,6.714285714285714
United States,US,USA,en.wikipedia,Q208726,188665,Genital wart,2022-07-18,NA,331.42857142857144,13.714285714285714,6.714285714285714
United States,US,USA,en.wikipedia,Q86,69893,Headache,2022-07-18,NA,331.42857142857144,13.714285714285714,6.714285714285714
United States,US,USA,en.wikipedia,Q6473911,21323216,Herpes,2022-07-18,NA,331.42857142857144,13.714285714285714,6.714285714285714
United States,US,USA,en.wikipedia,Q6473911,21323216,Herpes simplex,2022-07-18,3.019052845604176e-7,331.42857142857144,13.714285714285714,6.714285714285714
United States,US,USA,en.wikipedia,Q655331,4774419,Herpes simplex virus,2022-07-18,2.2316918875313262e-7,331.42857142857144,13.714285714285714,6.714285714285714
United States,US,USA,en.wikipedia,Q827023,324927,Lesion,2022-07-18,NA,331.42857142857144,13.714285714285714,6.714285714285714
United States,US,USA,en.wikipedia,Q474959,149467,Myalgia,2022-07-18,NA,331.42857142857144,13.714285714285714,6.714285714285714
United States,US,USA,en.wikipedia,Q740335,2591633,Orthopoxvirus,2022-07-18,1.9546707436537083e-7,331.42857142857144,13.714285714285714,6.714285714285714
United States,US,USA,en.wikipedia,Q182155,443800,Shingles,2022-07-18,4.678313972898735e-7,331.42857142857144,13.714285714285714,6.714285714285714
United States,US,USA,en.wikipedia,Q12214,16829895,Smallpox,2022-07-18,1.3523408047846328e-6,331.42857142857144,13.714285714285714,6.714285714285714
United States,US,USA,en.wikipedia,Q1292082,310094,Sore throat,2022-07-18,NA,331.42857142857144,13.714285714285714,6.714285714285714
United States,US,USA,en.wikipedia,Q101971,34049,Wart,2022-07-18,2.0445235069157374e-7,331.42857142857144,13.714285714285714,6.714285714285714
United States,US,USA,en.wikipedia,Q382370,242702,Mpox,2022-07-18,2.785034799245984e-6,331.42857142857144,13.714285714285714,6.714285714285714
United States,US,USA,en.wikipedia,Q199615,37636,Encephalitis,2022-07-19,2.2651254738613835e-7,331.7142857142857,17.571428571428573,7.285714285714286
United States,US,USA,en.wikipedia,Q9690,235562,Fatigue,2022-07-19,NA,331.7142857142857,17.571428571428573,7.285714285714286
United States,US,USA,en.wikipedia,Q38933,46253,Fever,2022-07-19,1.669291203193576e-7,331.7142857142857,17.571428571428573,7.285714285714286
United States,US,USA,en.wikipedia,Q7476596,5069414,Genital herpes,2022-07-19,NA,331.7142857142857,17.571428571428573,7.285714285714286
United States,US,USA,en.wikipedia,Q208726,188665,Genital wart,2022-07-19,NA,331.7142857142857,17.571428571428573,7.285714285714286
United States,US,USA,en.wikipedia,Q86,69893,Headache,2022-07-19,NA,331.7142857142857,17.571428571428573,7.285714285714286
United States,US,USA,en.wikipedia,Q6473911,21323216,Herpes,2022-07-19,NA,331.7142857142857,17.571428571428573,7.285714285714286
United States,US,USA,en.wikipedia,Q6473911,21323216,Herpes simplex,2022-07-19,2.9388122384120385e-7,331.7142857142857,17.571428571428573,7.285714285714286
United States,US,USA,en.wikipedia,Q655331,4774419,Herpes simplex virus,2022-07-19,2.0769421450893465e-7,331.7142857142857,17.571428571428573,7.285714285714286
United States,US,USA,en.wikipedia,Q827023,324927,Lesion,2022-07-19,NA,331.7142857142857,17.571428571428573,7.285714285714286
United States,US,USA,en.wikipedia,Q474959,149467,Myalgia,2022-07-19,NA,331.7142857142857,17.571428571428573,7.285714285714286
United States,US,USA,en.wikipedia,Q740335,2591633,Orthopoxvirus,2022-07-19,1.9546707436537083e-7,331.7142857142857,17.571428571428573,7.285714285714286
United States,US,USA,en.wikipedia,Q182155,443800,Shingles,2022-07-19,4.678313972898735e-7,331.7142857142857,17.571428571428573,7.285714285714286
United States,US,USA,en.wikipedia,Q12214,16829895,Smallpox,2022-07-19,1.3120772143900066e-6,331.7142857142857,17.571428571428573,7.285714285714286
United States,US,USA,en.wikipedia,Q1292082,310094,Sore throat,2022-07-19,NA,331.7142857142857,17.571428571428573,7.285714285714286
United States,US,USA,en.wikipedia,Q101971,34049,Wart,2022-07-19,1.931685153051794e-7,331.7142857142857,17.571428571428573,7.285714285714286
United States,US,USA,en.wikipedia,Q382370,242702,Mpox,2022-07-19,2.742253455105278e-6,331.7142857142857,17.571428571428573,7.285714285714286
United States,US,USA,en.wikipedia,Q199615,37636,Encephalitis,2022-07-20,2.251393822332967e-7,339.2857142857143,24,7.857142857142857
United States,US,USA,en.wikipedia,Q9690,235562,Fatigue,2022-07-20,NA,339.2857142857143,24,7.857142857142857
United States,US,USA,en.wikipedia,Q38933,46253,Fever,2022-07-20,1.669291203193576e-7,339.2857142857143,24,7.857142857142857
United States,US,USA,en.wikipedia,Q7476596,5069414,Genital herpes,2022-07-20,NA,339.2857142857143,24,7.857142857142857
United States,US,USA,en.wikipedia,Q208726,188665,Genital wart,2022-07-20,NA,339.2857142857143,24,7.857142857142857
United States,US,USA,en.wikipedia,Q86,69893,Headache,2022-07-20,NA,339.2857142857143,24,7.857142857142857
United States,US,USA,en.wikipedia,Q6473911,21323216,Herpes,2022-07-20,NA,339.2857142857143,24,7.857142857142857
United States,US,USA,en.wikipedia,Q6473911,21323216,Herpes simplex,2022-07-20,2.940364512063077e-7,339.2857142857143,24,7.857142857142857
