country,iso3,date,cases
Italy,ITA,2023-11-08,0
Italy,ITA,2023-11-15,0
Italy,ITA,2023-11-22,0
Italy,ITA,2023-11-29,0
Italy,ITA,2023-12-06,6
Italy,ITA,2023-12-13,0
Italy,ITA,2023-12-20,0
Italy,ITA,2023-12-27,0
Italy,ITA,2024-01-03,17
Italy,ITA,2024-01-10,0
Italy,ITA,2024-01-17,0
Italy,ITA,2024-01-24,0
Italy,ITA,2024-01-31,0
Italy,ITA,2024-02-07,26
Italy,ITA,2024-02-14,0
Italy,ITA,2024-02-21,0
Italy,ITA,2024-02-28,0
Italy,ITA,2024-03-06,13
Mexico,MEX,2022-06-01,1
Mexico,MEX,2022-06-08,0
Mexico,MEX,2022-06-15,9
Mexico,MEX,2022-06-22,1
Mexico,MEX,2022-06-29,16
Mexico,MEX,2022-07-06,3
Mexico,MEX,2022-07-13,12
Mexico,MEX,2022-07-20,17
Mexico,MEX,2022-07-27,0
Mexico,MEX,2022-08-03,32
Mexico,MEX,2022-08-10,56
Mexico,MEX,2022-08-17,105
Mexico,MEX,2022-08-24,134
Mexico,MEX,2022-08-31,118
Mexico,MEX,2022-09-07,284
Mexico,MEX,2022-09-14,262
Mexico,MEX,2022-09-21,317
Mexico,MEX,2022-09-28,260
Mexico,MEX,2022-10-05,341
Mexico,MEX,2022-10-12,179
Mexico,MEX,2022-10-19,321
Mexico,MEX,2022-10-26,186
Mexico,MEX,2022-11-02,247
Mexico,MEX,2022-11-09,106
Mexico,MEX,2022-11-16,138
Mexico,MEX,2022-11-23,147
Mexico,MEX,2022-11-30,70
Mexico,MEX,2022-12-07,93
Mexico,MEX,2022-12-14,54
Mexico,MEX,2022-12-21,0
Mexico,MEX,2022-12-28,128
Mexico,MEX,2023-01-04,0
Mexico,MEX,2023-01-11,59
Mexico,MEX,2023-01-18,0
Mexico,MEX,2023-01-25,72
Mexico,MEX,2023-02-01,0
Mexico,MEX,2023-02-08,60
Mexico,MEX,2023-02-15,0
Mexico,MEX,2023-02-22,49
Mexico,MEX,2023-03-01,0
Mexico,MEX,2023-03-08,51
Mexico,MEX,2023-03-15,0
Mexico,MEX,2023-03-22,9
Mexico,MEX,2023-03-29,0
Mexico,MEX,2023-04-05,19
Mexico,MEX,2023-04-12,0
Mexico,MEX,2023-04-19,9
Mexico,MEX,2023-04-26,0
Mexico,MEX,2023-05-03,45
Mexico,MEX,2023-05-10,0
Mexico,MEX,2023-05-17,7
Mexico,MEX,2023-05-24,0
Mexico,MEX,2023-05-31,3
Mexico,MEX,2023-06-07,0
Mexico,MEX,2023-06-14,6
Mexico,MEX,2023-06-21,0
Mexico,MEX,2023-06-28,5
Mexico,MEX,2023-07-05,0
Mexico,MEX,2023-07-12,0
Mexico,MEX,2023-07-19,8
Mexico,MEX,2023-07-26,0
Mexico,MEX,2023-08-02,6
Mexico,MEX,2023-08-09,0
Mexico,MEX,2023-08-16,5
Mexico,MEX,2023-08-23,0
Mexico,MEX,2023-08-30,5
Mexico,MEX,2023-09-06,0
Mexico,MEX,2023-09-13,6
Mexico,MEX,2023-09-20,0
Mexico,MEX,2023-09-27,1
Mexico,MEX,2023-10-04,0
Mexico,MEX,2023-10-11,1
Mexico,MEX,2023-10-18,0
Mexico,MEX,2023-10-25,2
Mexico,MEX,2023-11-01,0
Mexico,MEX,2023-11-08,1
Mexico,MEX,2023-11-15,0
Mexico,MEX,2023-11-22,2
Mexico,MEX,2023-11-29,3
Mexico,MEX,2023-12-06,0
Mexico,MEX,2023-12-13,7
Mexico,MEX,2023-12-20,0
Mexico,MEX,2023-12-27,0
Mexico,MEX,2024-01-03,0
Mexico,MEX,2024-01-10,0
Mexico,MEX,2024-01-17,1
Mexico,MEX,2024-01-24,0
Mexico,MEX,2024-01-31,0
Mexico,MEX,2024-02-07,0
Mexico,MEX,2024-02-14,0
Mexico,MEX,2024-02-21,0
Mexico,MEX,2024-02-28,2
Netherlands,NLD,2022-05-25,6
Netherlands,NLD,2022-06-01,20
Netherlands,NLD,2022-06-08,14
Netherlands,NLD,2022-06-15,40
Netherlands,NLD,2022-06-22,15
Netherlands,NLD,2022-06-29,162
Netherlands,NLD,2022-07-06,95
Netherlands,NLD,2022-07-13,151
Netherlands,NLD,2022-07-20,153
Netherlands,NLD,2022-07-27,162
Netherlands,NLD,2022-08-03,109
Netherlands,NLD,2022-08-10,32
Netherlands,NLD,2022-08-17,70
Netherlands,NLD,2022-08-24,61
Netherlands,NLD,2022-08-31,70
Netherlands,NLD,2022-09-07,12
Netherlands,NLD,2022-09-14,23
Netherlands,NLD,2022-09-21,24
Netherlands,NLD,2022-09-28,0
Netherlands,NLD,2022-10-05,0
Netherlands,NLD,2022-10-12,4
Netherlands,NLD,2022-10-19,0
Netherlands,NLD,2022-10-26,12
Netherlands,NLD,2022-11-02,0
Netherlands,NLD,2022-11-09,5
Netherlands,NLD,2022-11-16,0
Netherlands,NLD,2022-11-23,8
Netherlands,NLD,2022-11-30,3
Netherlands,NLD,2022-12-07,0
Netherlands,NLD,2022-12-14,4
Netherlands,NLD,2022-12-21,1
Netherlands,NLD,2022-12-28,0
Netherlands,NLD,2023-01-04,3
Netherlands,NLD,2023-01-11,0
Netherlands,NLD,2023-01-18,1
Netherlands,NLD,2023-01-25,0
Netherlands,NLD,2023-02-01,0
Netherlands,NLD,2023-02-08,0
Netherlands,NLD,2023-02-15,0
Netherlands,NLD,2023-02-22,1
Netherlands,NLD,2023-03-01,0
Netherlands,NLD,2023-03-08,1
Netherlands,NLD,2023-03-15,0
Netherlands,NLD,2023-03-22,0
Netherlands,NLD,2023-03-29,0
Netherlands,NLD,2023-04-05,0
Netherlands,NLD,2023-04-12,0
Netherlands,NLD,2023-04-19,0
Netherlands,NLD,2023-04-26,1
Netherlands,NLD,2023-05-03,0
Netherlands,NLD,2023-05-10,1
Netherlands,NLD,2023-05-17,0
Netherlands,NLD,2023-05-24,0
Netherlands,NLD,2023-05-31,0
Netherlands,NLD,2023-06-07,0
Netherlands,NLD,2023-06-14,1
Netherlands,NLD,2023-06-21,0
Netherlands,NLD,2023-06-28,0
Netherlands,NLD,2023-07-05,0
Netherlands,NLD,2023-07-12,0
Netherlands,NLD,2023-07-19,0
Netherlands,NLD,2023-07-26,0
Netherlands,NLD,2023-08-02,0
Netherlands,NLD,2023-08-09,0
Netherlands,NLD,2023-08-16,1
Netherlands,NLD,2023-08-23,0
Netherlands,NLD,2023-08-30,1
Netherlands,NLD,2023-09-06,0
Netherlands,NLD,2023-09-13,0
Netherlands,NLD,2023-09-20,7
Netherlands,NLD,2023-09-27,0
Netherlands,NLD,2023-10-04,0
Netherlands,NLD,2023-10-11,0
Netherlands,NLD,2023-10-18,0
Netherlands,NLD,2023-10-25,0
Netherlands,NLD,2023-11-01,4
Netherlands,NLD,2023-11-08,0
Netherlands,NLD,2023-11-15,0
Netherlands,NLD,2023-11-22,0
Netherlands,NLD,2023-11-29,0
Netherlands,NLD,2023-12-06,7
Netherlands,NLD,2023-12-13,0
Netherlands,NLD,2023-12-20,0
Netherlands,NLD,2023-12-27,0
Netherlands,NLD,2024-01-03,2
Netherlands,NLD,2024-01-10,0
Netherlands,NLD,2024-01-17,0
Netherlands,NLD,2024-01-24,0
Netherlands,NLD,2024-01-31,0
Netherlands,NLD,2024-02-07,5
Netherlands,NLD,2024-02-14,0
Netherlands,NLD,2024-02-21,0
Netherlands,NLD,2024-02-28,0
Netherlands,NLD,2024-03-06,7
Nigeria,NGA,2022-05-04,0
Nigeria,NGA,2022-05-11,0
Nigeria,NGA,2022-05-18,4
Nigeria,NGA,2022-05-25,2
Nigeria,NGA,2022-06-01,0
Nigeria,NGA,2022-06-08,11
Nigeria,NGA,2022-06-15,4
Nigeria,NGA,2022-06-22,5
Nigeria,NGA,2022-06-29,22
Nigeria,NGA,2022-07-06,21
Nigeria,NGA,2022-07-13,17
Nigeria,NGA,2022-07-20,17
Nigeria,NGA,2022-07-27,15
Nigeria,NGA,2022-08-03,24
Nigeria,NGA,2022-08-10,15
Nigeria,NGA,2022-08-17,48
Nigeria,NGA,2022-08-24,21
Nigeria,NGA,2022-08-31,36
Nigeria,NGA,2022-09-07,41
Nigeria,NGA,2022-09-14,31
Nigeria,NGA,2022-09-21,51
Nigeria,NGA,2022-09-28,56
Nigeria,NGA,2022-10-05,25
Nigeria,NGA,2022-10-12,49
Nigeria,NGA,2022-10-19,22
Nigeria,NGA,2022-10-26,31
Nigeria,NGA,2022-11-02,21
Nigeria,NGA,2022-11-09,20
Nigeria,NGA,2022-11-16,14
Nigeria,NGA,2022-11-23,21
Nigeria,NGA,2022-11-30,21
Nigeria,NGA,2022-12-07,40
Nigeria,NGA,2022-12-14,24
Nigeria,NGA,2022-12-21,9
Nigeria,NGA,2022-12-28,3
Nigeria,NGA,2023-01-04,7
Nigeria,NGA,2023-01-11,3
Nigeria,NGA,2023-01-18,10
Nigeria,NGA,2023-01-25,11
Nigeria,NGA,2023-02-01,3
Nigeria,NGA,2023-02-08,7
Nigeria,NGA,2023-02-15,4
Nigeria,NGA,2023-02-22,5
Nigeria,NGA,2023-03-01,5
Nigeria,NGA,2023-03-08,2
Nigeria,NGA,2023-03-15,7
Nigeria,NGA,2023-03-22,2
Nigeria,NGA,2023-03-29,7
Nigeria,NGA,2023-04-05,4
Nigeria,NGA,2023-04-12,0
Nigeria,NGA,2023-04-19,1
Nigeria,NGA,2023-04-26,1
Nigeria,NGA,2023-05-03,0
Nigeria,NGA,2023-05-10,2
Nigeria,NGA,2023-05-17,4
Nigeria,NGA,2023-05-24,1
Nigeria,NGA,2023-05-31,0
Nigeria,NGA,2023-06-07,0
Nigeria,NGA,2023-06-14,1
Nigeria,NGA,2023-06-21,0
Nigeria,NGA,2023-06-28,0
Nigeria,NGA,2023-07-05,0
Nigeria,NGA,2023-07-12,0
Nigeria,NGA,2023-07-19,0
Nigeria,NGA,2023-07-26,0
Nigeria,NGA,2023-08-02,0
Nigeria,NGA,2023-08-09,0
Nigeria,NGA,2023-08-16,0
Nigeria,NGA,2023-08-23,0
Nigeria,NGA,2023-08-30,0
Nigeria,NGA,2023-09-06,0
Nigeria,NGA,2023-09-13,0
Nigeria,NGA,2023-09-20,0
Nigeria,NGA,2023-09-27,0
Nigeria,NGA,2023-10-04,0
Nigeria,NGA,2023-10-11,0
Nigeria,NGA,2023-10-18,0
Nigeria,NGA,2023-10-25,0
Nigeria,NGA,2023-11-01,0
Nigeria,NGA,2023-11-08,0
Nigeria,NGA,2023-11-15,0
Peru,PER,2022-06-29,3
Peru,PER,2022-07-06,15
Peru,PER,2022-07-13,37
Peru,PER,2022-07-20,88
Peru,PER,2022-07-27,126
Peru,PER,2022-08-03,71
Peru,PER,2022-08-10,313
Peru,PER,2022-08-17,284
Peru,PER,2022-08-24,363
Peru,PER,2022-08-31,246
Peru,PER,2022-09-07,262
Peru,PER,2022-09-14,246
Peru,PER,2022-09-21,257
Peru,PER,2022-09-28,210
Peru,PER,2022-10-05,66
Peru,PER,2022-10-12,198
Peru,PER,2022-10-19,157
Peru,PER,2022-10-26,106
Peru,PER,2022-11-02,156
Peru,PER,2022-11-09,95
Peru,PER,2022-11-16,60
Peru,PER,2022-11-23,85
Peru,PER,2022-11-30,64
Peru,PER,2022-12-07,58
Peru,PER,2022-12-14,21
Peru,PER,2022-12-21,42
Peru,PER,2022-12-28,14
Peru,PER,2023-01-04,40
Peru,PER,2023-01-11,15
Peru,PER,2023-01-18,18
Peru,PER,2023-01-25,7
Peru,PER,2023-02-01,4
Peru,PER,2023-02-08,10
Peru,PER,2023-02-15,15
Peru,PER,2023-02-22,0
Peru,PER,2023-03-01,14
Peru,PER,2023-03-08,8
Peru,PER,2023-03-15,2
Peru,PER,2023-03-22,9
Peru,PER,2023-03-29,0
Peru,PER,2023-04-05,0
Peru,PER,2023-04-12,15
Peru,PER,2023-04-19,0
Peru,PER,2023-04-26,0
Peru,PER,2023-05-03,0
Peru,PER,2023-05-10,0
Peru,PER,2023-05-17,0
Peru,PER,2023-05-24,0
Peru,PER,2023-05-31,0
Peru,PER,2023-06-07,0
Peru,PER,2023-06-14,0
Peru,PER,2023-06-21,0
Peru,PER,2023-06-28,12
Peru,PER,2023-07-05,0
Peru,PER,2023-07-12,0
Peru,PER,2023-07-19,0
Peru,PER,2023-07-26,0
Peru,PER,2023-08-02,0
Peru,PER,2023-08-09,0
Peru,PER,2023-08-16,0
Peru,PER,2023-08-23,0
Peru,PER,2023-08-30,0
Peru,PER,2023-09-06,0
Peru,PER,2023-09-13,0
Peru,PER,2023-09-20,0
Peru,PER,2023-09-27,0
Peru,PER,2023-10-04,0
Peru,PER,2023-10-11,0
Peru,PER,2023-10-18,0
Peru,PER,2023-10-25,0
Peru,PER,2023-11-01,0
Peru,PER,2023-11-08,0
Peru,PER,2023-11-15,0
Peru,PER,2023-11-22,0
Peru,PER,2023-11-29,0
Peru,PER,2023-12-06,0
Peru,PER,2023-12-13,0
Peru,PER,2023-12-20,0
Peru,PER,2023-12-27,0
Peru,PER,2024-01-03,0
Peru,PER,2024-01-10,0
Peru,PER,2024-01-17,0
Peru,PER,2024-01-24,0
Peru,PER,2024-01-31,0
Peru,PER,2024-02-07,0
Peru,PER,2024-02-14,0
Peru,PER,2024-02-21,0
Peru,PER,2024-02-28,0
Portugal,PRT,2022-05-18,3
Portugal,PRT,2022-05-25,34
Portugal,PRT,2022-06-01,63
Portugal,PRT,2022-06-08,66
Portugal,PRT,2022-06-15,65
Portugal,PRT,2022-06-22,73
Portugal,PRT,2022-06-29,69
Portugal,PRT,2022-07-06,42
Portugal,PRT,2022-07-13,58
Portugal,PRT,2022-07-20,42
Portugal,PRT,2022-07-27,73
Portugal,PRT,2022-08-03,45
Portugal,PRT,2022-08-10,77
Portugal,PRT,2022-08-17,60
Portugal,PRT,2022-08-24,40
Portugal,PRT,2022-08-31,36
Portugal,PRT,2022-09-07,25
Portugal,PRT,2022-09-14,27
Portugal,PRT,2022-09-21,10
Portugal,PRT,2022-09-28,9
Portugal,PRT,2022-10-05,9
Portugal,PRT,2022-10-12,4
Portugal,PRT,2022-10-19,10
Portugal,PRT,2022-10-26,4
Portugal,PRT,2022-11-02,0
Portugal,PRT,2022-11-09,0
Portugal,PRT,2022-11-16,4
Portugal,PRT,2022-11-23,0
Portugal,PRT,2022-11-30,0
Portugal,PRT,2022-12-07,0
Portugal,PRT,2022-12-14,0
Portugal,PRT,2022-12-21,0
Portugal,PRT,2022-12-28,0
Portugal,PRT,2023-01-04,2
Portugal,PRT,2023-01-11,0
Portugal,PRT,2023-01-18,0
Portugal,PRT,2023-01-25,0
Portugal,PRT,2023-02-01,1
Portugal,PRT,2023-02-08,0
Portugal,PRT,2023-02-15,0
Portugal,PRT,2023-02-22,0
Portugal,PRT,2023-03-01,0
Portugal,PRT,2023-03-08,0
Portugal,PRT,2023-03-15,0
Portugal,PRT,2023-03-22,0
Portugal,PRT,2023-03-29,0
Portugal,PRT,2023-04-05,2
Portugal,PRT,2023-04-12,0
Portugal,PRT,2023-04-19,0
Portugal,PRT,2023-04-26,0
Portugal,PRT,2023-05-03,0
Portugal,PRT,2023-05-10,0
Portugal,PRT,2023-05-17,0
Portugal,PRT,2023-05-24,0
Portugal,PRT,2023-05-31,0
Portugal,PRT,2023-06-07,0
Portugal,PRT,2023-06-14,0
Portugal,PRT,2023-06-21,0
Portugal,PRT,2023-06-28,2
Portugal,PRT,2023-07-05,10
Portugal,PRT,2023-07-12,0
Portugal,PRT,2023-07-19,0
Portugal,PRT,2023-07-26,25
Portugal,PRT,2023-08-02,12
Portugal,PRT,2023-08-09,0
Portugal,PRT,2023-08-16,3
Portugal,PRT,2023-08-23,0
Portugal,PRT,2023-08-30,0
Portugal,PRT,2023-09-06,45
Portugal,PRT,2023-09-13,0
Portugal,PRT,2023-09-20,0
Portugal,PRT,2023-09-27,0
Portugal,PRT,2023-10-04,41
Portugal,PRT,2023-10-11,0
Portugal,PRT,2023-10-18,0
Portugal,PRT,2023-10-25,0
Portugal,PRT,2023-11-01,43
Portugal,PRT,2023-11-08,0
Portugal,PRT,2023-11-15,0
Portugal,PRT,2023-11-22,0
Portugal,PRT,2023-11-29,0
Portugal,PRT,2023-12-06,28
Portugal,PRT,2023-12-13,0
Portugal,PRT,2023-12-20,0
Portugal,PRT,2023-12-27,0
Portugal,PRT,2024-01-03,0
Portugal,PRT,2024-01-10,0
Portugal,PRT,2024-01-17,0
Portugal,PRT,2024-01-24,0
Portugal,PRT,2024-01-31,0
Portugal,PRT,2024-02-07,24
Portugal,PRT,2024-02-14,0
Portugal,PRT,2024-02-21,0
Portugal,PRT,2024-02-28,0
Portugal,PRT,2024-03-06,4
Spain,ESP,2022-05-25,40
Spain,ESP,2022-06-01,58
Spain,ESP,2022-06-08,100
Spain,ESP,2022-06-15,115
Spain,ESP,2022-06-22,207
Spain,ESP,2022-06-29,280
Spain,ESP,2022-07-06,456
Spain,ESP,2022-07-13,778
Spain,ESP,2022-07-20,801
Spain,ESP,2022-07-27,761
Spain,ESP,2022-08-03,981
Spain,ESP,2022-08-10,585
Spain,ESP,2022-08-17,557
Spain,ESP,2022-08-24,564
Spain,ESP,2022-08-31,260
Spain,ESP,2022-09-07,206
Spain,ESP,2022-09-14,198
Spain,ESP,2022-09-21,136
Spain,ESP,2022-09-28,66
Spain,ESP,2022-10-05,60
Spain,ESP,2022-10-12,30
Spain,ESP,2022-10-19,0
Spain,ESP,2022-10-26,78
Spain,ESP,2022-11-02,0
Spain,ESP,2022-11-09,19
Spain,ESP,2022-11-16,56
Spain,ESP,2022-11-23,13
Spain,ESP,2022-11-30,3
Spain,ESP,2022-12-07,0
Spain,ESP,2022-12-14,8
Spain,ESP,2022-12-21,80
Spain,ESP,2022-12-28,0
Spain,ESP,2023-01-04,4
Spain,ESP,2023-01-11,5
Spain,ESP,2023-01-18,9
Spain,ESP,2023-01-25,4
Spain,ESP,2023-02-01,10
Spain,ESP,2023-02-08,5
Spain,ESP,2023-02-15,5
Spain,ESP,2023-02-22,5
Spain,ESP,2023-03-01,0
Spain,ESP,2023-03-08,0
Spain,ESP,2023-03-15,3
Spain,ESP,2023-03-22,0
Spain,ESP,2023-03-29,0
Spain,ESP,2023-04-05,3
Spain,ESP,2023-04-12,0
Spain,ESP,2023-04-19,0
Spain,ESP,2023-04-26,0
Spain,ESP,2023-05-03,0
Spain,ESP,2023-05-10,2
Spain,ESP,2023-05-17,0
Spain,ESP,2023-05-24,0
Spain,ESP,2023-05-31,4
Spain,ESP,2023-06-07,1
Spain,ESP,2023-06-14,3
Spain,ESP,2023-06-21,0
Spain,ESP,2023-06-28,0
Spain,ESP,2023-07-05,0
Spain,ESP,2023-07-12,0
Spain,ESP,2023-07-19,0
Spain,ESP,2023-07-26,0
Spain,ESP,2023-08-02,0
Spain,ESP,2023-08-09,1
Spain,ESP,2023-08-16,5
Spain,ESP,2023-08-23,0
Spain,ESP,2023-08-30,0
Spain,ESP,2023-09-06,0
Spain,ESP,2023-09-13,15
Spain,ESP,2023-09-20,0
Spain,ESP,2023-09-27,0
Spain,ESP,2023-10-04,31
Spain,ESP,2023-10-11,0
Spain,ESP,2023-10-18,0
Spain,ESP,2023-10-25,0
Spain,ESP,2023-11-01,36
Spain,ESP,2023-11-08,0
Spain,ESP,2023-11-15,0
Spain,ESP,2023-11-22,0
Spain,ESP,2023-11-29,0
Spain,ESP,2023-12-06,37
Spain,ESP,2023-12-13,0
Spain,ESP,2023-12-20,0
Spain,ESP,2023-12-27,0
Spain,ESP,2024-01-03,68
Spain,ESP,2024-01-10,0
Spain,ESP,2024-01-17,0
Spain,ESP,2024-01-24,0
Spain,ESP,2024-01-31,0
Spain,ESP,2024-02-07,34
Spain,ESP,2024-02-14,0
Spain,ESP,2024-02-21,0
Spain,ESP,2024-02-28,0
Spain,ESP,2024-03-06,112
Switzerland,CHE,2022-05-25,1
Switzerland,CHE,2022-06-01,3
Switzerland,CHE,2022-06-08,4
Switzerland,CHE,2022-06-15,12
Switzerland,CHE,2022-06-22,21
Switzerland,CHE,2022-06-29,31
Switzerland,CHE,2022-07-06,49
Switzerland,CHE,2022-07-13,42
Switzerland,CHE,2022-07-20,45
Switzerland,CHE,2022-07-27,26
Switzerland,CHE,2022-08-03,38
Switzerland,CHE,2022-08-10,63
Switzerland,CHE,2022-08-17,52
Switzerland,CHE,2022-08-24,29
Switzerland,CHE,2022-08-31,39
Switzerland,CHE,2022-09-07,25
Switzerland,CHE,2022-09-14,10
Switzerland,CHE,2022-09-21,12
Switzerland,CHE,2022-09-28,11
Switzerland,CHE,2022-10-05,3
Switzerland,CHE,2022-10-12,5
Switzerland,CHE,2022-10-19,0
Switzerland,CHE,2022-10-26,25
Switzerland,CHE,2022-11-02,0
Switzerland,CHE,2022-11-09,0
Switzerland,CHE,2022-11-16,0
Switzerland,CHE,2022-11-23,0
Switzerland,CHE,2022-11-30,4
Switzerland,CHE,2022-12-07,1
Switzerland,CHE,2022-12-14,0
Switzerland,CHE,2022-12-21,0
Switzerland,CHE,2022-12-28,0
Switzerland,CHE,2023-01-04,0
Switzerland,CHE,2023-01-11,0
Switzerland,CHE,2023-01-18,0
Switzerland,CHE,2023-01-25,0
Switzerland,CHE,2023-02-01,0
Switzerland,CHE,2023-02-08,0
Switzerland,CHE,2023-02-15,0
Switzerland,CHE,2023-02-22,0
Switzerland,CHE,2023-03-01,0
Switzerland,CHE,2023-03-08,1
Switzerland,CHE,2023-03-15,0
Switzerland,CHE,2023-03-22,0
Switzerland,CHE,2023-03-29,0
Switzerland,CHE,2023-04-05,0
Switzerland,CHE,2023-04-12,0
Switzerland,CHE,2023-04-19,0
Switzerland,CHE,2023-04-26,0
Switzerland,CHE,2023-05-03,0
Switzerland,CHE,2023-05-10,0
Switzerland,CHE,2023-05-17,0
Switzerland,CHE,2023-05-24,0
Switzerland,CHE,2023-05-31,0
Switzerland,CHE,2023-06-07,0
Switzerland,CHE,2023-06-14,0
Switzerland,CHE,2023-06-21,2
Switzerland,CHE,2023-06-28,0
Switzerland,CHE,2023-07-05,0
Switzerland,CHE,2023-07-12,0
Switzerland,CHE,2023-07-19,0
Switzerland,CHE,2023-07-26,0
Switzerland,CHE,2023-08-02,0
Switzerland,CHE,2023-08-09,0
Switzerland,CHE,2023-08-16,0
Switzerland,CHE,2023-08-23,0
Switzerland,CHE,2023-08-30,0
Switzerland,CHE,2023-09-06,0
Switzerland,CHE,2023-09-13,0
Switzerland,CHE,2023-09-20,5
Switzerland,CHE,2023-09-27,0
Switzerland,CHE,2023-10-04,0
Switzerland,CHE,2023-10-11,0
Switzerland,CHE,2023-10-18,0
Switzerland,CHE,2023-10-25,0
Switzerland,CHE,2023-11-01,3
Switzerland,CHE,2023-11-08,0
Switzerland,CHE,2023-11-15,0
Switzerland,CHE,2023-11-22,0
Switzerland,CHE,2023-11-29,0
Switzerland,CHE,2023-12-06,0
Switzerland,CHE,2023-12-13,0
Switzerland,CHE,2023-12-20,0
Switzerland,CHE,2023-12-27,0
Switzerland,CHE,2024-01-03,1
Switzerland,CHE,2024-01-10,0
Switzerland,CHE,2024-01-17,0
Switzerland,CHE,2024-01-24,0
Switzerland,CHE,2024-01-31,0
Switzerland,CHE,2024-02-07,9
Switzerland,CHE,2024-02-14,0
Switzerland,CHE,2024-02-21,0
Switzerland,CHE,2024-02-28,0
Switzerland,CHE,2024-03-06,7
United Kingdom,GBR,2022-05-11,1
United Kingdom,GBR,2022-05-18,6
United Kingdom,GBR,2022-05-25,64
United Kingdom,GBR,2022-06-01,119
United Kingdom,GBR,2022-06-08,112
United Kingdom,GBR,2022-06-15,168
United Kingdom,GBR,2022-06-22,323
United Kingdom,GBR,2022-06-29,283
United Kingdom,GBR,2022-07-06,159
United Kingdom,GBR,2022-07-13,500
United Kingdom,GBR,2022-07-20,380
United Kingdom,GBR,2022-07-27,93
United Kingdom,GBR,2022-08-03,551
United Kingdom,GBR,2022-08-10,214
United Kingdom,GBR,2022-08-17,82
United Kingdom,GBR,2022-08-24,285
United Kingdom,GBR,2022-08-31,0
United Kingdom,GBR,2022-09-07,144
United Kingdom,GBR,2022-09-14,68
United Kingdom,GBR,2022-09-21,0
United Kingdom,GBR,2022-09-28,83
United Kingdom,GBR,2022-10-05,19
United Kingdom,GBR,2022-10-12,0
United Kingdom,GBR,2022-10-19,19
United Kingdom,GBR,2022-10-26,25
United Kingdom,GBR,2022-11-02,3
United Kingdom,GBR,2022-11-09,0
United Kingdom,GBR,2022-11-16,9
United Kingdom,GBR,2022-11-23,10
United Kingdom,GBR,2022-11-30,5
United Kingdom,GBR,2022-12-07,5
United Kingdom,GBR,2022-12-14,0
United Kingdom,GBR,2022-12-21,0
United Kingdom,GBR,2022-12-28,0
United Kingdom,GBR,2023-01-04,0
United Kingdom,GBR,2023-01-11,0
United Kingdom,GBR,2023-01-18,5
United Kingdom,GBR,2023-01-25,0
United Kingdom,GBR,2023-02-01,0
United Kingdom,GBR,2023-02-08,0
United Kingdom,GBR,2023-02-15,0
United Kingdom,GBR,2023-02-22,0
United Kingdom,GBR,2023-03-01,0
United Kingdom,GBR,2023-03-08,3
United Kingdom,GBR,2023-03-15,0
United Kingdom,GBR,2023-03-22,0
United Kingdom,GBR,2023-03-29,0
United Kingdom,GBR,2023-04-05,0
United Kingdom,GBR,2023-04-12,3
United Kingdom,GBR,2023-04-19,0
United Kingdom,GBR,2023-04-26,0
United Kingdom,GBR,2023-05-03,0
United Kingdom,GBR,2023-05-10,0
United Kingdom,GBR,2023-05-17,1
United Kingdom,GBR,2023-05-24,0
United Kingdom,GBR,2023-05-31,10
United Kingdom,GBR,2023-06-07,1
United Kingdom,GBR,2023-06-14,0
United Kingdom,GBR,2023-06-21,0
United Kingdom,GBR,2023-06-28,0
United Kingdom,GBR,2023-07-05,0
United Kingdom,GBR,2023-07-12,8
United Kingdom,GBR,2023-07-19,0
United Kingdom,GBR,2023-07-26,0
United Kingdom,GBR,2023-08-02,0
United Kingdom,GBR,2023-08-09,10
United Kingdom,GBR,2023-08-16,0
United Kingdom,GBR,2023-08-23,0
United Kingdom,GBR,2023-08-30,0
United Kingdom,GBR,2023-09-06,6
United Kingdom,GBR,2023-09-13,5
United Kingdom,GBR,2023-09-20,0
United Kingdom,GBR,2023-09-27,0
United Kingdom,GBR,2023-10-04,23
United Kingdom,GBR,2023-10-11,0
United Kingdom,GBR,2023-10-18,0
United Kingdom,GBR,2023-10-25,0
United Kingdom,GBR,2023-11-01,15
United Kingdom,GBR,2023-11-08,0
United Kingdom,GBR,2023-11-15,0
United Kingdom,GBR,2023-11-22,0
United Kingdom,GBR,2023-11-29,0
United Kingdom,GBR,2023-12-06,47
United Kingdom,GBR,2023-12-13,0
United Kingdom,GBR,2023-12-20,0
United Kingdom,GBR,2023-12-27,0
United Kingdom,GBR,2024-01-03,8
United Kingdom,GBR,2024-01-10,0
United Kingdom,GBR,2024-01-17,0
United Kingdom,GBR,2024-01-24,0
United Kingdom,GBR,2024-01-31,0
United Kingdom,GBR,2024-02-07,7
United Kingdom,GBR,2024-02-14,0
United Kingdom,GBR,2024-02-21,0
United Kingdom,GBR,2024-02-28,0
United Kingdom,GBR,2024-03-06,10
United States,USA,2022-06-01,25
United States,USA,2022-06-08,24
United States,USA,2022-06-15,64
United States,USA,2022-06-22,86
United States,USA,2022-06-29,197
United States,USA,2022-07-06,303
United States,USA,2022-07-13,767
United States,USA,2022-07-20,1116
United States,USA,2022-07-27,2315
United States,USA,2022-08-03,2613
United States,USA,2022-08-10,3215
United States,USA,2022-08-17,3324
United States,USA,2022-08-24,2916
United States,USA,2022-08-31,2386
United States,USA,2022-09-07,2153
United States,USA,2022-09-14,1453
United States,USA,2022-09-21,1445
