country,iso2,iso3,cases,project,wikidata_id,page_title,page_id,date,pct_pageviews,pageviews,pageviews_ceil
United States,US,USA,0,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-05-20,1.409135946027012e-5,39651,2813852000
United States,US,USA,0,en.wikipedia,Q948421,Poxviridae,1548205,2022-05-20,4.762155223515665e-7,1340,2813852000
United States,US,USA,0,en.wikipedia,Q7692792,Tecovirimat,24383686,2022-05-20,9.979202886292526e-7,2808,2813852000
United States,US,USA,1,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-05-21,2.569431512389422e-7,723,2813852000
United States,US,USA,1,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-05-21,2.999447021378523e-7,844,2813852000
United States,US,USA,1,en.wikipedia,Q182155,Herpes zoster,443800,2022-05-21,6.578171133378728e-7,1851,2813852000
United States,US,USA,1,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-05-21,1.0691038476792668e-5,30083,2813852000
United States,US,USA,1,en.wikipedia,Q948421,Poxviridae,1548205,2022-05-21,3.948324218899928e-7,1111,2813852000
United States,US,USA,1,en.wikipedia,Q1292082,Sore throat,310094,2022-05-21,1.7484928134102292e-7,492,2813852000
United States,US,USA,1,en.wikipedia,Q7692792,Tecovirimat,24383686,2022-05-21,6.293863358840479e-7,1771,2813852000
United States,US,USA,1,en.wikipedia,Q199615,Encephalitis,37636,2022-05-22,3.546739487364652e-7,998,2813852000
United States,US,USA,1,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-05-22,2.7151392468402746e-7,764,2813852000
United States,US,USA,1,en.wikipedia,Q182155,Herpes zoster,443800,2022-05-22,6.787848117100686e-7,1910,2813852000
United States,US,USA,1,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-05-22,1.2573866713672218e-5,35381,2813852000
United States,US,USA,1,en.wikipedia,Q7692792,Tecovirimat,24383686,2022-05-22,6.571063439015272e-7,1849,2813852000
United States,US,USA,3,en.wikipedia,Q199615,Encephalitis,37636,2022-05-23,3.283754795916772e-7,924,2813852000
United States,US,USA,3,en.wikipedia,Q38933,Fever,46253,2022-05-23,1.7591543549554137e-7,495,2813852000
United States,US,USA,3,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-05-23,3.216231699463938e-7,905,2813852000
United States,US,USA,3,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-05-23,3.62492412536267e-7,1020,2813852000
United States,US,USA,3,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-05-23,6.970160477523338e-6,19613,2813852000
United States,US,USA,3,en.wikipedia,Q948421,Poxviridae,1548205,2022-05-23,4.367678186343845e-7,1229,2813852000
United States,US,USA,3,en.wikipedia,Q1292082,Sore throat,310094,2022-05-23,1.7627082021371418e-7,496,2813852000
United States,US,USA,3,en.wikipedia,Q7692792,Tecovirimat,24383686,2022-05-23,7.313817499996446e-7,2058,2813852000
United States,US,USA,3,en.wikipedia,Q101971,Wart,34049,2022-05-23,1.673862022593939e-7,471,2813852000
United States,US,USA,3,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-05-24,3.2197855466456656e-7,906,2813852000
United States,US,USA,3,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-05-24,3.62492412536267e-7,1020,2813852000
United States,US,USA,3,en.wikipedia,Q182155,Herpes zoster,443800,2022-05-24,7.800694563893196e-7,2195,2813852000
United States,US,USA,3,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-05-24,3.796219559521965e-6,10682,2813852000
United States,US,USA,3,en.wikipedia,Q1292082,Sore throat,310094,2022-05-24,1.70940049441122e-7,481,2813852000
United States,US,USA,3,en.wikipedia,Q7692792,Tecovirimat,24383686,2022-05-24,4.488508990522601e-7,1263,2813852000
United States,US,USA,2,en.wikipedia,Q113480445,ACAM2000,16057614,2022-05-25,1.617000467686289e-7,455,2813852000
United States,US,USA,2,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-05-25,3.1202778255572786e-7,878,2813852000
United States,US,USA,2,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-05-25,3.543185640182924e-7,997,2813852000
United States,US,USA,2,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-05-25,1.7758574367095356e-6,4997,2813852000
United States,US,USA,2,en.wikipedia,Q740335,Orthopoxvirus,2591633,2022-05-25,3.294416337461956e-7,927,2813852000
United States,US,USA,2,en.wikipedia,Q948421,Poxviridae,1548205,2022-05-25,1.9261851724966344e-7,542,2813852000
United States,US,USA,2,en.wikipedia,Q7692792,Tecovirimat,24383686,2022-05-25,2.505462263118317e-7,705,2813852000
United States,US,USA,2,en.wikipedia,Q9690,Fatigue,235562,2022-05-26,3.976754996353753e-7,1119,2813852000
United States,US,USA,2,en.wikipedia,Q86,Headache,69893,2022-05-26,2.306446820941542e-7,649,2813852000
United States,US,USA,2,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-05-26,3.62492412536267e-7,1020,2813852000
United States,US,USA,2,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-05-26,3.7422010823596977e-7,1053,2813852000
United States,US,USA,2,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-05-26,1.4755573498535105e-6,4152,2813852000
United States,US,USA,2,en.wikipedia,Q1292082,Sore throat,310094,2022-05-26,1.6525389395035706e-7,465,2813852000
United States,US,USA,2,en.wikipedia,Q7692792,Tecovirimat,24383686,2022-05-26,1.7662620493188697e-7,497,2813852000
United States,US,USA,4,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-05-27,2.644062303205712e-7,744,2813852000
United States,US,USA,4,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-05-27,1.045897225582582e-6,2943,2813852000
United States,US,USA,4,en.wikipedia,Q740335,Orthopoxvirus,2591633,2022-05-27,2.2531391132156205e-7,634,2813852000
United States,US,USA,4,en.wikipedia,Q12214,Smallpox,16829895,2022-05-27,1.1724141852521027e-6,3299,2813852000
United States,US,USA,0,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-05-28,2.4805853328462195e-7,698,2813852000
United States,US,USA,0,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-05-28,2.811093120746933e-7,791,2813852000
United States,US,USA,0,en.wikipedia,Q382370,Monkeypox,242702,2022-05-28,4.741542909861642e-6,13342,2813852000
United States,US,USA,0,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-05-28,7.676309912532714e-7,2160,2813852000
United States,US,USA,0,en.wikipedia,Q740335,Orthopoxvirus,2591633,2022-05-28,1.9155236309514505e-7,539,2813852000
United States,US,USA,0,en.wikipedia,Q12214,Smallpox,16829895,2022-05-28,1.0053833677108818e-6,2829,2813852000
United States,US,USA,6,en.wikipedia,Q199615,Encephalitis,37636,2022-05-29,2.359754528667464e-7,664,2813852000
United States,US,USA,6,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-05-29,2.31000066812327e-7,650,2813852000
United States,US,USA,6,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-05-29,2.729354635567187e-7,768,2813852000
United States,US,USA,6,en.wikipedia,Q382370,Monkeypox,242702,2022-05-29,3.4340825317038705e-6,9663,2813852000
United States,US,USA,6,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-05-29,5.170847649414397e-7,1455,2813852000
United States,US,USA,6,en.wikipedia,Q182155,Shingles,443800,2022-05-29,4.897201416421333e-7,1378,2813852000
United States,US,USA,8,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-05-30,2.4948007215731316e-7,702,2813852000
United States,US,USA,8,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-05-30,3.056308576286173e-7,860,2813852000
United States,US,USA,8,en.wikipedia,Q382370,Monkeypox,242702,2022-05-30,3.226537856290949e-6,9079,2813852000
United States,US,USA,8,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-05-30,4.5809090172475313e-7,1289,2813852000
United States,US,USA,8,en.wikipedia,Q182155,Shingles,443800,2022-05-30,5.220601509958591e-7,1469,2813852000
United States,US,USA,5,en.wikipedia,Q199615,Encephalitis,37636,2022-05-31,2.0185851992215655e-7,568,2813852000
United States,US,USA,5,en.wikipedia,Q382370,Monkeypox,242702,2022-05-31,3.70453030223338e-6,10424,2813852000
United States,US,USA,5,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-05-31,4.93984758260207e-7,1390,2813852000
United States,US,USA,5,en.wikipedia,Q12214,Smallpox,16829895,2022-05-31,7.161002071182137e-7,2015,2813852000
United States,US,USA,9,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-06-01,3.473387709556977e-7,922,2654469000
United States,US,USA,9,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-06-01,2.750079206048366e-7,730,2654469000
United States,US,USA,9,en.wikipedia,Q382370,Monkeypox,242702,2022-06-01,3.2371822763799466e-6,8593,2654469000
United States,US,USA,9,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-06-01,5.308029590852257e-7,1409,2654469000
United States,US,USA,9,en.wikipedia,Q12214,Smallpox,16829895,2022-06-01,6.4758714454755355e-07,1719,2654469000
United States,US,USA,12,en.wikipedia,Q199615,Encephalitis,37636,2022-06-02,2.2302012191515518e-07,592,2654469000
United States,US,USA,12,en.wikipedia,Q182155,Shingles,443800,2022-06-02,6.521078226944824e-7,1731,2654469000
United States,US,USA,12,en.wikipedia,Q12214,Smallpox,16829895,2022-06-02,6.513543763366609e-7,1729,2654469000
United States,US,USA,12,en.wikipedia,Q101971,Wart,34049,2022-06-02,1.8497108084517093e-7,491,2654469000
United States,US,USA,7,en.wikipedia,Q199615,Encephalitis,37636,2022-06-03,2.3281492456683426e-7,618,2654469000
United States,US,USA,7,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-06-03,2.930906331925519e-7,778,2654469000
United States,US,USA,7,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-06-03,2.497674676178173e-7,663,2654469000
United States,US,USA,7,en.wikipedia,Q382370,Monkeypox,242702,2022-06-03,3.729559471216277e-6,9900,2654469000
United States,US,USA,7,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-06-03,4.769315445009906e-7,1266,2654469000
United States,US,USA,7,en.wikipedia,Q101971,Wart,34049,2022-06-03,1.781900636247777e-7,473,2654469000
United States,US,USA,5,en.wikipedia,Q38933,Fever,46253,2022-06-04,1.7065560004656298e-7,453,2654469000
United States,US,USA,5,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-06-04,2.3884249542940604e-7,634,2654469000
United States,US,USA,5,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-06-04,3.145638543904638e-7,835,2654469000
United States,US,USA,5,en.wikipedia,Q382370,Monkeypox,242702,2022-06-04,3.282012334670324e-6,8712,2654469000
United States,US,USA,5,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-06-04,5.183710941811714e-7,1376,2654469000
United States,US,USA,6,en.wikipedia,Q199615,Encephalitis,37636,2022-06-05,2.094580874743687e-7,556,2654469000
United States,US,USA,6,en.wikipedia,Q182155,Shingles,443800,2022-06-05,5.006651047723669e-7,1329,2654469000
United States,US,USA,6,en.wikipedia,Q101971,Wart,34049,2022-06-05,1.6952543050983077e-7,450,2654469000
United States,US,USA,19,en.wikipedia,Q199615,Encephalitis,37636,2022-06-06,1.876081430975461e-7,498,2654469000
United States,US,USA,19,en.wikipedia,Q38933,Fever,46253,2022-06-06,2.192528901260478e-7,582,2654469000
United States,US,USA,19,en.wikipedia,Q740335,Orthopoxvirus,2591633,2022-06-06,9.0714941481705e-7,2408,2654469000
United States,US,USA,19,en.wikipedia,Q182155,Shingles,443800,2022-06-06,6.087846571197478e-7,1616,2654469000
United States,US,USA,19,en.wikipedia,Q12214,Smallpox,16829895,2022-06-06,6.05770871688462e-7,1608,2654469000
United States,US,USA,19,en.wikipedia,Q101971,Wart,34049,2022-06-06,1.7894350998259918e-7,475,2654469000
United States,US,USA,12,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-06-08,2.930906331925519e-7,778,2654469000
United States,US,USA,12,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-06-08,2.8819323186671234e-7,765,2654469000
United States,US,USA,12,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-06-08,4.339851021051668e-7,1152,2654469000
United States,US,USA,6,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-06-09,2.591855470905857e-7,688,2654469000
United States,US,USA,6,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-06-09,2.53157976228014e-7,672,2654469000
United States,US,USA,6,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-06-09,3.205914252530356e-7,851,2654469000
United States,US,USA,23,en.wikipedia,Q199615,Encephalitis,37636,2022-06-10,2.392192186083168e-7,635,2654469000
United States,US,USA,23,en.wikipedia,Q38933,Fever,46253,2022-06-10,1.8949175899209976e-7,503,2654469000
United States,US,USA,23,en.wikipedia,Q182155,Herpes zoster,443800,2022-06-10,9.29752805551694e-7,2468,2654469000
United States,US,USA,23,en.wikipedia,Q740335,Orthopoxvirus,2591633,2022-06-10,2.0004000800160035e-7,531,2654469000
United States,US,USA,23,en.wikipedia,Q12214,Smallpox,16829895,2022-06-10,6.423130200428033e-7,1705,2654469000
United States,US,USA,23,en.wikipedia,Q101971,Wart,34049,2022-06-10,1.932589907812071e-7,513,2654469000
United States,US,USA,11,en.wikipedia,Q182155,Herpes zoster,443800,2022-06-11,2.4193162549647406e-6,6422,2654469000
United States,US,USA,11,en.wikipedia,Q12214,Smallpox,16829895,2022-06-11,5.925855604265863e-7,1573,2654469000
United States,US,USA,25,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-06-12,2.802820451095869e-7,744,2654469000
United States,US,USA,25,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-06-12,1.6952543050983077e-7,450,2654469000
United States,US,USA,26,en.wikipedia,Q199615,Encephalitis,37636,2022-06-13,2.083279179376365e-7,553,2654469000
United States,US,USA,26,en.wikipedia,Q38933,Fever,46253,2022-06-13,1.793202331615099e-7,476,2654469000
United States,US,USA,26,en.wikipedia,Q182155,Herpes zoster,443800,2022-06-13,9.489656876761416e-7,2519,2654469000
United States,US,USA,26,en.wikipedia,Q12214,Smallpox,16829895,2022-06-13,5.115900769607783e-7,1358,2654469000
United States,US,USA,26,en.wikipedia,Q101971,Wart,34049,2022-06-13,1.898684821710105e-7,504,2654469000
United States,US,USA,25,en.wikipedia,Q38933,Fever,46253,2022-06-14,2.418562808606919e-7,642,2654469000
United States,US,USA,25,en.wikipedia,Q86,Headache,69893,2022-06-14,1.8610125038190313e-7,494,2654469000
United States,US,USA,25,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-06-14,2.893234014034446e-7,768,2654469000
United States,US,USA,25,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-06-14,2.7161741199464e-7,721,2654469000
United States,US,USA,25,en.wikipedia,Q101971,Wart,34049,2022-06-14,1.9514260667576078e-7,518,2654469000
United States,US,USA,33,en.wikipedia,Q199615,Encephalitis,37636,2022-06-15,2.2904769277772693e-7,608,2654469000
United States,US,USA,33,en.wikipedia,Q9690,Fatigue,235562,2022-06-15,1.913753748866534e-7,508,2654469000
United States,US,USA,33,en.wikipedia,Q38933,Fever,46253,2022-06-15,1.827107417717065e-7,485,2654469000
United States,US,USA,33,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-06-15,2.836725537197835e-7,753,2654469000
United States,US,USA,33,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-06-15,3.254888265788751e-7,864,2654469000
United States,US,USA,33,en.wikipedia,Q382370,Monkeypox,242702,2022-06-15,3.2963278154689317e-6,8750,2654469000
United States,US,USA,33,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-06-15,3.7634645573182435e-7,999,2654469000
United States,US,USA,33,en.wikipedia,Q1292082,Sore throat,310094,2022-06-15,1.9024520534992122e-7,505,2654469000
United States,US,USA,33,en.wikipedia,Q101971,Wart,34049,2022-06-15,1.89115035813189e-7,502,2654469000
United States,US,USA,26,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-06-16,2.776449828572118e-7,737,2654469000
United States,US,USA,26,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-06-16,2.832958305408728e-7,752,2654469000
United States,US,USA,26,en.wikipedia,Q382370,Monkeypox,242702,2022-06-16,3.04430000877765e-6,8081,2654469000
United States,US,USA,26,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-06-16,2.832958305408728e-7,752,2654469000
United States,US,USA,26,en.wikipedia,Q1292082,Sore throat,310094,2022-06-16,1.714090464043845e-7,455,2654469000
United States,US,USA,32,en.wikipedia,Q199615,Encephalitis,37636,2022-06-17,2.026770702539755e-7,538,2654469000
United States,US,USA,32,en.wikipedia,Q38933,Fever,46253,2022-06-17,1.747995550145811e-7,464,2654469000
United States,US,USA,32,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-06-17,2.667200106688004e-7,708,2654469000
United States,US,USA,32,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-06-17,2.433631735763349e-7,646,2654469000
United States,US,USA,32,en.wikipedia,Q382370,Monkeypox,242702,2022-06-17,2.2644830284324285e-6,6011,2654469000
United States,US,USA,32,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-06-17,2.1021153383219018e-7,558,2654469000
United States,US,USA,32,en.wikipedia,Q12214,Smallpox,16829895,2022-06-17,4.889866862261342e-7,1298,2654469000
United States,US,USA,32,en.wikipedia,Q101971,Wart,34049,2022-06-17,1.9740294574922523e-7,524,2654469000
United States,US,USA,26,en.wikipedia,Q199615,Encephalitis,37636,2022-06-18,2.2075978284169074e-7,586,2654469000
United States,US,USA,26,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-06-18,2.3281492456683426e-7,618,2654469000
United States,US,USA,26,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-06-18,2.128485960845653e-7,565,2654469000
United States,US,USA,26,en.wikipedia,Q382370,Monkeypox,242702,2022-06-18,1.5811071818883551e-6,4197,2654469000
United States,US,USA,26,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-06-18,1.985331152859574e-7,527,2654469000
United States,US,USA,34,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-06-19,2.1322531926347605e-7,566,2654469000
United States,US,USA,34,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-06-19,1.7856678680368842e-7,474,2654469000
United States,US,USA,34,en.wikipedia,Q382370,Monkeypox,242702,2022-06-19,1.896801205815551e-6,5035,2654469000
United States,US,USA,34,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-06-19,2.1247187290565457e-7,564,2654469000
United States,US,USA,41,en.wikipedia,Q199615,Encephalitis,37636,2022-06-20,2.026770702539755e-7,538,2654469000
United States,US,USA,41,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-06-20,2.686036265633541e-7,713,2654469000
United States,US,USA,41,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-06-20,2.452467894708886e-7,651,2654469000
United States,US,USA,41,en.wikipedia,Q382370,Monkeypox,242702,2022-06-20,1.359217229509932e-6,3608,2654469000
United States,US,USA,41,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-06-20,1.8534780402408165e-7,492,2654469000
United States,US,USA,41,en.wikipedia,Q101971,Wart,34049,2022-06-20,1.8007367951933139e-7,478,2654469000
United States,US,USA,43,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-06-21,2.810354914674084e-7,746,2654469000
United States,US,USA,43,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-06-21,2.576786543749428e-7,684,2654469000
United States,US,USA,43,en.wikipedia,Q382370,Monkeypox,242702,2022-06-21,1.3426414096378597e-6,3564,2654469000
United States,US,USA,43,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-06-21,1.9702622257031445e-7,523,2654469000
United States,US,USA,43,en.wikipedia,Q1292082,Sore throat,310094,2022-06-21,1.7366938547784888e-7,461,2654469000
United States,US,USA,63,en.wikipedia,Q199615,Encephalitis,37636,2022-06-22,2.2151322919951225e-7,588,2654469000
United States,US,USA,63,en.wikipedia,Q38933,Fever,46253,2022-06-22,1.804504026982421e-7,479,2654469000
United States,US,USA,63,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-06-22,2.640829484164253e-7,701,2654469000
United States,US,USA,63,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-06-22,2.904535709401768e-7,771,2654469000
United States,US,USA,63,en.wikipedia,Q382370,Monkeypox,242702,2022-06-22,1.244316659942158e-6,3303,2654469000
United States,US,USA,63,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-06-22,1.8534780402408165e-7,492,2654469000
United States,US,USA,63,en.wikipedia,Q101971,Wart,34049,2022-06-22,2.105882570111009e-7,559,2654469000
United States,US,USA,56,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-06-23,3.160707471061067e-7,839,2654469000
United States,US,USA,56,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-06-23,2.4260972721851337e-7,644,2654469000
United States,US,USA,56,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-06-23,2.795285987517654e-7,742,2654469000
United States,US,USA,50,en.wikipedia,Q199615,Encephalitis,37636,2022-06-24,1.9288226760229636e-7,512,2654469000
United States,US,USA,50,en.wikipedia,Q182155,Herpes zoster,443800,2022-06-24,5.60187367040263e-7,1487,2654469000
United States,US,USA,50,en.wikipedia,Q12214,Smallpox,16829895,2022-06-24,5.74502847838871e-7,1525,2654469000
United States,US,USA,54,en.wikipedia,Q199615,Encephalitis,37636,2022-06-25,1.932589907812071e-7,513,2654469000
United States,US,USA,54,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-06-25,2.768915364993903e-7,735,2654469000
United States,US,USA,54,en.wikipedia,Q382370,Monkeypox,242702,2022-06-25,1.727652498484631e-6,4586,2654469000
United States,US,USA,54,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-06-25,2.3356837092465577e-7,620,2654469000
United States,US,USA,67,en.wikipedia,Q199615,Encephalitis,37636,2022-06-26,1.9702622257031445e-7,523,2654469000
United States,US,USA,67,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-06-26,2.448700662919778e-7,650,2654469000
United States,US,USA,67,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-06-26,2.1623910469476193e-7,574,2654469000
United States,US,USA,67,en.wikipedia,Q382370,Monkeypox,242702,2022-06-26,1.6323415342202151e-6,4333,2654469000
United States,US,USA,67,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-06-26,2.030537934328862e-7,539,2654469000
United States,US,USA,98,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-06-27,2.991182040551236e-7,794,2654469000
United States,US,USA,98,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-06-27,2.448700662919778e-7,650,2654469000
United States,US,USA,98,en.wikipedia,Q382370,Monkeypox,242702,2022-06-27,1.6869663951622717e-6,4478,2654469000
United States,US,USA,98,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-06-27,1.8384091130843874e-7,488,2654469000
United States,US,USA,90,en.wikipedia,Q199615,Encephalitis,37636,2022-06-28,2.105882570111009e-7,559,2654469000
United States,US,USA,90,en.wikipedia,Q38933,Fever,46253,2022-06-28,1.8384091130843874e-7,488,2654469000
United States,US,USA,90,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-06-28,3.0137854312858804e-7,800,2654469000
United States,US,USA,90,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-06-28,2.6257605570078233e-7,697,2654469000
United States,US,USA,90,en.wikipedia,Q382370,Monkeypox,242702,2022-06-28,1.955193298546715e-6,5190,2654469000
United States,US,USA,90,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-06-28,2.493907444389066e-7,662,2654469000
United States,US,USA,90,en.wikipedia,Q101971,Wart,34049,2022-06-28,2.113417033689224e-7,561,2654469000
United States,US,USA,79,en.wikipedia,Q113480445,ACAM2000,16057614,2022-06-29,1.6952543050983077e-7,450,2654469000
United States,US,USA,79,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-06-29,3.288793351890717e-7,873,2654469000
United States,US,USA,79,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-06-29,2.7651481332047954e-7,734,2654469000
United States,US,USA,79,en.wikipedia,Q182155,Herpes zoster,443800,2022-06-29,6.615259021672508e-7,1756,2654469000
United States,US,USA,79,en.wikipedia,Q382370,Monkeypox,242702,2022-06-29,3.7984998129569417e-6,10083,2654469000
United States,US,USA,79,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-06-29,3.819973034154854e-7,1014,2654469000
United States,US,USA,79,en.wikipedia,Q12214,Smallpox,16829895,2022-06-29,1.039379250614718e-6,2759,2654469000
United States,US,USA,117,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-06-30,2.878165086878016e-7,764,2654469000
United States,US,USA,117,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-06-30,2.678501802055326e-7,711,2654469000
United States,US,USA,117,en.wikipedia,Q382370,Monkeypox,242702,2022-06-30,2.8246703954726915e-6,7498,2654469000
United States,US,USA,117,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-06-30,2.411028345028705e-7,640,2654469000
United States,US,USA,136,en.wikipedia,Q199615,Encephalitis,37636,2022-07-01,1.7373524325083358e-7,485,2791604000
United States,US,USA,136,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-07-01,2.668716623131361e-7,745,2791604000
United States,US,USA,136,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-07-01,2.256767077278869e-7,630,2791604000
United States,US,USA,136,en.wikipedia,Q382370,Monkeypox,242702,2022-07-01,2.5139668806893816e-6,7018,2791604000
United States,US,USA,136,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-07-01,1.934371780524745e-7,540,2791604000
United States,US,USA,136,en.wikipedia,Q12214,Smallpox,16829895,2022-07-01,7.089114358626796e-7,1979,2791604000
United States,US,USA,136,en.wikipedia,Q101971,Wart,34049,2022-07-01,2.285424436990347e-7,638,2791604000
United States,US,USA,128,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-07-02,2.3534856663051067e-7,657,2791604000
United States,US,USA,128,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-07-02,1.8018314918591609e-7,503,2791604000
United States,US,USA,128,en.wikipedia,Q382370,Monkeypox,242702,2022-07-02,3.025142534542865e-6,8445,2791604000
United States,US,USA,128,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-07-02,2.808421251724815e-7,784,2791604000
United States,US,USA,128,en.wikipedia,Q12214,Smallpox,16829895,2022-07-02,5.126085218390574e-7,1431,2791604000
United States,US,USA,130,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-07-03,2.306917456773955e-7,644,2791604000
United States,US,USA,130,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-07-03,1.773174132147683e-7,495,2791604000
United States,US,USA,130,en.wikipedia,Q382370,Monkeypox,242702,2022-07-03,2.0898379569595116e-6,5834,2791604000
United States,US,USA,130,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-07-03,1.7624276222558788e-7,492,2791604000
United States,US,USA,162,en.wikipedia,Q199615,Encephalitis,37636,2022-07-04,2.1994523578559138e-7,614,2791604000
United States,US,USA,162,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-07-04,3.288432026892066e-7,918,2791604000
United States,US,USA,162,en.wikipedia,Q382370,Monkeypox,242702,2022-07-04,1.985238594012618e-6,5542,2791604000
United States,US,USA,162,en.wikipedia,Q182155,Shingles,443800,2022-07-04,5.641917693197173e-7,1575,2791604000
United States,US,USA,162,en.wikipedia,Q12214,Smallpox,16829895,2022-07-04,7.049710489023514e-7,1968,2791604000
