country,iso3,date,cases
Ireland,IRL,2023-04-05,0
Ireland,IRL,2023-04-12,0
Ireland,IRL,2023-04-19,0
Ireland,IRL,2023-04-26,0
Ireland,IRL,2023-05-03,0
Ireland,IRL,2023-05-10,1
Ireland,IRL,2023-05-17,0
Ireland,IRL,2023-05-24,0
Ireland,IRL,2023-05-31,0
Ireland,IRL,2023-06-07,0
Ireland,IRL,2023-06-14,0
Ireland,IRL,2023-06-21,0
Ireland,IRL,2023-06-28,0
Ireland,IRL,2023-07-05,0
Ireland,IRL,2023-07-12,0
Ireland,IRL,2023-07-19,0
Ireland,IRL,2023-07-26,0
Ireland,IRL,2023-08-02,0
Ireland,IRL,2023-08-09,0
Ireland,IRL,2023-08-16,0
Ireland,IRL,2023-08-23,0
Ireland,IRL,2023-08-30,0
Ireland,IRL,2023-09-06,3
Ireland,IRL,2023-09-13,0
Ireland,IRL,2023-09-20,1
Ireland,IRL,2023-09-27,0
Ireland,IRL,2023-10-04,6
Ireland,IRL,2023-10-11,0
Ireland,IRL,2023-10-18,0
Ireland,IRL,2023-10-25,0
Ireland,IRL,2023-11-01,3
Ireland,IRL,2023-11-08,0
Ireland,IRL,2023-11-15,0
Ireland,IRL,2023-11-22,0
Ireland,IRL,2023-11-29,0
Ireland,IRL,2023-12-06,2
Ireland,IRL,2023-12-13,0
Ireland,IRL,2023-12-20,0
Ireland,IRL,2023-12-27,0
Ireland,IRL,2024-01-03,0
Ireland,IRL,2024-01-10,0
Ireland,IRL,2024-01-17,0
Ireland,IRL,2024-01-24,0
Ireland,IRL,2024-01-31,0
Ireland,IRL,2024-02-07,0
Ireland,IRL,2024-02-14,0
Ireland,IRL,2024-02-21,0
Ireland,IRL,2024-02-28,0
Ireland,IRL,2024-03-06,1
Israel,ISR,2022-05-25,1
Israel,ISR,2022-06-01,1
Israel,ISR,2022-06-08,0
Israel,ISR,2022-06-15,2
Israel,ISR,2022-06-22,7
Israel,ISR,2022-06-29,22
Israel,ISR,2022-07-06,19
Israel,ISR,2022-07-13,21
Israel,ISR,2022-07-20,29
Israel,ISR,2022-07-27,19
Israel,ISR,2022-08-03,25
Israel,ISR,2022-08-10,20
Israel,ISR,2022-08-17,23
Israel,ISR,2022-08-24,24
Israel,ISR,2022-08-31,21
Israel,ISR,2022-09-07,7
Israel,ISR,2022-09-14,5
Israel,ISR,2022-09-21,4
Israel,ISR,2022-09-28,0
Israel,ISR,2022-10-05,4
Israel,ISR,2022-10-12,0
Israel,ISR,2022-10-19,0
Israel,ISR,2022-10-26,6
Israel,ISR,2022-11-02,2
Israel,ISR,2022-11-09,0
Israel,ISR,2022-11-16,0
Israel,ISR,2022-11-23,0
Israel,ISR,2022-11-30,0
Israel,ISR,2022-12-07,0
Israel,ISR,2022-12-14,0
Israel,ISR,2022-12-21,0
Israel,ISR,2022-12-28,0
Israel,ISR,2023-01-04,0
Israel,ISR,2023-01-11,0
Israel,ISR,2023-01-18,0
Israel,ISR,2023-01-25,0
Israel,ISR,2023-02-01,0
Israel,ISR,2023-02-08,0
Israel,ISR,2023-02-15,0
Israel,ISR,2023-02-22,0
Israel,ISR,2023-03-01,0
Israel,ISR,2023-03-08,0
Israel,ISR,2023-03-15,0
Israel,ISR,2023-03-22,0
Israel,ISR,2023-03-29,0
Israel,ISR,2023-04-05,0
Israel,ISR,2023-04-12,0
Israel,ISR,2023-04-19,0
Israel,ISR,2023-04-26,0
Israel,ISR,2023-05-03,0
Israel,ISR,2023-05-10,0
Israel,ISR,2023-05-17,0
Israel,ISR,2023-05-24,0
Israel,ISR,2023-05-31,0
Israel,ISR,2023-06-07,0
Israel,ISR,2023-06-14,0
Israel,ISR,2023-06-21,0
Israel,ISR,2023-06-28,0
Israel,ISR,2023-07-05,0
Israel,ISR,2023-07-12,0
Israel,ISR,2023-07-19,0
Israel,ISR,2023-07-26,0
Israel,ISR,2023-08-02,0
Israel,ISR,2023-08-09,0
Israel,ISR,2023-08-16,0
Israel,ISR,2023-08-23,0
Israel,ISR,2023-08-30,0
Israel,ISR,2023-09-06,0
Israel,ISR,2023-09-13,0
Israel,ISR,2023-09-20,0
Israel,ISR,2023-09-27,0
Israel,ISR,2023-10-04,0
Israel,ISR,2023-10-11,0
Israel,ISR,2023-10-18,0
Israel,ISR,2023-10-25,0
Israel,ISR,2023-11-01,0
Israel,ISR,2023-11-08,0
Israel,ISR,2023-11-15,0
Israel,ISR,2023-11-22,0
Israel,ISR,2023-11-29,0
Israel,ISR,2023-12-06,0
Israel,ISR,2023-12-13,0
Israel,ISR,2023-12-20,0
Israel,ISR,2023-12-27,0
Israel,ISR,2024-01-03,13
Israel,ISR,2024-01-10,0
Israel,ISR,2024-01-17,0
Israel,ISR,2024-01-24,0
Israel,ISR,2024-01-31,0
Israel,ISR,2024-02-07,0
Israel,ISR,2024-02-14,0
Israel,ISR,2024-02-21,0
Israel,ISR,2024-02-28,0
Israel,ISR,2024-03-06,18
Italy,ITA,2022-05-25,4
Italy,ITA,2022-06-01,10
Italy,ITA,2022-06-08,6
Italy,ITA,2022-06-15,9
Italy,ITA,2022-06-22,56
Italy,ITA,2022-06-29,74
Italy,ITA,2022-07-06,74
Italy,ITA,2022-07-13,59
Italy,ITA,2022-07-20,82
Italy,ITA,2022-07-27,52
Italy,ITA,2022-08-03,79
Italy,ITA,2022-08-10,94
Italy,ITA,2022-08-17,63
Italy,ITA,2022-08-24,52
Italy,ITA,2022-08-31,46
Italy,ITA,2022-09-07,27
Italy,ITA,2022-09-14,26
Italy,ITA,2022-09-21,24
Italy,ITA,2022-09-28,9
Italy,ITA,2022-10-05,5
Italy,ITA,2022-10-12,5
Italy,ITA,2022-10-19,25
Italy,ITA,2022-10-26,9
Italy,ITA,2022-11-02,4
Italy,ITA,2022-11-09,20
Italy,ITA,2022-11-16,1
Italy,ITA,2022-11-23,2
Italy,ITA,2022-11-30,3
Italy,ITA,2022-12-07,3
Italy,ITA,2022-12-14,4
Italy,ITA,2022-12-21,9
Italy,ITA,2022-12-28,2
Italy,ITA,2023-01-04,13
Italy,ITA,2023-01-11,0
Italy,ITA,2023-01-18,3
Italy,ITA,2023-01-25,0
Italy,ITA,2023-02-01,0
Italy,ITA,2023-02-08,1
Italy,ITA,2023-02-15,2
Italy,ITA,2023-02-22,0
Italy,ITA,2023-03-01,0
Italy,ITA,2023-03-08,0
Italy,ITA,2023-03-15,0
Italy,ITA,2023-03-22,0
Italy,ITA,2023-03-29,0
Italy,ITA,2023-04-05,0
Italy,ITA,2023-04-12,0
Italy,ITA,2023-04-19,0
Italy,ITA,2023-04-26,0
Italy,ITA,2023-05-03,0
Italy,ITA,2023-05-10,0
Italy,ITA,2023-05-17,0
Italy,ITA,2023-05-24,0
Italy,ITA,2023-05-31,0
Italy,ITA,2023-06-07,0
Italy,ITA,2023-06-14,0
Italy,ITA,2023-06-21,0
Italy,ITA,2023-06-28,0
Italy,ITA,2023-07-05,0
Italy,ITA,2023-07-12,0
Italy,ITA,2023-07-19,0
Italy,ITA,2023-07-26,0
Italy,ITA,2023-08-02,0
Italy,ITA,2023-08-09,0
Italy,ITA,2023-08-16,1
Italy,ITA,2023-08-23,0
Italy,ITA,2023-08-30,0
Italy,ITA,2023-09-06,0
Italy,ITA,2023-09-13,2
Italy,ITA,2023-09-20,0
Italy,ITA,2023-09-27,0
Italy,ITA,2023-10-04,3
Italy,ITA,2023-10-11,0
Italy,ITA,2023-10-18,0
Italy,ITA,2023-10-25,0
Italy,ITA,2023-11-01,3
Italy,ITA,2023-11-08,0
Italy,ITA,2023-11-15,0
Italy,ITA,2023-11-22,0
Italy,ITA,2023-11-29,0
Italy,ITA,2023-12-06,6
Italy,ITA,2023-12-13,0
Italy,ITA,2023-12-20,0
Italy,ITA,2023-12-27,0
Italy,ITA,2024-01-03,17
Italy,ITA,2024-01-10,0
Italy,ITA,2024-01-17,0
Italy,ITA,2024-01-24,0
Italy,ITA,2024-01-31,0
Italy,ITA,2024-02-07,26
Italy,ITA,2024-02-14,0
Italy,ITA,2024-02-21,0
Italy,ITA,2024-02-28,0
Italy,ITA,2024-03-06,13
Jamaica,JAM,2022-07-06,1
Jamaica,JAM,2022-07-13,0
Jamaica,JAM,2022-07-20,0
Jamaica,JAM,2022-07-27,1
Jamaica,JAM,2022-08-03,1
Jamaica,JAM,2022-08-10,1
Jamaica,JAM,2022-08-17,0
Jamaica,JAM,2022-08-24,0
Jamaica,JAM,2022-08-31,3
Jamaica,JAM,2022-09-07,4
Jamaica,JAM,2022-09-14,1
Jamaica,JAM,2022-09-21,2
Jamaica,JAM,2022-09-28,0
Jamaica,JAM,2022-10-05,0
Jamaica,JAM,2022-10-12,0
Jamaica,JAM,2022-10-19,0
Jamaica,JAM,2022-10-26,2
Jamaica,JAM,2022-11-02,0
Jamaica,JAM,2022-11-09,0
Jamaica,JAM,2022-11-16,0
Jamaica,JAM,2022-11-23,2
Jamaica,JAM,2022-11-30,0
Jamaica,JAM,2022-12-07,0
Jamaica,JAM,2022-12-14,0
Jamaica,JAM,2022-12-21,0
Jamaica,JAM,2022-12-28,0
Jamaica,JAM,2023-01-04,0
Jamaica,JAM,2023-01-11,0
Jamaica,JAM,2023-01-18,0
Jamaica,JAM,2023-01-25,0
Jamaica,JAM,2023-02-01,0
Jamaica,JAM,2023-02-08,0
Jamaica,JAM,2023-02-15,0
Jamaica,JAM,2023-02-22,0
Jamaica,JAM,2023-03-01,0
Jamaica,JAM,2023-03-08,0
Jamaica,JAM,2023-03-15,0
Jamaica,JAM,2023-03-22,1
Jamaica,JAM,2023-03-29,2
Jamaica,JAM,2023-04-05,0
Jamaica,JAM,2023-04-12,0
Jamaica,JAM,2023-04-19,0
Jamaica,JAM,2023-04-26,0
Jamaica,JAM,2023-05-03,0
Jamaica,JAM,2023-05-10,0
Jamaica,JAM,2023-05-17,0
Jamaica,JAM,2023-05-24,0
Jamaica,JAM,2023-05-31,0
Jamaica,JAM,2023-06-07,0
Jamaica,JAM,2023-06-14,0
Jamaica,JAM,2023-06-21,0
Jamaica,JAM,2023-06-28,0
Jamaica,JAM,2023-07-05,0
Jamaica,JAM,2023-07-12,0
Jamaica,JAM,2023-07-19,0
Jamaica,JAM,2023-07-26,0
Jamaica,JAM,2023-08-02,0
Jamaica,JAM,2023-08-09,0
Jamaica,JAM,2023-08-16,0
Jamaica,JAM,2023-08-23,0
Jamaica,JAM,2023-08-30,0
Jamaica,JAM,2023-09-06,0
Jamaica,JAM,2023-09-13,0
Jamaica,JAM,2023-09-20,0
Jamaica,JAM,2023-09-27,0
Jamaica,JAM,2023-10-04,0
Jamaica,JAM,2023-10-11,0
Jamaica,JAM,2023-10-18,0
Jamaica,JAM,2023-10-25,0
Jamaica,JAM,2023-11-01,0
Jamaica,JAM,2023-11-08,0
Jamaica,JAM,2023-11-15,0
Jamaica,JAM,2023-11-22,0
Jamaica,JAM,2023-11-29,0
Jamaica,JAM,2023-12-06,0
Jamaica,JAM,2023-12-13,0
Jamaica,JAM,2023-12-20,0
Jamaica,JAM,2023-12-27,0
Jamaica,JAM,2024-01-03,0
Jamaica,JAM,2024-01-10,0
Jamaica,JAM,2024-01-17,0
Jamaica,JAM,2024-01-24,0
Jamaica,JAM,2024-01-31,0
Jamaica,JAM,2024-02-07,0
Jamaica,JAM,2024-02-14,0
Jamaica,JAM,2024-02-21,0
Jamaica,JAM,2024-02-28,0
Japan,JPN,2022-05-04,0
Japan,JPN,2022-05-11,0
Japan,JPN,2022-05-18,0
Japan,JPN,2022-05-25,0
Japan,JPN,2022-06-01,0
Japan,JPN,2022-06-08,0
Japan,JPN,2022-06-15,0
Japan,JPN,2022-06-22,0
Japan,JPN,2022-06-29,0
Japan,JPN,2022-07-06,0
Japan,JPN,2022-07-13,0
Japan,JPN,2022-07-20,0
Japan,JPN,2022-07-27,1
Japan,JPN,2022-08-03,1
Japan,JPN,2022-08-10,1
Japan,JPN,2022-08-17,1
Japan,JPN,2022-08-24,0
Japan,JPN,2022-08-31,0
Japan,JPN,2022-09-07,0
Japan,JPN,2022-09-14,0
Japan,JPN,2022-09-21,1
Japan,JPN,2022-09-28,0
Japan,JPN,2022-10-05,1
Japan,JPN,2022-10-12,1
Japan,JPN,2022-10-19,0
Japan,JPN,2022-10-26,0
Japan,JPN,2022-11-02,0
Japan,JPN,2022-11-09,0
Japan,JPN,2022-11-16,0
Japan,JPN,2022-11-23,0
Japan,JPN,2022-11-30,0
Japan,JPN,2022-12-07,0
Japan,JPN,2022-12-14,0
Japan,JPN,2022-12-21,0
Japan,JPN,2022-12-28,1
Japan,JPN,2023-01-04,0
Japan,JPN,2023-01-11,0
Japan,JPN,2023-01-18,0
Japan,JPN,2023-01-25,1
Japan,JPN,2023-02-01,6
Japan,JPN,2023-02-08,3
Japan,JPN,2023-02-15,2
Japan,JPN,2023-02-22,0
Japan,JPN,2023-03-01,2
Japan,JPN,2023-03-08,9
Japan,JPN,2023-03-15,0
Japan,JPN,2023-03-22,28
Japan,JPN,2023-03-29,4
Japan,JPN,2023-04-05,32
Japan,JPN,2023-04-12,1
Japan,JPN,2023-04-19,14
Japan,JPN,2023-04-26,10
Japan,JPN,2023-05-03,7
Japan,JPN,2023-05-10,0
Japan,JPN,2023-05-17,22
Japan,JPN,2023-05-24,0
Japan,JPN,2023-05-31,14
Japan,JPN,2023-06-07,6
Japan,JPN,2023-06-14,12
Japan,JPN,2023-06-21,4
Japan,JPN,2023-06-28,1
Japan,JPN,2023-07-05,0
Japan,JPN,2023-07-12,2
Japan,JPN,2023-07-19,3
Japan,JPN,2023-07-26,2
Japan,JPN,2023-08-02,1
Japan,JPN,2023-08-09,0
Japan,JPN,2023-08-16,0
Japan,JPN,2023-08-23,1
Japan,JPN,2023-08-30,0
Japan,JPN,2023-09-06,0
Japan,JPN,2023-09-13,1
Japan,JPN,2023-09-20,0
Japan,JPN,2023-09-27,8
Japan,JPN,2023-10-04,2
Japan,JPN,2023-10-11,2
Japan,JPN,2023-10-18,2
Japan,JPN,2023-10-25,2
Japan,JPN,2023-11-01,1
Japan,JPN,2023-11-08,5
Japan,JPN,2023-11-15,0
Japan,JPN,2023-11-22,4
Japan,JPN,2023-11-29,3
Japan,JPN,2023-12-06,1
Japan,JPN,2023-12-13,1
Japan,JPN,2023-12-20,2
Japan,JPN,2023-12-27,3
Japan,JPN,2024-01-03,0
Japan,JPN,2024-01-10,1
Japan,JPN,2024-01-17,0
Japan,JPN,2024-01-24,1
Japan,JPN,2024-01-31,0
Japan,JPN,2024-02-07,6
Japan,JPN,2024-02-14,0
Japan,JPN,2024-02-21,0
Japan,JPN,2024-02-28,0
Japan,JPN,2024-03-06,1
Japan,JPN,2024-03-13,1
Jordan,JOR,2022-09-14,1
Laos,LAO,2023-09-13,1
Latvia,LVA,2022-06-08,1
Latvia,LVA,2022-06-15,1
Latvia,LVA,2022-06-22,0
Latvia,LVA,2022-06-29,0
Latvia,LVA,2022-07-06,0
Latvia,LVA,2022-07-13,0
Latvia,LVA,2022-07-20,0
Latvia,LVA,2022-07-27,1
Latvia,LVA,2022-08-03,0
Latvia,LVA,2022-08-10,0
Latvia,LVA,2022-08-17,1
Latvia,LVA,2022-08-24,0
Latvia,LVA,2022-08-31,0
Latvia,LVA,2022-09-07,0
Latvia,LVA,2022-09-14,0
Latvia,LVA,2022-09-21,1
Latvia,LVA,2022-09-28,0
Latvia,LVA,2022-10-05,0
Latvia,LVA,2022-10-12,1
Latvia,LVA,2022-10-19,0
Latvia,LVA,2022-10-26,0
Latvia,LVA,2022-11-02,0
Latvia,LVA,2022-11-09,0
Latvia,LVA,2022-11-16,0
Latvia,LVA,2022-11-23,0
Latvia,LVA,2022-11-30,0
Latvia,LVA,2022-12-07,0
Latvia,LVA,2022-12-14,0
Latvia,LVA,2022-12-21,0
Latvia,LVA,2022-12-28,0
Latvia,LVA,2023-01-04,0
Latvia,LVA,2023-01-11,0
Latvia,LVA,2023-01-18,0
Latvia,LVA,2023-01-25,0
Latvia,LVA,2023-02-01,0
Latvia,LVA,2023-02-08,0
Latvia,LVA,2023-02-15,0
Latvia,LVA,2023-02-22,0
Latvia,LVA,2023-03-01,0
Latvia,LVA,2023-03-08,0
Latvia,LVA,2023-03-15,0
Latvia,LVA,2023-03-22,0
Latvia,LVA,2023-03-29,0
Latvia,LVA,2023-04-05,0
Latvia,LVA,2023-04-12,0
Latvia,LVA,2023-04-19,0
Latvia,LVA,2023-04-26,0
Latvia,LVA,2023-05-03,0
Latvia,LVA,2023-05-10,0
Latvia,LVA,2023-05-17,0
Latvia,LVA,2023-05-24,0
Latvia,LVA,2023-05-31,0
Latvia,LVA,2023-06-07,0
Latvia,LVA,2023-06-14,0
Latvia,LVA,2023-06-21,0
Latvia,LVA,2023-06-28,0
Latvia,LVA,2023-07-05,0
Latvia,LVA,2023-07-12,0
Latvia,LVA,2023-07-19,0
Latvia,LVA,2023-07-26,0
Latvia,LVA,2023-08-02,0
Latvia,LVA,2023-08-09,0
Latvia,LVA,2023-08-16,0
Latvia,LVA,2023-08-23,0
Latvia,LVA,2023-08-30,0
Latvia,LVA,2023-09-06,0
Latvia,LVA,2023-09-13,0
Latvia,LVA,2023-09-20,0
Latvia,LVA,2023-09-27,0
Latvia,LVA,2023-10-04,0
Latvia,LVA,2023-10-11,0
Latvia,LVA,2023-10-18,0
Latvia,LVA,2023-10-25,0
Latvia,LVA,2023-11-01,0
Latvia,LVA,2023-11-08,0
Latvia,LVA,2023-11-15,0
Latvia,LVA,2023-11-22,0
Latvia,LVA,2023-11-29,0
Latvia,LVA,2023-12-06,0
Latvia,LVA,2023-12-13,0
Latvia,LVA,2023-12-20,0
Latvia,LVA,2023-12-27,0
Latvia,LVA,2024-01-03,0
Latvia,LVA,2024-01-10,0
Latvia,LVA,2024-01-17,0
Latvia,LVA,2024-01-24,0
Latvia,LVA,2024-01-31,0
Latvia,LVA,2024-02-07,0
Latvia,LVA,2024-02-14,0
Latvia,LVA,2024-02-21,0
Latvia,LVA,2024-02-28,0
Latvia,LVA,2024-03-06,0
Lebanon,LBN,2022-06-22,1
Lebanon,LBN,2022-06-29,0
Lebanon,LBN,2022-07-06,0
Lebanon,LBN,2022-07-13,0
Lebanon,LBN,2022-07-20,0
Lebanon,LBN,2022-07-27,3
Lebanon,LBN,2022-08-03,0
Lebanon,LBN,2022-08-10,2
Lebanon,LBN,2022-08-17,0
Lebanon,LBN,2022-08-24,0
Lebanon,LBN,2022-08-31,0
Lebanon,LBN,2022-09-07,2
Lebanon,LBN,2022-09-14,3
Lebanon,LBN,2022-09-21,0
Lebanon,LBN,2022-09-28,0
Lebanon,LBN,2022-10-05,0
Lebanon,LBN,2022-10-12,3
Lebanon,LBN,2022-10-19,4
Lebanon,LBN,2022-10-26,0
Lebanon,LBN,2022-11-02,0
Lebanon,LBN,2022-11-09,0
Lebanon,LBN,2022-11-16,0
Lebanon,LBN,2022-11-23,0
Lebanon,LBN,2022-11-30,6
Lebanon,LBN,2022-12-07,0
Lebanon,LBN,2022-12-14,0
Lebanon,LBN,2022-12-21,0
Lebanon,LBN,2022-12-28,0
Lebanon,LBN,2023-01-04,0
Lebanon,LBN,2023-01-11,0
Lebanon,LBN,2023-01-18,0
Lebanon,LBN,2023-01-25,2
Lebanon,LBN,2023-02-01,0
Lebanon,LBN,2023-02-08,0
Lebanon,LBN,2023-02-15,0
Lebanon,LBN,2023-02-22,0
Lebanon,LBN,2023-03-01,0
Lebanon,LBN,2023-03-08,0
Lebanon,LBN,2023-03-15,1
Liberia,LBR,2022-08-03,1
Liberia,LBR,2022-08-10,1
Liberia,LBR,2022-08-17,1
Liberia,LBR,2022-08-24,0
Liberia,LBR,2022-08-31,0
Liberia,LBR,2022-09-07,0
Liberia,LBR,2022-09-14,0
Liberia,LBR,2022-09-21,0
Liberia,LBR,2022-09-28,0
Liberia,LBR,2022-10-05,0
Liberia,LBR,2022-10-12,0
Liberia,LBR,2022-10-19,0
Liberia,LBR,2022-10-26,0
Liberia,LBR,2022-11-02,0
Liberia,LBR,2022-11-09,0
Liberia,LBR,2022-11-16,0
Liberia,LBR,2022-11-23,0
Liberia,LBR,2022-11-30,1
Liberia,LBR,2022-12-07,0
Liberia,LBR,2022-12-14,2
Liberia,LBR,2022-12-21,0
Liberia,LBR,2022-12-28,0
Liberia,LBR,2023-01-04,0
Liberia,LBR,2023-01-11,0
Liberia,LBR,2023-01-18,0
Liberia,LBR,2023-01-25,0
Liberia,LBR,2023-02-01,1
Liberia,LBR,2023-02-08,0
Liberia,LBR,2023-02-15,0
Liberia,LBR,2023-02-22,1
Liberia,LBR,2023-03-01,0
Liberia,LBR,2023-03-08,1
Liberia,LBR,2023-03-15,0
Liberia,LBR,2023-03-22,1
Liberia,LBR,2023-03-29,0
Liberia,LBR,2023-04-05,0
Liberia,LBR,2023-04-12,0
Liberia,LBR,2023-04-19,0
Liberia,LBR,2023-04-26,2
Liberia,LBR,2023-05-03,0
Liberia,LBR,2023-05-10,0
Liberia,LBR,2023-05-17,1
Liberia,LBR,2023-05-24,0
Liberia,LBR,2023-05-31,0
Liberia,LBR,2023-06-07,0
Liberia,LBR,2023-06-14,0
Liberia,LBR,2023-06-21,0
Liberia,LBR,2023-06-28,0
Liberia,LBR,2023-07-05,0
Liberia,LBR,2023-07-12,0
Liberia,LBR,2023-07-19,0
Liberia,LBR,2023-07-26,0
Liberia,LBR,2023-08-02,0
Liberia,LBR,2023-08-09,0
Liberia,LBR,2023-08-16,0
Liberia,LBR,2023-08-23,0
Liberia,LBR,2023-08-30,0
Liberia,LBR,2023-09-06,0
Liberia,LBR,2023-09-13,0
Liberia,LBR,2023-09-20,0
Liberia,LBR,2023-09-27,0
Liberia,LBR,2023-10-04,0
Liberia,LBR,2023-10-11,0
Liberia,LBR,2023-10-18,0
Liberia,LBR,2023-10-25,0
Liberia,LBR,2023-11-01,0
Liberia,LBR,2023-11-08,0
Liberia,LBR,2023-11-15,0
Liberia,LBR,2023-11-22,2
Liberia,LBR,2023-11-29,1
Liberia,LBR,2023-12-06,2
Liberia,LBR,2023-12-13,0
Liberia,LBR,2023-12-20,0
Liberia,LBR,2023-12-27,0
Liberia,LBR,2024-01-03,0
Liberia,LBR,2024-01-10,0
Liberia,LBR,2024-01-17,1
Liberia,LBR,2024-01-24,0
Liberia,LBR,2024-01-31,0
Liberia,LBR,2024-02-07,1
Liberia,LBR,2024-02-14,0
Liberia,LBR,2024-02-21,1
Liberia,LBR,2024-02-28,0
Liberia,LBR,2024-03-06,0
Liberia,LBR,2024-03-13,2
Lithuania,LTU,2022-08-10,3
Lithuania,LTU,2022-08-17,2
Lithuania,LTU,2022-08-24,0
Lithuania,LTU,2022-08-31,0
Lithuania,LTU,2022-09-07,0
Lithuania,LTU,2022-09-14,0
Lithuania,LTU,2022-09-21,0
Lithuania,LTU,2022-09-28,0
Lithuania,LTU,2022-10-05,0
Lithuania,LTU,2022-10-12,0
Lithuania,LTU,2022-10-19,0
Lithuania,LTU,2022-10-26,0
Lithuania,LTU,2022-11-02,0
Lithuania,LTU,2022-11-09,0
Lithuania,LTU,2022-11-16,0
Lithuania,LTU,2022-11-23,0
Lithuania,LTU,2022-11-30,0
Lithuania,LTU,2022-12-07,0
Lithuania,LTU,2022-12-14,0
Lithuania,LTU,2022-12-21,0
Lithuania,LTU,2022-12-28,0
Lithuania,LTU,2023-01-04,0
Lithuania,LTU,2023-01-11,0
Lithuania,LTU,2023-01-18,0
Lithuania,LTU,2023-01-25,0
Lithuania,LTU,2023-02-01,0
Lithuania,LTU,2023-02-08,0
Lithuania,LTU,2023-02-15,0
Lithuania,LTU,2023-02-22,0
Lithuania,LTU,2023-03-01,0
Lithuania,LTU,2023-03-08,0
Lithuania,LTU,2023-03-15,0
Lithuania,LTU,2023-03-22,0
Lithuania,LTU,2023-03-29,0
Lithuania,LTU,2023-04-05,0
Lithuania,LTU,2023-04-12,0
Lithuania,LTU,2023-04-19,0
Lithuania,LTU,2023-04-26,0
Lithuania,LTU,2023-05-03,0
Lithuania,LTU,2023-05-10,0
Lithuania,LTU,2023-05-17,0
Lithuania,LTU,2023-05-24,0
Lithuania,LTU,2023-05-31,0
Lithuania,LTU,2023-06-07,0
Lithuania,LTU,2023-06-14,0
Lithuania,LTU,2023-06-21,0
Lithuania,LTU,2023-06-28,0
Lithuania,LTU,2023-07-05,0
Lithuania,LTU,2023-07-12,0
Lithuania,LTU,2023-07-19,0
Lithuania,LTU,2023-07-26,0
Lithuania,LTU,2023-08-02,0
Lithuania,LTU,2023-08-09,0
Lithuania,LTU,2023-08-16,0
Lithuania,LTU,2023-08-23,0
Lithuania,LTU,2023-08-30,0
Lithuania,LTU,2023-09-06,0
Lithuania,LTU,2023-09-13,0
Lithuania,LTU,2023-09-20,0
Lithuania,LTU,2023-09-27,0
Lithuania,LTU,2023-10-04,0
Lithuania,LTU,2023-10-11,0
Lithuania,LTU,2023-10-18,0
Lithuania,LTU,2023-10-25,0
Lithuania,LTU,2023-11-01,0
Lithuania,LTU,2023-11-08,0
Lithuania,LTU,2023-11-15,0
Lithuania,LTU,2023-11-22,0
Lithuania,LTU,2023-11-29,0
Lithuania,LTU,2023-12-06,0
Lithuania,LTU,2023-12-13,0
Lithuania,LTU,2023-12-20,0
Lithuania,LTU,2023-12-27,0
Lithuania,LTU,2024-01-03,0
Lithuania,LTU,2024-01-10,0
Lithuania,LTU,2024-01-17,0
Lithuania,LTU,2024-01-24,0
Lithuania,LTU,2024-01-31,0
Lithuania,LTU,2024-02-07,0
Lithuania,LTU,2024-02-14,0
Lithuania,LTU,2024-02-21,0
Lithuania,LTU,2024-02-28,0
Lithuania,LTU,2024-03-06,0
Luxembourg,LUX,2022-06-22,1
Luxembourg,LUX,2022-06-29,2
Luxembourg,LUX,2022-07-06,3
Luxembourg,LUX,2022-07-13,0
Luxembourg,LUX,2022-07-20,4
Luxembourg,LUX,2022-07-27,9
Luxembourg,LUX,2022-08-03,11
Luxembourg,LUX,2022-08-10,4
Luxembourg,LUX,2022-08-17,9
Luxembourg,LUX,2022-08-24,4
Luxembourg,LUX,2022-08-31,6
Luxembourg,LUX,2022-09-07,0
Luxembourg,LUX,2022-09-14,2
Luxembourg,LUX,2022-09-21,0
Luxembourg,LUX,2022-09-28,0
Luxembourg,LUX,2022-10-05,0
Luxembourg,LUX,2022-10-12,0
Luxembourg,LUX,2022-10-19,0
Luxembourg,LUX,2022-10-26,0
Luxembourg,LUX,2022-11-02,0
Luxembourg,LUX,2022-11-09,0
Luxembourg,LUX,2022-11-16,2
Luxembourg,LUX,2022-11-23,0
Luxembourg,LUX,2022-11-30,0
Luxembourg,LUX,2022-12-07,0
Luxembourg,LUX,2022-12-14,0
Luxembourg,LUX,2022-12-21,0
Luxembourg,LUX,2022-12-28,0
Luxembourg,LUX,2023-01-04,0
Luxembourg,LUX,2023-01-11,0
Luxembourg,LUX,2023-01-18,0
Luxembourg,LUX,2023-01-25,0
Luxembourg,LUX,2023-02-01,0
Luxembourg,LUX,2023-02-08,0
Luxembourg,LUX,2023-02-15,0
Luxembourg,LUX,2023-02-22,0
Luxembourg,LUX,2023-03-01,0
Luxembourg,LUX,2023-03-08,0
Luxembourg,LUX,2023-03-15,0
Luxembourg,LUX,2023-03-22,0
Luxembourg,LUX,2023-03-29,0
Luxembourg,LUX,2023-04-05,0
Luxembourg,LUX,2023-04-12,0
Luxembourg,LUX,2023-04-19,0
Luxembourg,LUX,2023-04-26,0
Luxembourg,LUX,2023-05-03,0
Luxembourg,LUX,2023-05-10,0
Luxembourg,LUX,2023-05-17,0
Luxembourg,LUX,2023-05-24,0
Luxembourg,LUX,2023-05-31,0
Luxembourg,LUX,2023-06-07,0
Luxembourg,LUX,2023-06-14,0
