project,date,pageviews
pt.wikipedia,2022-10-05,8738970
pt.wikipedia,2022-10-06,8299841
pt.wikipedia,2022-10-07,7750411
pt.wikipedia,2022-10-08,7337385
pt.wikipedia,2022-10-09,8439211
pt.wikipedia,2022-10-10,8576956
pt.wikipedia,2022-10-11,8227130
pt.wikipedia,2022-10-12,8067208
pt.wikipedia,2022-10-13,8156697
pt.wikipedia,2022-10-14,7708804
pt.wikipedia,2022-10-15,7696389
pt.wikipedia,2022-10-16,8383744
pt.wikipedia,2022-10-17,8510521
pt.wikipedia,2022-10-18,8631521
pt.wikipedia,2022-10-19,8625471
pt.wikipedia,2022-10-20,8841916
pt.wikipedia,2022-10-21,8212670
pt.wikipedia,2022-10-22,7952267
pt.wikipedia,2022-10-23,9104418
pt.wikipedia,2022-10-24,9279792
pt.wikipedia,2022-10-25,9142604
pt.wikipedia,2022-10-26,9098856
pt.wikipedia,2022-10-27,8664650
pt.wikipedia,2022-10-28,8162645
pt.wikipedia,2022-10-29,8014592
pt.wikipedia,2022-10-30,9036082
pt.wikipedia,2022-10-31,9928390
pt.wikipedia,2022-11-01,9365914
pt.wikipedia,2022-11-02,9555375
pt.wikipedia,2022-11-03,9502613
pt.wikipedia,2022-11-04,8382250
pt.wikipedia,2022-11-05,7856493
pt.wikipedia,2022-11-06,9217593
pt.wikipedia,2022-11-07,10135535
pt.wikipedia,2022-11-08,9406827
pt.wikipedia,2022-11-09,9590481
pt.wikipedia,2022-11-10,9120384
pt.wikipedia,2022-11-11,8462868
pt.wikipedia,2022-11-12,7941106
pt.wikipedia,2022-11-13,8930889
pt.wikipedia,2022-11-14,9116704
pt.wikipedia,2022-11-15,9526068
pt.wikipedia,2022-11-16,9611486
pt.wikipedia,2022-11-17,9042057
pt.wikipedia,2022-11-18,8465266
pt.wikipedia,2022-11-19,8012769
pt.wikipedia,2022-11-20,10085085
pt.wikipedia,2022-11-21,10401012
pt.wikipedia,2022-11-22,10537102
pt.wikipedia,2022-11-23,10089621
pt.wikipedia,2022-11-24,10224739
pt.wikipedia,2022-11-25,8896635
pt.wikipedia,2022-11-26,8927728
pt.wikipedia,2022-11-27,10269149
pt.wikipedia,2022-11-28,10229363
pt.wikipedia,2022-11-29,9617888
pt.wikipedia,2022-11-30,9145331
pt.wikipedia,2022-12-01,8425664
pt.wikipedia,2022-12-02,7685586
pt.wikipedia,2022-12-03,7319637
pt.wikipedia,2022-12-04,8504194
pt.wikipedia,2022-12-05,8419306
pt.wikipedia,2022-12-06,8373059
pt.wikipedia,2022-12-07,7616933
pt.wikipedia,2022-12-08,7325194
pt.wikipedia,2022-12-09,7510871
pt.wikipedia,2022-12-10,7680046
pt.wikipedia,2022-12-11,8080783
pt.wikipedia,2022-12-12,7994307
pt.wikipedia,2022-12-13,8095471
pt.wikipedia,2022-12-14,7725155
pt.wikipedia,2022-12-15,7093448
pt.wikipedia,2022-12-16,6560001
pt.wikipedia,2022-12-17,6397258
pt.wikipedia,2022-12-18,8578978
pt.wikipedia,2022-12-19,7788782
pt.wikipedia,2022-12-20,7244955
pt.wikipedia,2022-12-21,6831687
pt.wikipedia,2022-12-22,6512237
pt.wikipedia,2022-12-23,6096228
pt.wikipedia,2022-12-24,5974039
pt.wikipedia,2022-12-25,6535613
pt.wikipedia,2022-12-26,7309520
pt.wikipedia,2022-12-27,7274118
pt.wikipedia,2022-12-28,7263242
pt.wikipedia,2022-12-29,7606847
pt.wikipedia,2022-12-30,7317462
pt.wikipedia,2022-12-31,6732085
