project,date,pageviews
ms.wikipedia,2022-11-09,751105
ms.wikipedia,2022-11-10,725632
ms.wikipedia,2022-11-11,645818
ms.wikipedia,2022-11-12,663861
ms.wikipedia,2022-11-13,749998
ms.wikipedia,2022-11-14,859623
ms.wikipedia,2022-11-15,786295
ms.wikipedia,2022-11-16,772154
ms.wikipedia,2022-11-17,719188
ms.wikipedia,2022-11-18,827284
ms.wikipedia,2022-11-19,1298232
ms.wikipedia,2022-11-20,978113
ms.wikipedia,2022-11-21,964017
ms.wikipedia,2022-11-22,928669
ms.wikipedia,2022-11-23,929918
ms.wikipedia,2022-11-24,1158145
ms.wikipedia,2022-11-25,837453
ms.wikipedia,2022-11-26,785080
ms.wikipedia,2022-11-27,782078
ms.wikipedia,2022-11-28,794726
ms.wikipedia,2022-11-29,785340
ms.wikipedia,2022-11-30,762945
ms.wikipedia,2022-12-01,675209
ms.wikipedia,2022-12-02,926120
ms.wikipedia,2022-12-03,650135
ms.wikipedia,2022-12-04,559420
ms.wikipedia,2022-12-05,594171
ms.wikipedia,2022-12-06,592036
ms.wikipedia,2022-12-07,556386
ms.wikipedia,2022-12-08,519511
ms.wikipedia,2022-12-09,545917
ms.wikipedia,2022-12-10,588789
ms.wikipedia,2022-12-11,531996
ms.wikipedia,2022-12-12,557573
ms.wikipedia,2022-12-13,596793
ms.wikipedia,2022-12-14,602001
ms.wikipedia,2022-12-15,546665
ms.wikipedia,2022-12-16,508647
ms.wikipedia,2022-12-17,552038
ms.wikipedia,2022-12-18,558036
ms.wikipedia,2022-12-19,586561
ms.wikipedia,2022-12-20,549623
ms.wikipedia,2022-12-21,592041
ms.wikipedia,2022-12-22,515402
ms.wikipedia,2022-12-23,481256
ms.wikipedia,2022-12-24,452756
ms.wikipedia,2022-12-25,439149
ms.wikipedia,2022-12-26,473726
ms.wikipedia,2022-12-27,525033
ms.wikipedia,2022-12-28,531095
ms.wikipedia,2022-12-29,531362
ms.wikipedia,2022-12-30,521503
ms.wikipedia,2022-12-31,477265
