project,date,pageviews
bn.wikipedia,2022-11-26,880854
bn.wikipedia,2022-11-27,883880
bn.wikipedia,2022-11-28,872637
bn.wikipedia,2022-11-29,893572
bn.wikipedia,2022-11-30,954030
bn.wikipedia,2022-12-01,895613
bn.wikipedia,2022-12-02,740828
bn.wikipedia,2022-12-03,746267
bn.wikipedia,2022-12-04,673839
bn.wikipedia,2022-12-05,746450
bn.wikipedia,2022-12-06,794330
bn.wikipedia,2022-12-07,689539
bn.wikipedia,2022-12-08,678544
bn.wikipedia,2022-12-09,671888
bn.wikipedia,2022-12-10,818163
bn.wikipedia,2022-12-11,813842
bn.wikipedia,2022-12-12,777127
bn.wikipedia,2022-12-13,859311
bn.wikipedia,2022-12-14,820115
bn.wikipedia,2022-12-15,736181
bn.wikipedia,2022-12-16,657242
bn.wikipedia,2022-12-17,663182
bn.wikipedia,2022-12-18,746543
bn.wikipedia,2022-12-19,808209
bn.wikipedia,2022-12-20,755641
bn.wikipedia,2022-12-21,697922
bn.wikipedia,2022-12-22,644284
bn.wikipedia,2022-12-23,586726
bn.wikipedia,2022-12-24,591273
bn.wikipedia,2022-12-25,574613
bn.wikipedia,2022-12-26,605886
bn.wikipedia,2022-12-27,617572
bn.wikipedia,2022-12-28,630894
bn.wikipedia,2022-12-29,607193
bn.wikipedia,2022-12-30,628134
bn.wikipedia,2022-12-31,566261
