project,date,pageviews
th.wikipedia,2022-12-02,1554349
th.wikipedia,2022-12-03,1404885
th.wikipedia,2022-12-04,1409827
th.wikipedia,2022-12-05,1479624
th.wikipedia,2022-12-06,1754716
th.wikipedia,2022-12-07,1712177
th.wikipedia,2022-12-08,1656496
th.wikipedia,2022-12-09,1570545
th.wikipedia,2022-12-10,1498081
th.wikipedia,2022-12-11,1448691
th.wikipedia,2022-12-12,1503670
th.wikipedia,2022-12-13,1773412
th.wikipedia,2022-12-14,1761624
th.wikipedia,2022-12-15,2080135
th.wikipedia,2022-12-16,1904200
th.wikipedia,2022-12-17,1624140
th.wikipedia,2022-12-18,1881084
th.wikipedia,2022-12-19,1951511
th.wikipedia,2022-12-20,1866450
th.wikipedia,2022-12-21,1757765
th.wikipedia,2022-12-22,1678827
th.wikipedia,2022-12-23,1485565
th.wikipedia,2022-12-24,1372065
th.wikipedia,2022-12-25,1448730
th.wikipedia,2022-12-26,1639877
th.wikipedia,2022-12-27,1577457
th.wikipedia,2022-12-28,1456852
th.wikipedia,2022-12-29,1291489
th.wikipedia,2022-12-30,1241060
th.wikipedia,2022-12-31,1094214
