project,date,pageviews
ga.wikipedia,2022-08-10,17469
ga.wikipedia,2022-08-11,12448
ga.wikipedia,2022-08-12,15570
ga.wikipedia,2022-08-13,17229
ga.wikipedia,2022-08-14,12196
ga.wikipedia,2022-08-15,12659
ga.wikipedia,2022-08-16,15123
ga.wikipedia,2022-08-17,11937
ga.wikipedia,2022-08-18,14151
ga.wikipedia,2022-08-19,19441
ga.wikipedia,2022-08-20,20461
ga.wikipedia,2022-08-21,19190
ga.wikipedia,2022-08-22,16992
ga.wikipedia,2022-08-23,13832
ga.wikipedia,2022-08-24,15791
ga.wikipedia,2022-08-25,14137
ga.wikipedia,2022-08-26,13595
ga.wikipedia,2022-08-27,12443
ga.wikipedia,2022-08-28,15862
ga.wikipedia,2022-08-29,18252
ga.wikipedia,2022-08-30,14399
ga.wikipedia,2022-08-31,15477
ga.wikipedia,2022-09-01,15109
ga.wikipedia,2022-09-02,14880
ga.wikipedia,2022-09-03,13269
ga.wikipedia,2022-09-04,14817
ga.wikipedia,2022-09-05,12965
ga.wikipedia,2022-09-06,14705
ga.wikipedia,2022-09-07,15172
ga.wikipedia,2022-09-08,18561
ga.wikipedia,2022-09-09,25626
ga.wikipedia,2022-09-10,11754
ga.wikipedia,2022-09-11,13098
ga.wikipedia,2022-09-12,11373
ga.wikipedia,2022-09-13,11686
ga.wikipedia,2022-09-14,13540
ga.wikipedia,2022-09-15,13621
ga.wikipedia,2022-09-16,14670
ga.wikipedia,2022-09-17,13206
ga.wikipedia,2022-09-18,13654
ga.wikipedia,2022-09-19,16656
ga.wikipedia,2022-09-20,17191
ga.wikipedia,2022-09-21,13140
ga.wikipedia,2022-09-22,14348
ga.wikipedia,2022-09-23,12636
ga.wikipedia,2022-09-24,11949
ga.wikipedia,2022-09-25,10644
ga.wikipedia,2022-09-26,11347
ga.wikipedia,2022-09-27,12988
ga.wikipedia,2022-09-28,12625
ga.wikipedia,2022-09-29,11404
ga.wikipedia,2022-09-30,11975
ga.wikipedia,2022-10-01,11021
ga.wikipedia,2022-10-02,10196
ga.wikipedia,2022-10-03,11642
ga.wikipedia,2022-10-04,13179
ga.wikipedia,2022-10-05,15965
ga.wikipedia,2022-10-06,12175
ga.wikipedia,2022-10-07,16200
ga.wikipedia,2022-10-08,9754
ga.wikipedia,2022-10-09,11481
ga.wikipedia,2022-10-10,12236
ga.wikipedia,2022-10-11,15612
ga.wikipedia,2022-10-12,12716
ga.wikipedia,2022-10-13,13145
ga.wikipedia,2022-10-14,14292
ga.wikipedia,2022-10-15,11141
ga.wikipedia,2022-10-16,12476
ga.wikipedia,2022-10-17,13177
ga.wikipedia,2022-10-18,11501
ga.wikipedia,2022-10-19,12421
ga.wikipedia,2022-10-20,14899
ga.wikipedia,2022-10-21,13470
ga.wikipedia,2022-10-22,14680
ga.wikipedia,2022-10-23,16556
ga.wikipedia,2022-10-24,15081
ga.wikipedia,2022-10-25,22151
ga.wikipedia,2022-10-26,21004
ga.wikipedia,2022-10-27,12308
ga.wikipedia,2022-10-28,14432
ga.wikipedia,2022-10-29,11335
ga.wikipedia,2022-10-30,11138
ga.wikipedia,2022-10-31,12072
ga.wikipedia,2022-11-01,12976
ga.wikipedia,2022-11-02,14924
ga.wikipedia,2022-11-03,12212
ga.wikipedia,2022-11-04,13320
ga.wikipedia,2022-11-05,12545
ga.wikipedia,2022-11-06,13401
ga.wikipedia,2022-11-07,13469
ga.wikipedia,2022-11-08,12741
ga.wikipedia,2022-11-09,13778
ga.wikipedia,2022-11-10,13038
ga.wikipedia,2022-11-11,13552
ga.wikipedia,2022-11-12,14704
ga.wikipedia,2022-11-13,17453
ga.wikipedia,2022-11-14,13339
ga.wikipedia,2022-11-15,13800
ga.wikipedia,2022-11-16,15972
ga.wikipedia,2022-11-17,19077
ga.wikipedia,2022-11-18,25335
ga.wikipedia,2022-11-19,14915
ga.wikipedia,2022-11-20,13533
ga.wikipedia,2022-11-21,22128
ga.wikipedia,2022-11-22,8628
ga.wikipedia,2022-11-23,21926
ga.wikipedia,2022-11-24,24079
ga.wikipedia,2022-11-25,15478
ga.wikipedia,2022-11-26,14060
ga.wikipedia,2022-11-27,19681
ga.wikipedia,2022-11-28,11417
ga.wikipedia,2022-11-29,13867
ga.wikipedia,2022-11-30,12927
ga.wikipedia,2022-12-01,23558
ga.wikipedia,2022-12-02,18925
ga.wikipedia,2022-12-03,22982
ga.wikipedia,2022-12-04,15072
ga.wikipedia,2022-12-05,9149
ga.wikipedia,2022-12-06,22129
ga.wikipedia,2022-12-07,9514
ga.wikipedia,2022-12-08,18926
ga.wikipedia,2022-12-09,13373
ga.wikipedia,2022-12-10,17213
ga.wikipedia,2022-12-11,13286
ga.wikipedia,2022-12-12,8628
ga.wikipedia,2022-12-13,12898
ga.wikipedia,2022-12-14,11189
ga.wikipedia,2022-12-15,9056
ga.wikipedia,2022-12-16,7731
ga.wikipedia,2022-12-17,7290
