project,date,pageviews
zh.wikipedia,2022-10-10,12800622
zh.wikipedia,2022-10-11,12114098
zh.wikipedia,2022-10-12,12146478
zh.wikipedia,2022-10-13,12135218
zh.wikipedia,2022-10-14,12217386
zh.wikipedia,2022-10-15,12975223
zh.wikipedia,2022-10-16,13763137
zh.wikipedia,2022-10-17,13075448
zh.wikipedia,2022-10-18,12695835
zh.wikipedia,2022-10-19,12335633
zh.wikipedia,2022-10-20,12403799
zh.wikipedia,2022-10-21,12584832
zh.wikipedia,2022-10-22,15551918
zh.wikipedia,2022-10-23,19017703
zh.wikipedia,2022-10-24,15237539
zh.wikipedia,2022-10-25,14134012
zh.wikipedia,2022-10-26,13562159
zh.wikipedia,2022-10-27,13213065
zh.wikipedia,2022-10-28,13668959
zh.wikipedia,2022-10-29,13557236
zh.wikipedia,2022-10-30,14282371
zh.wikipedia,2022-10-31,13456857
zh.wikipedia,2022-11-01,13037648
zh.wikipedia,2022-11-02,13264846
zh.wikipedia,2022-11-03,12887740
zh.wikipedia,2022-11-04,12286657
zh.wikipedia,2022-11-05,12836440
zh.wikipedia,2022-11-06,13200181
zh.wikipedia,2022-11-07,12746406
zh.wikipedia,2022-11-08,13457191
zh.wikipedia,2022-11-09,12766051
zh.wikipedia,2022-11-10,12350311
zh.wikipedia,2022-11-11,12046028
zh.wikipedia,2022-11-12,12678639
zh.wikipedia,2022-11-13,13667134
zh.wikipedia,2022-11-14,12925959
zh.wikipedia,2022-11-15,12602755
zh.wikipedia,2022-11-16,12651963
zh.wikipedia,2022-11-17,12521038
zh.wikipedia,2022-11-18,12474204
zh.wikipedia,2022-11-19,13861500
zh.wikipedia,2022-11-20,14246870
zh.wikipedia,2022-11-21,14029403
zh.wikipedia,2022-11-22,13312096
zh.wikipedia,2022-11-23,13437365
zh.wikipedia,2022-11-24,13515118
zh.wikipedia,2022-11-25,13321456
zh.wikipedia,2022-11-26,16090696
zh.wikipedia,2022-11-27,15879482
zh.wikipedia,2022-11-28,14677522
zh.wikipedia,2022-11-29,13871065
zh.wikipedia,2022-11-30,15570939
zh.wikipedia,2022-12-01,14130808
zh.wikipedia,2022-12-02,13367474
zh.wikipedia,2022-12-03,13163988
zh.wikipedia,2022-12-04,13587070
zh.wikipedia,2022-12-05,13509000
zh.wikipedia,2022-12-06,14051515
zh.wikipedia,2022-12-07,12619002
zh.wikipedia,2022-12-08,12386468
zh.wikipedia,2022-12-09,12288556
zh.wikipedia,2022-12-10,12841712
zh.wikipedia,2022-12-11,13072501
zh.wikipedia,2022-12-12,12251853
zh.wikipedia,2022-12-13,12275393
zh.wikipedia,2022-12-14,11856526
zh.wikipedia,2022-12-15,11754777
zh.wikipedia,2022-12-16,11480340
zh.wikipedia,2022-12-17,11613266
zh.wikipedia,2022-12-18,13314578
zh.wikipedia,2022-12-19,12924554
zh.wikipedia,2022-12-20,12161010
zh.wikipedia,2022-12-21,11810663
zh.wikipedia,2022-12-22,11372876
zh.wikipedia,2022-12-23,11324234
zh.wikipedia,2022-12-24,11227563
zh.wikipedia,2022-12-25,11904757
zh.wikipedia,2022-12-26,12155919
zh.wikipedia,2022-12-27,12183620
zh.wikipedia,2022-12-28,12529094
zh.wikipedia,2022-12-29,12696585
zh.wikipedia,2022-12-30,12940633
zh.wikipedia,2022-12-31,12982598
