country_long,iso2,project,wikidata_id,page_title,page_id,date,pct_pageviews,pageviews,pageviews_ceil
Slovenia,SI,sl.wikipedia,Q382370,Opičje koze,518983,2022-05-22,0.0012522246087756982,8162,6518000
Denmark,DK,da.wikipedia,Q382370,Abekopper,1092033,2022-05-22,3.965980795610425e-4,7228,18225000
Germany,DE,de.wikipedia,Q182155,Herpes Zoster,200309,2022-05-22,8.390578680729887e-6,5174,616644000
Malaysia,MY,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-05-22,1.0989818231515649e-4,6433,58536000
India,IN,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-05-22,4.629124758899752e-5,30648,662069000
Singapore,SG,zh.wikipedia,Q382370,猴痘,39366,2022-05-22,2.5256487628243815e-4,3348,13256000
Brazil,BR,pt.wikipedia,Q12214,Varíola,68516,2022-05-22,6.289475842834878e-5,12268,195056000
France,FR,ru.wikipedia,Q382370,Оспа обезьян,2609064,2022-05-22,1.7868798955613578e-4,1095,6128000
Kyrgyzstan,KG,ru.wikipedia,Q382370,Оспа обезьян,2609064,2022-05-22,7.278150633855331e-5,488,6705000
Japan,JP,ja.wikipedia,Q1037810,種痘,87329,2022-05-22,2.5576001021165246e-5,25647,1002776000
Switzerland,CH,fr.wikipedia,Q12214,Variole,96078,2022-05-22,6.450488145048815e-5,1110,17208000
Canada,CA,zh.wikipedia,Q382370,猴痘,39366,2022-05-22,5.582307588259164e-4,4127,7393000
United Kingdom,GB,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-05-22,9.381666731946784e-5,71857,765930000
United States of America,US,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-05-22,2.102100607992176e-6,5915,2813852000
United States of America,US,en.wikipedia,Q182155,Herpes zoster,443800,2022-05-22,1.4588542680993883e-6,4105,2813852000
Spain,ES,es.wikipedia,Q12214,Viruela,41754,2022-05-22,4.310382748693786e-5,8819,204599000
Netherlands,NL,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-05-22,9.270162946734218e-6,677,73030000
Belgium,BE,fr.wikipedia,Q382370,Variole du singe,2104851,2022-05-22,2.785475080438637e-4,8484,30458000
Japan,JP,ja.wikipedia,Q948421,ポックスウイルス科,855379,2022-05-22,1.063048976042506e-6,1066,1002776000
Germany,DE,zh.wikipedia,Q382370,猴痘,39366,2022-05-22,3.9348079161816065e-4,1352,3436000
Taiwan,TW,zh.wikipedia,Q382370,猴痘,39366,2022-05-22,1.8651513110864767e-4,36006,193046000
Slovakia,SK,sk.wikipedia,Q12214,Kiahne,11024,2022-05-22,9.643377001455604e-5,1325,13740000
Hungary,HU,hu.wikipedia,Q12214,Fekete himlő,163720,2022-05-22,9.082729663636783e-5,3937,43346000
Ukraine,UA,uk.wikipedia,Q12214,Натуральна віспа,252486,2022-05-22,4.075165534333732e-5,3305,81101000
United Kingdom,GB,ru.wikipedia,Q382370,Оспа обезьян,2609064,2022-05-22,2.242847783358812e-4,1027,4579000
Portugal,PT,pt.wikipedia,Q12214,Varíola,68516,2022-05-22,1.197463768115942e-4,3305,27600000
Taiwan,TW,zh.wikipedia,Q1037810,天花疫苗,5982886,2022-05-22,4.128549672098878e-5,7970,193046000
Ukraine,UA,ru.wikipedia,Q382370,Оспа обезьян,2609064,2022-05-22,3.816081741448245e-4,41232,108048000
Morocco,MA,fr.wikipedia,Q12214,Variole,96078,2022-05-22,3.7445109780439125e-5,469,12525000
Switzerland,CH,de.wikipedia,Q1037810,Pockenimpfstoff,8841370,2022-05-22,1.2282425603593487e-5,525,42744000
United Kingdom,GB,pl.wikipedia,Q382370,Ospa małpia,1844932,2022-05-22,4.934296977660973e-4,1502,3044000
Greece,GR,el.wikipedia,Q12214,Ευλογιά,124317,2022-05-22,4.805434471348118e-4,15103,31429000
Hong Kong,HK,zh.wikipedia,Q1037810,天花疫苗,5982886,2022-05-22,2.7060154629455025e-5,2296,84848000
Japan,JP,ja.wikipedia,Q12214,天然痘,31036,2022-05-22,2.286652253344715e-5,22930,1002776000
Spain,ES,es.wikipedia,Q3075150,Fómite,5316994,2022-05-22,2.4731303672060956e-6,506,204599000
Ukraine,UA,ru.wikipedia,Q12214,Натуральная оспа,68764,2022-05-22,9.884495779653488e-5,10680,108048000
Germany,DE,de.wikipedia,Q2713697,Fatigue,1240034,2022-05-22,5.8899462250504345e-6,3632,616644000
South Africa,ZA,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-05-22,6.923150176173698e-5,4362,63006000
United States of America,US,en.wikipedia,Q199615,Encephalitis,37636,2022-05-22,6.830494283281424e-7,1922,2813852000
Israel,IL,ru.wikipedia,Q12214,Натуральная оспа,68764,2022-05-22,1.0963734049697784e-4,653,5956000
Canada,CA,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-05-22,2.915881154695009e-5,9605,329403000
Germany,DE,de.wikipedia,Q7692792,Tecovirimat,10506647,2022-05-22,8.400308768106072e-6,5180,616644000
Morocco,MA,fr.wikipedia,Q382370,Variole du singe,2104851,2022-05-22,2.2075848303393212e-4,2765,12525000
Philippines,PH,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-05-22,2.5474736257634646e-5,3441,135075000
Japan,JP,zh.wikipedia,Q382370,猴痘,39366,2022-05-22,2.5702210090692966e-4,2919,11357000
Germany,DE,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-05-22,2.171485209330895e-5,3111,143266000
Japan,JP,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-05-22,1.1996123523402918e-5,458,38179000
Hungary,HU,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-05-22,2.63676688023657e-5,535,20290000
United States of America,US,es.wikipedia,Q12214,Viruela,41754,2022-05-22,3.526619192946762e-5,1144,32439000
Macau,MO,zh.wikipedia,Q382370,猴痘,39366,2022-05-22,1.597679936725547e-4,606,3793000
Slovenia,SI,sl.wikipedia,Q12214,Črne koze,200291,2022-05-22,4.065664314206812e-4,2650,6518000
Kenya,KE,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-05-22,3.381775604380467e-5,491,14519000
South Africa,ZA,af.wikipedia,Q12214,Pokke,95424,2022-05-22,3.861224489795918e-4,473,1225000
Hong Kong,HK,zh.wikipedia,Q382370,猴痘,39366,2022-05-22,2.626225721289836e-4,22283,84848000
Spain,ES,es.wikipedia,Q6900886,Monkeypox virus,3219006,2022-05-22,1.3157444562290138e-5,2692,204599000
Sweden,SE,sv.wikipedia,Q12214,Smittkoppor,49198,2022-05-22,4.617651874897658e-5,3102,67177000
Italy,IT,it.wikipedia,Q7692792,Tecovirimat,9406679,2022-05-22,4.545612269683195e-6,1965,432285000
United States of America,US,zh.wikipedia,Q1037810,天花疫苗,5982886,2022-05-22,3.470542903457256e-5,1306,37631000
Italy,IT,it.wikipedia,Q1037810,Vaccino anti-vaiolo,4717640,2022-05-22,2.598979839689094e-5,11235,432285000
Cyprus,CY,el.wikipedia,Q382370,Ευλογιά των πιθήκων,790589,2022-05-22,8.222533240027992e-4,1175,1429000
Ireland,IE,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-05-22,6.548025623511603e-5,3547,54169000
Georgia,GE,ka.wikipedia,Q382370,მაიმუნის ყვავილი,533133,2022-05-22,2.770439535413345e-4,2433,8782000
Netherlands,NL,nl.wikipedia,Q382370,Apenpokken,5650264,2022-05-22,1.0343404532039418e-4,8271,79964000
United States of America,US,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-05-22,1.7346328094014896e-6,4881,2813852000
Moldova,MD,ru.wikipedia,Q382370,Оспа обезьян,2609064,2022-05-22,2.470159821970463e-4,1221,4943000
Mexico,MX,es.wikipedia,Q12214,Viruela,41754,2022-05-22,1.9089818532309847e-5,2753,144213000
Germany,DE,de.wikipedia,Q6889412,Modified-Vaccinia-Ankara-Virus,8601738,2022-05-22,2.563878023624652e-6,1581,616644000
Denmark,DK,da.wikipedia,Q12214,Kopper,51077,2022-05-22,1.3481481481481482e-4,2457,18225000
Denmark,DK,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-05-22,7.916323387183436e-5,2210,27917000
Hong Kong,HK,zh.wikipedia,Q12214,天花,1382,2022-05-22,8.219404110880633e-5,6974,84848000
Poland,PL,ru.wikipedia,Q382370,Оспа обезьян,2609064,2022-05-22,1.843191196698762e-4,1742,9451000
Israel,IL,ru.wikipedia,Q382370,Оспа обезьян,2609064,2022-05-22,9.889187374076561e-5,589,5956000
Netherlands,NL,nl.wikipedia,Q6900886,Apenpokkenvirus,5650540,2022-05-22,4.5558001100495224e-5,3643,79964000
Belgium,BE,nl.wikipedia,Q382370,Apenpokken,5650264,2022-05-22,9.179355492061195e-5,2538,27649000
Romania,RO,ro.wikipedia,Q12214,Variolă,124976,2022-05-22,1.8721461187214613e-4,5863,31317000
United States of America,US,zh.wikipedia,Q382370,猴痘,39366,2022-05-22,3.9459488187930164e-4,14849,37631000
Taiwan,TW,zh.wikipedia,Q12214,天花,1382,2022-05-22,8.225500657874289e-5,15879,193046000
Switzerland,CH,fr.wikipedia,Q382370,Variole du singe,2104851,2022-05-22,2.0641562064156206e-4,3552,17208000
Belgium,BE,nl.wikipedia,Q12214,Pokken,8777,2022-05-22,6.560815942710406e-5,1814,27649000
Poland,PL,pl.wikipedia,Q382370,Ospa małpia,1844932,2022-05-22,5.174333192694222e-5,10179,196721000
Switzerland,CH,de.wikipedia,Q12214,Pocken,4049,2022-05-22,2.159367396593674e-5,923,42744000
Malaysia,MY,zh.wikipedia,Q12214,天花,1382,2022-05-22,4.260919634778317e-5,518,12157000
Algeria,DZ,fr.wikipedia,Q382370,Variole du singe,2104851,2022-05-22,1.839873240749371e-4,1974,10729000
Canada,CA,fr.wikipedia,Q12214,Variole,96078,2022-05-22,3.604088219472835e-5,1005,27885000
Italy,IT,it.wikipedia,Q6900886,Monkeypox virus,9406969,2022-05-22,1.5984824826214187e-6,691,432285000
Ukraine,UA,uk.wikipedia,Q382370,Віспа мавп,2434657,2022-05-22,1.4044216470820335e-5,1139,81101000
Italy,IT,it.wikipedia,Q12214,Vaiolo,555706,2022-05-22,7.467295881189493e-5,32280,432285000
Australia,AU,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-05-22,7.3278111689142546e-6,1741,237588000
Chile,CL,es.wikipedia,Q12214,Viruela,41754,2022-05-22,2.5681674064679772e-5,1377,53618000
Czech Republic,CZ,ru.wikipedia,Q382370,Оспа обезьян,2609064,2022-05-22,1.4777070063694267e-4,580,3925000
Argentina,AR,es.wikipedia,Q12214,Viruela,41754,2022-05-22,4.1766293868106444e-5,4332,103720000
United States of America,US,en.wikipedia,Q1292082,Sore throat,310094,2022-05-22,5.124647636051931e-7,1442,2813852000
Germany,DE,de.wikipedia,Q740335,Orthopoxvirus,2682934,2022-05-22,8.124622959114173e-7,501,616644000
Bulgaria,BG,bg.wikipedia,Q12214,Едра шарка,85735,2022-05-22,1.2387048192771084e-4,2632,21248000
France,FR,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-05-22,8.400023537719196e-6,571,67976000
Germany,DE,ru.wikipedia,Q12214,Натуральная оспа,68764,2022-05-22,1.0341810545963602e-4,1773,17144000
United States of America,US,ru.wikipedia,Q382370,Оспа обезьян,2609064,2022-05-22,1.236685967545929e-4,1730,13989000
Mexico,MX,es.wikipedia,Q6900886,Monkeypox virus,3219006,2022-05-22,9.104588351951627e-6,1313,144213000
Taiwan,TW,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-05-22,3.0857470605104676e-5,538,17435000
New Zealand,NZ,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-05-22,1.2467288796721473e-5,505,40506000
United States of America,US,en.wikipedia,Q948421,Poxviridae,1548205,2022-05-22,6.293863358840479e-7,1771,2813852000
Germany,DE,pl.wikipedia,Q382370,Ospa małpia,1844932,2022-05-22,3.4294309350714464e-4,1368,3989000
United Kingdom,GB,en.wikipedia,Q948421,Poxviridae,1548205,2022-05-22,6.436619534422206e-7,493,765930000
Finland,FI,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-05-22,3.8927362030568354e-5,1276,32779000
Portugal,PT,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-05-22,3.089028121812618e-5,636,20589000
United States of America,US,en.wikipedia,Q101971,Wart,34049,2022-05-22,1.673862022593939e-7,471,2813852000
United States of America,US,en.wikipedia,Q38933,Fever,46253,2022-05-22,1.7591543549554134e-7,495,2813852000
Estonia,EE,et.wikipedia,Q382370,Ahvirõuged,630052,2022-05-22,8.546879710581851e-5,567,6634000
Finland,FI,fi.wikipedia,Q12214,Isorokko,40246,2022-05-22,3.842401799757112e-5,1930,50229000
United States of America,US,en.wikipedia,Q740335,Orthopoxvirus,2591633,2022-05-22,7.463079081629027e-7,2100,2813852000
Finland,FI,fi.wikipedia,Q1037810,Isorokkorokote,77475,2022-05-22,1.5787692368950207e-5,793,50229000
Finland,FI,fi.wikipedia,Q382370,Apinarokko,1183752,2022-05-22,1.4589181548507835e-4,7328,50229000
Germany,DE,ru.wikipedia,Q382370,Оспа обезьян,2609064,2022-05-22,4.777181521231918e-5,819,17144000
Greece,GR,el.wikipedia,Q382370,Ευλογιά των πιθήκων,790589,2022-05-22,6.481275255337427e-5,2037,31429000
United States of America,US,en.wikipedia,Q113480445,ACAM2000,16057614,2022-05-22,1.617000467686289e-7,455,2813852000
United States of America,US,zh.wikipedia,Q12214,天花,1382,2022-05-22,1.6768090138449682e-5,631,37631000
Czech Republic,CZ,cs.wikipedia,Q382370,Opičí neštovice,1760457,2022-05-22,8.231855820750121e-5,5408,65696000
Malaysia,MY,zh.wikipedia,Q382370,猴痘,39366,2022-05-22,2.010364399111623e-4,2444,12157000
France,FR,fr.wikipedia,Q382370,Variole du singe,2104851,2022-05-22,6.0192478635487536e-5,27357,454492000
Austria,AT,de.wikipedia,Q1037810,Pockenimpfstoff,8841370,2022-05-22,1.1097200970618693e-5,718,64701000
Italy,IT,it.wikipedia,Q382370,Vaiolo delle scimmie,3197420,2022-05-22,1.1011254149461582e-5,4760,432285000
South Korea,KR,ko.wikipedia,Q12214,천연두,9240,2022-05-22,1.0513443549795924e-5,662,62967000
Netherlands,NL,nl.wikipedia,Q12214,Pokken,8777,2022-05-22,2.3698164173878247e-5,1895,79964000
Germany,DE,de.wikipedia,Q12214,Pocken,4049,2022-05-22,1.8208236843300186e-5,11228,616644000
United States of America,US,fr.wikipedia,Q382370,Variole du singe,2104851,2022-05-22,4.295398253161257e-5,659,15342000
Germany,DE,de.wikipedia,Q1037810,Pockenimpfstoff,8841370,2022-05-22,1.3051290533922328e-5,8048,616644000
Czech Republic,CZ,cs.wikipedia,Q12214,Pravé neštovice,192754,2022-05-22,3.732342912810521e-5,2452,65696000
Sweden,SE,sv.wikipedia,Q6900886,Apkoppsvirus,8149005,2022-05-22,7.65142831623919e-6,514,67177000
Hungary,HU,hu.wikipedia,Q382370,Majomhimlő,1834968,2022-05-22,2.814561897291561e-5,1220,43346000
United States of America,US,en.wikipedia,Q9690,Fatigue,235562,2022-05-22,3.9767549963537527e-7,1119,2813852000
United States of America,US,en.wikipedia,Q86,Headache,69893,2022-05-22,2.306446820941542e-7,649,2813852000
United States of America,US,en.wikipedia,Q12214,Smallpox,16829895,2022-05-22,2.1777975529629847e-6,6128,2813852000
United Kingdom,GB,en.wikipedia,Q12214,Smallpox,16829895,2022-05-22,1.3121303513375896e-6,1005,765930000
United States of America,US,en.wikipedia,Q382370,Monkeypox,242702,2022-05-22,4.741542909861642e-6,13342,2813852000
Taiwan,TW,zh.wikipedia,Q101971,疣,318306,2022-05-22,1.769526434114149e-5,3416,193046000
Australia,AU,en.wikipedia,Q382370,Monkeypox,242702,2022-05-22,3.3755913598329883e-6,802,237588000
India,IN,en.wikipedia,Q382370,Monkeypox,242702,2022-05-22,3.7322393889458654e-6,2471,662069000
Philippines,PH,en.wikipedia,Q382370,Monkeypox,242702,2022-05-22,3.3759022765130482e-6,456,135075000
Canada,CA,en.wikipedia,Q12214,Smallpox,16829895,2022-05-22,2.082555410849324e-6,686,329403000
United Kingdom,GB,en.wikipedia,Q382370,Monkeypox,242702,2022-05-22,1.0192837465564739e-5,7807,765930000
South Africa,ZA,en.wikipedia,Q382370,Monkeypox,242702,2022-05-22,1.4506554931276386e-5,914,63006000
Ireland,IE,en.wikipedia,Q382370,Monkeypox,242702,2022-05-22,9.248832357990733e-6,501,54169000
Poland,PL,pl.wikipedia,Q12214,Ospa prawdziwa,23002,2022-05-29,1.44621062316682e-5,2845,196721000
Canada,CA,fr.wikipedia,Q382370,Variole du singe,2104851,2022-05-29,6.637977407208177e-5,1851,27885000
France,FR,fr.wikipedia,Q12214,Variole,96078,2022-05-29,1.709821074958415e-5,7771,454492000
United States of America,US,en.wikipedia,Q382370,Monkeypox,242702,2022-05-29,2.003339194811952e-5,56371,2813852000
United States of America,US,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-05-29,2.9088239182444564e-6,8185,2813852000
Singapore,SG,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-05-29,1.4226982581412961e-5,789,55458000
Germany,DE,de.wikipedia,Q182155,Herpes Zoster,200309,2022-05-29,4.665576896880534e-6,2877,616644000
Taiwan,TW,zh.wikipedia,Q101971,疣,318306,2022-05-29,3.331330356495343e-5,6431,193046000
Australia,AU,en.wikipedia,Q382370,Monkeypox,242702,2022-05-29,1.309409566139704e-5,3111,237588000
India,IN,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-05-29,1.3687395120448172e-5,9062,662069000
Brazil,BR,pt.wikipedia,Q12214,Varíola,68516,2022-05-29,1.67182757772127e-5,3261,195056000
Japan,JP,ja.wikipedia,Q1037810,種痘,87329,2022-05-29,5.508707827072048e-6,5524,1002776000
United Kingdom,GB,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-05-29,7.35054117216978e-6,5630,765930000
United States of America,US,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-05-29,1.3099480711849805e-6,3686,2813852000
Hong Kong,HK,zh.wikipedia,Q382370,猴痘,39366,2022-05-29,5.791533094474825e-5,4914,84848000
Mexico,MX,es.wikipedia,Q382370,Viruela símica,90956,2022-05-29,8.064460208164313e-6,1163,144213000
India,IN,en.wikipedia,Q382370,Monkeypox,242702,2022-05-29,1.4454686747151733e-5,9570,662069000
Italy,IT,it.wikipedia,Q7692792,Tecovirimat,9406679,2022-05-29,4.369802329481708e-6,1889,432285000
Italy,IT,it.wikipedia,Q1037810,Vaccino anti-vaiolo,4717640,2022-05-29,4.978197254126329e-6,2152,432285000
United States of America,US,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-05-29,1.3703634732743584e-6,3856,2813852000
Mexico,MX,es.wikipedia,Q12214,Viruela,41754,2022-05-29,4.285327952403736e-6,618,144213000
Canada,CA,en.wikipedia,Q12214,Smallpox,16829895,2022-05-29,3.442591597526434e-6,1134,329403000
United States of America,US,zh.wikipedia,Q382370,猴痘,39366,2022-05-29,4.0551672822938536e-5,1526,37631000
Taiwan,TW,zh.wikipedia,Q12214,天花,1382,2022-05-29,2.1134859049138547e-5,4080,193046000
United Kingdom,GB,en.wikipedia,Q382370,Monkeypox,242702,2022-05-29,2.856657919130991e-5,21880,765930000
United States of America,US,en.wikipedia,Q182155,Shingles,443800,2022-05-29,1.626951239795128e-6,4578,2813852000
Spain,ES,es.wikipedia,Q12214,Viruela,41754,2022-05-29,7.2580999907135424e-6,1485,204599000
Belgium,BE,fr.wikipedia,Q382370,Variole du singe,2104851,2022-05-29,6.0739378816731234e-5,1850,30458000
Taiwan,TW,zh.wikipedia,Q382370,猴痘,39366,2022-05-29,4.1979631797602644e-5,8104,193046000
Czech Republic,CZ,cs.wikipedia,Q382370,Opičí neštovice,1760457,2022-05-29,8.889430102289332e-6,584,65696000
Malaysia,MY,zh.wikipedia,Q382370,猴痘,39366,2022-05-29,1.1590030435140249e-4,1409,12157000
France,FR,fr.wikipedia,Q382370,Variole du singe,2104851,2022-05-29,7.323341224928051e-5,33284,454492000
Italy,IT,it.wikipedia,Q382370,Vaiolo delle scimmie,3197420,2022-05-29,8.778930566640063e-6,3795,432285000
Netherlands,NL,nl.wikipedia,Q12214,Pokken,8777,2022-05-29,6.765544495022761e-6,541,79964000
Germany,DE,de.wikipedia,Q12214,Pocken,4049,2022-05-29,1.255829944019564e-5,7744,616644000
Germany,DE,de.wikipedia,Q1037810,Pockenimpfstoff,8841370,2022-05-29,1.146852965406296e-5,7072,616644000
Mexico,MX,es.wikipedia,Q6900886,Monkeypox virus,3219006,2022-05-29,3.75832969288483e-6,542,144213000
Hungary,HU,hu.wikipedia,Q382370,Majomhimlő,1834968,2022-05-29,1.1426659899414017e-4,4953,43346000
United Kingdom,GB,en.wikipedia,Q12214,Smallpox,16829895,2022-05-29,2.250858433538313e-6,1724,765930000
Japan,JP,ja.wikipedia,Q12214,天然痘,31036,2022-05-29,8.984060248749472e-6,9009,1002776000
Ukraine,UA,ru.wikipedia,Q12214,Натуральная оспа,68764,2022-05-29,9.319931882126463e-6,1007,108048000
United States of America,US,en.wikipedia,Q199615,Encephalitis,37636,2022-05-29,8.67849481778004e-7,2442,2813852000
Canada,CA,en.wikipedia,Q382370,Monkeypox,242702,2022-05-29,4.409188744486237e-5,14524,329403000
Germany,DE,en.wikipedia,Q382370,Monkeypox,242702,2022-05-29,9.967473092010665e-6,1428,143266000
Ukraine,UA,ru.wikipedia,Q382370,Оспа обезьян,2609064,2022-05-29,1.5067377461868799e-5,1628,108048000
Poland,PL,pl.wikipedia,Q382370,Ospa małpia,1844932,2022-05-29,1.3816521876159637e-5,2718,196721000
Italy,IT,it.wikipedia,Q12214,Vaiolo,555706,2022-05-29,1.619302080803174e-5,7000,432285000
South Africa,ZA,en.wikipedia,Q382370,Monkeypox,242702,2022-05-29,8.030981176395898e-6,506,63006000
United States of America,US,en.wikipedia,Q12214,Smallpox,16829895,2022-05-29,1.9414667153780656e-6,5463,2813852000
Hong Kong,HK,zh.wikipedia,Q12214,天花,1382,2022-05-29,6.871110692061098e-6,583,84848000
Finland,FI,fi.wikipedia,Q382370,Apinarokko,1183752,2022-05-29,2.2437237452467698e-5,1127,50229000
United States of America,US,en.wikipedia,Q101971,Wart,34049,2022-05-29,3.425908683185896e-7,964,2813852000
Latvia,LV,ru.wikipedia,Q382370,Оспа обезьян,2609064,2022-05-29,1.600970285021225e-4,792,4947000
United States of America,US,en.wikipedia,Q38933,Fever,46253,2022-05-29,1.6098927733228328e-7,453,2813852000
United States of America,US,en.wikipedia,Q182155,Shingles,443800,2022-06-05,1.1094497618921147e-6,2945,2654469000
France,FR,fr.wikipedia,Q382370,Variole du singe,2104851,2022-06-05,1.4073542767755944e-5,5749,408497000
Germany,DE,de.wikipedia,Q12214,Pocken,4049,2022-06-05,5.361064135894394e-6,3186,594285000
Germany,DE,de.wikipedia,Q1037810,Pockenimpfstoff,8841370,2022-06-05,4.469236140908823e-6,2656,594285000
Hungary,HU,hu.wikipedia,Q382370,Majomhimlő,1834968,2022-06-05,1.2676902901480794e-5,464,36602000
United Kingdom,GB,en.wikipedia,Q12214,Smallpox,16829895,2022-06-05,8.788104028154785e-7,642,730533000
Japan,JP,ja.wikipedia,Q12214,天然痘,31036,2022-06-05,4.005111466603426e-6,3783,944543000
United States of America,US,en.wikipedia,Q199615,Encephalitis,37636,2022-06-05,6.362854491802316e-7,1689,2654469000
Canada,CA,en.wikipedia,Q382370,Monkeypox,242702,2022-06-05,1.4169477436577841e-5,4432,312785000
United States of America,US,en.wikipedia,Q101971,Wart,34049,2022-06-05,5.41727931273637e-7,1438,2654469000
Taiwan,TW,zh.wikipedia,Q382370,猴痘,39366,2022-06-05,7.704486060356326e-6,1421,184438000
Singapore,SG,en.wikipedia,Q382370,Monkeypox,242702,2022-06-05,1.0846067834513605e-5,582,53660000
United States of America,US,en.wikipedia,Q740335,Orthopoxvirus,2591633,2022-06-05,1.1071894228186503e-6,2939,2654469000
United States of America,US,en.wikipedia,Q12214,Smallpox,16829895,2022-06-05,1.8406694521578515e-6,4886,2654469000
Malaysia,MY,zh.wikipedia,Q382370,猴痘,39366,2022-06-05,4.457716610404224e-5,515,11553000
Ukraine,UA,ru.wikipedia,Q12214,Натуральная оспа,68764,2022-06-05,1.6610634344864195e-5,1502,90424000
United States of America,US,en.wikipedia,Q38933,Fever,46253,2022-06-05,4.0874464911814757e-7,1085,2654469000
Italy,IT,it.wikipedia,Q12214,Vaiolo,555706,2022-06-05,6.06843528130974e-6,2330,383954000
Ukraine,UA,ru.wikipedia,Q382370,Оспа обезьян,2609064,2022-06-05,1.1733610545872778e-5,1061,90424000
France,FR,fr.wikipedia,Q12214,Variole,96078,2022-06-05,4.364781136703575e-6,1783,408497000
United States of America,US,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-06-05,7.545765273582023e-7,2003,2654469000
Germany,DE,de.wikipedia,Q182155,Herpes Zoster,200309,2022-06-05,3.0271670999604568e-6,1799,594285000
India,IN,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-06-05,1.658958524551695e-6,1117,673314000
Brazil,BR,pt.wikipedia,Q12214,Varíola,68516,2022-06-05,1.0155443809274213e-5,1860,183153000
Japan,JP,ja.wikipedia,Q1037810,種痘,87329,2022-06-05,2.3228164308030445e-6,2194,944543000
United States of America,US,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-06-05,5.522761802831376e-7,1466,2654469000
Hong Kong,HK,zh.wikipedia,Q382370,猴痘,39366,2022-06-05,1.3685411000964997e-5,1092,79793000
United States of America,US,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-06-05,5.413512080947263e-7,1437,2654469000
Canada,CA,en.wikipedia,Q12214,Smallpox,16829895,2022-06-05,1.4578704221749764e-6,456,312785000
Taiwan,TW,zh.wikipedia,Q12214,天花,1382,2022-06-05,6.668907708823561e-6,1230,184438000
United Kingdom,GB,en.wikipedia,Q182155,Shingles,443800,2022-06-05,7.268665481230827e-7,531,730533000
United States of America,US,en.wikipedia,Q182155,Herpes zoster,443800,2022-06-05,3.3490690605164345e-6,8890,2654469000
Austria,AT,de.wikipedia,Q182155,Herpes Zoster,200309,2022-06-05,8.198176389897522e-6,508,61965000
Poland,PL,pl.wikipedia,Q182155,Półpasiec,28946,2022-06-12,1.0455627337640258e-5,1845,176460000
Brazil,BR,pt.wikipedia,Q12214,Varíola,68516,2022-06-12,1.1427604243446735e-5,2093,183153000
United States of America,US,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-06-12,1.6304579183256614e-6,4328,2654469000
United States of America,US,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-06-12,1.5061392692851188e-6,3998,2654469000
Taiwan,TW,zh.wikipedia,Q12214,天花,1382,2022-06-12,5.427298062221451e-6,1001,184438000
France,FR,fr.wikipedia,Q182155,Zona,24621,2022-06-12,2.337838466377966e-6,955,408497000
Poland,PL,pl.wikipedia,Q382370,Ospa małpia,1844932,2022-06-12,1.923948770259549e-5,3395,176460000
Canada,CA,en.wikipedia,Q182155,Herpes zoster,443800,2022-06-12,1.7328196684623624e-6,542,312785000
Italy,IT,it.wikipedia,Q12214,Vaiolo,555706,2022-06-12,1.2785385749334556e-5,4909,383954000
Ukraine,UA,ru.wikipedia,Q382370,Оспа обезьян,2609064,2022-06-12,2.3002742634698752e-5,2080,90424000
United States of America,US,en.wikipedia,Q182155,Herpes zoster,443800,2022-06-12,9.489656876761416e-7,2519,2654469000
Taiwan,TW,zh.wikipedia,Q382370,猴痘,39366,2022-06-12,6.208048233010551e-6,1145,184438000
United States of America,US,en.wikipedia,Q12214,Smallpox,16829895,2022-06-12,1.0005767631869123e-6,2656,2654469000
