country_long,iso2,project,wikidata_id,page_title,page_id,date,pct_pageviews,pageviews,pageviews_ceil
United States of America,US,en.wikipedia,Q38933,Fever,46253,2022-10-29,1.679638743161163e-7,487,2899433000
Germany,DE,de.wikipedia,Q182155,Herpes Zoster,200309,2022-10-30,1.145602536052559e-6,743,648567000
United States of America,US,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-10-30,2.341837179889999e-7,679,2899433000
United States of America,US,en.wikipedia,Q186235,Myocarditis,452461,2022-10-30,4.314636689311324e-7,1251,2899433000
United States of America,US,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-10-30,1.700332444308939e-7,493,2899433000
United States of America,US,en.wikipedia,Q40878,Diarrhea,53951,2022-10-30,3.2696047813486294e-7,948,2899433000
France,FR,en.wikipedia,Q182155,Shingles,443800,2022-10-30,7.2441123831709325e-6,510,70402000
Germany,DE,de.wikipedia,Q182155,Herpes Zoster,200309,2022-10-31,1.1178490425815683e-6,725,648567000
United States of America,US,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-10-31,2.5177336396460965e-7,730,2899433000
United States of America,US,en.wikipedia,Q186235,Myocarditis,452461,2022-10-31,3.100606221975124e-7,899,2899433000
United States of America,US,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-10-31,2.2521644749163026e-7,653,2899433000
United States of America,US,en.wikipedia,Q182155,Shingles,443800,2022-10-31,2.472897287159248e-7,717,2899433000
United States of America,US,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-11-01,1.8916149898121031e-7,543,2870563000
United States of America,US,en.wikipedia,Q182155,Shingles,443800,2022-11-01,2.2608805311013902e-7,649,2870563000
United States of America,US,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-11-02,2.685884267302268e-7,771,2870563000
United States of America,US,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-11-02,2.1772732387340046e-7,625,2870563000
United States of America,US,en.wikipedia,Q182155,Shingles,443800,2022-11-02,2.459447850473931e-7,706,2870563000
United States of America,US,en.wikipedia,Q12214,Smallpox,16829895,2022-11-02,3.8703209091735664e-7,1111,2870563000
United States of America,US,en.wikipedia,Q199615,Encephalitis,37636,2022-11-02,1.7871058743528708e-7,513,2870563000
France,FR,fr.wikipedia,Q12214,Variole,96078,2022-11-03,1.084013115635063e-5,5164,476378000
United States of America,US,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-11-03,2.863549763582963e-7,822,2870563000
Brazil,BR,pt.wikipedia,Q182155,Herpes zoster,623734,2022-11-03,2.4273921521826264e-6,539,222049000
United States of America,US,en.wikipedia,Q40878,Diarrhea,53951,2022-11-03,2.41067692992629e-7,692,2870563000
United States of America,US,en.wikipedia,Q12214,Smallpox,16829895,2022-11-03,3.995731847724645e-7,1147,2870563000
United States of America,US,en.wikipedia,Q382370,Monkeypox,242702,2022-11-04,2.706786090394114e-7,777,2870563000
Germany,DE,de.wikipedia,Q182155,Herpes Zoster,200309,2022-11-04,1.1795837394066125e-6,748,634122000
United States of America,US,en.wikipedia,Q182155,Shingles,443800,2022-11-04,2.8287133917632185e-7,812,2870563000
United States of America,US,en.wikipedia,Q12214,Smallpox,16829895,2022-11-04,3.532408102522049e-7,1014,2870563000
Germany,DE,de.wikipedia,Q12214,Pocken,4049,2022-11-04,8.358013126811559e-7,530,634122000
United States of America,US,en.wikipedia,Q167844,Conjunctivitis,44410,2022-11-04,2.755557010941756e-7,791,2870563000
Japan,JP,ja.wikipedia,Q12214,天然痘,31036,2022-11-04,6.612438731970251e-7,594,898307000
United States of America,US,en.wikipedia,Q199615,Encephalitis,37636,2022-11-04,3.4104808011529444e-7,979,2870563000
United States of America,US,en.wikipedia,Q101971,Wart,34049,2022-11-04,1.7348513166232547e-7,498,2870563000
United States of America,US,en.wikipedia,Q38933,Fever,46253,2022-11-04,1.8080076974447172e-7,519,2870563000
France,FR,fr.wikipedia,Q12214,Variole,96078,2022-11-05,9.95008165784314e-7,474,476378000
United States of America,US,en.wikipedia,Q182155,Shingles,443800,2022-11-05,2.5430551428413173e-7,730,2870563000
United States of America,US,en.wikipedia,Q167844,Conjunctivitis,44410,2022-11-05,2.6998188160301655e-7,775,2870563000
Brazil,BR,pt.wikipedia,Q38933,Febre,49409,2022-11-05,2.6930992708816522e-6,598,222049000
Japan,JP,ja.wikipedia,Q12214,天然痘,31036,2022-11-05,6.055836145104068e-7,544,898307000
United States of America,US,en.wikipedia,Q199615,Encephalitis,37636,2022-11-05,2.797360657125449e-7,803,2870563000
United States of America,US,en.wikipedia,Q101971,Wart,34049,2022-11-05,1.9996077424533097e-7,574,2870563000
Germany,DE,de.wikipedia,Q12214,Pocken,4049,2022-11-06,1.015577444088046e-6,644,634122000
United States of America,US,en.wikipedia,Q167844,Conjunctivitis,44410,2022-11-06,2.41067692992629e-7,692,2870563000
Brazil,BR,pt.wikipedia,Q38933,Febre,49409,2022-11-06,2.440902683641899e-6,542,222049000
Japan,JP,ja.wikipedia,Q12214,天然痘,31036,2022-11-06,1.1844503048512368e-6,1064,898307000
United States of America,US,en.wikipedia,Q199615,Encephalitis,37636,2022-11-06,2.9401897815863993e-7,844,2870563000
United States of America,US,en.wikipedia,Q101971,Wart,34049,2022-11-06,1.6129240152541505e-7,463,2870563000
France,FR,fr.wikipedia,Q12214,Variole,96078,2022-11-07,4.849090428189379e-6,2310,476378000
United States of America,US,en.wikipedia,Q382370,Monkeypox,242702,2022-11-07,2.0239932027271306e-7,581,2870563000
Germany,DE,de.wikipedia,Q182155,Herpes Zoster,200309,2022-11-07,1.5959074121383582e-6,1012,634122000
United States of America,US,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-11-07,2.696335178848191e-7,774,2870563000
United States of America,US,en.wikipedia,Q186235,Myocarditis,452461,2022-11-07,4.3022919197383927e-7,1235,2870563000
United States of America,US,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-11-07,1.8532949808103846e-7,532,2870563000
United States of America,US,en.wikipedia,Q40878,Diarrhea,53951,2022-11-07,2.1877241502799276e-7,628,2870563000
Germany,DE,de.wikipedia,Q12214,Pocken,4049,2022-11-07,7.979537060691791e-7,506,634122000
United States of America,US,en.wikipedia,Q167844,Conjunctivitis,44410,2022-11-07,3.1631425612327615e-7,908,2870563000
France,FR,fr.wikipedia,Q12214,Variole,96078,2022-11-08,2.9052559102225544e-6,1384,476378000
United States of America,US,en.wikipedia,Q382370,Monkeypox,242702,2022-11-08,2.0309604770910794e-7,583,2870563000
Germany,DE,de.wikipedia,Q182155,Herpes Zoster,200309,2022-11-08,1.3656678052488323e-6,866,634122000
United States of America,US,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-11-08,2.428095115836162e-7,697,2870563000
United States of America,US,en.wikipedia,Q186235,Myocarditis,452461,2022-11-08,5.399637632060331e-7,1550,2870563000
United States of America,US,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-11-08,1.8707131667202567e-7,537,2870563000
United States of America,US,en.wikipedia,Q40878,Diarrhea,53951,2022-11-08,1.9996077424533097e-7,574,2870563000
United States of America,US,en.wikipedia,Q12214,Smallpox,16829895,2022-11-08,3.5881462974336393e-7,1030,2870563000
India,IN,en.wikipedia,Q167844,Conjunctivitis,44410,2022-11-08,7.426124139595049e-7,554,746015000
United States of America,US,en.wikipedia,Q167844,Conjunctivitis,44410,2022-11-08,2.685884267302268e-7,771,2870563000
Brazil,BR,pt.wikipedia,Q38933,Febre,49409,2022-11-08,2.873239690338619e-6,638,222049000
Japan,JP,ja.wikipedia,Q12214,天然痘,31036,2022-11-08,7.94828494044909e-7,714,898307000
United States of America,US,en.wikipedia,Q199615,Encephalitis,37636,2022-11-08,2.8461315776730906e-7,817,2870563000
France,FR,fr.wikipedia,Q12214,Variole,96078,2022-11-09,2.01940475840614e-6,962,476378000
United States of America,US,en.wikipedia,Q382370,Monkeypox,242702,2022-11-09,2.5535060543872404e-7,733,2870563000
Germany,DE,de.wikipedia,Q182155,Herpes Zoster,200309,2022-11-09,1.2000845263214335e-6,761,634122000
United States of America,US,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-11-09,2.793877019943475e-7,802,2870563000
United States of America,US,en.wikipedia,Q40878,Diarrhea,53951,2022-11-09,2.1842405130979534e-7,627,2870563000
France,FR,fr.wikipedia,Q12214,Variole,96078,2022-11-10,1.8493717174176809e-6,881,476378000
United States of America,US,en.wikipedia,Q382370,Monkeypox,242702,2022-11-10,2.874000675128886e-7,825,2870563000
Germany,DE,de.wikipedia,Q182155,Herpes Zoster,200309,2022-11-10,1.313627346157364e-6,833,634122000
United States of America,US,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-11-10,2.508218771021573e-7,720,2870563000
United States of America,US,en.wikipedia,Q40878,Diarrhea,53951,2022-11-10,2.389775106834443e-7,686,2870563000
United States of America,US,en.wikipedia,Q167844,Conjunctivitis,44410,2022-11-10,2.487316947929727e-7,714,2870563000
Japan,JP,ja.wikipedia,Q12214,天然痘,31036,2022-11-10,7.870360578287823e-7,707,898307000
United States of America,US,en.wikipedia,Q199615,Encephalitis,37636,2022-11-10,2.532604231295394e-7,727,2870563000
United States of America,US,en.wikipedia,Q101971,Wart,34049,2022-11-10,1.7487858653511523e-7,502,2870563000
United States of America,US,en.wikipedia,Q38933,Fever,46253,2022-11-10,1.6756294845296897e-7,481,2870563000
France,FR,fr.wikipedia,Q12214,Variole,96078,2022-11-11,1.8115865971980235e-6,863,476378000
United States of America,US,en.wikipedia,Q382370,Monkeypox,242702,2022-11-11,3.3477753318774055e-7,961,2870563000
Germany,DE,de.wikipedia,Q182155,Herpes Zoster,200309,2022-11-11,1.416131280731468e-6,898,634122000
United States of America,US,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-11-11,2.4176442042902384e-7,694,2870563000
United States of America,US,en.wikipedia,Q186235,Myocarditis,452461,2022-11-11,3.5881462974336393e-7,1030,2870563000
United States of America,US,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-11-11,1.909033175721975e-7,548,2870563000
United States of America,US,en.wikipedia,Q182155,Shingles,443800,2022-11-11,2.884451586674809e-7,828,2870563000
France,FR,fr.wikipedia,Q12214,Variole,96078,2022-11-12,1.7045287565756606e-6,812,476378000
United States of America,US,en.wikipedia,Q382370,Monkeypox,242702,2022-11-12,2.9750261534061436e-7,854,2870563000
Germany,DE,de.wikipedia,Q182155,Herpes Zoster,200309,2022-11-12,1.3845916085548207e-6,878,634122000
United States of America,US,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-11-12,2.156371415642158e-7,619,2870563000
United States of America,US,en.wikipedia,Q186235,Myocarditis,452461,2022-11-12,5.267259419145304e-7,1512,2870563000
United States of America,US,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-11-12,2.1772732387340046e-7,625,2870563000
United States of America,US,en.wikipedia,Q40878,Diarrhea,53951,2022-11-12,2.2643641682833647e-7,650,2870563000
India,IN,en.wikipedia,Q167844,Conjunctivitis,44410,2022-11-12,6.822919110205559e-7,509,746015000
United States of America,US,en.wikipedia,Q167844,Conjunctivitis,44410,2022-11-12,2.6928515416662165e-7,773,2870563000
Japan,JP,ja.wikipedia,Q12214,天然痘,31036,2022-11-12,6.567910525020956e-7,590,898307000
United States of America,US,en.wikipedia,Q199615,Encephalitis,37636,2022-11-12,2.3235860003769297e-7,667,2870563000
United States of America,US,en.wikipedia,Q101971,Wart,34049,2022-11-12,1.6965313076215361e-7,487,2870563000
France,FR,fr.wikipedia,Q12214,Variole,96078,2022-11-13,1.994214678259701e-6,950,476378000
United States of America,US,en.wikipedia,Q382370,Monkeypox,242702,2022-11-13,2.82174611739927e-7,810,2870563000
Germany,DE,de.wikipedia,Q182155,Herpes Zoster,200309,2022-11-13,1.381437641337156e-6,876,634122000
United States of America,US,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-11-13,2.41067692992629e-7,692,2870563000
United States of America,US,en.wikipedia,Q186235,Myocarditis,452461,2022-11-13,5.93611775808439e-7,1704,2870563000
United States of America,US,en.wikipedia,Q40878,Diarrhea,53951,2022-11-13,1.9473531847236936e-7,559,2870563000
Germany,DE,de.wikipedia,Q12214,Pocken,4049,2022-11-13,7.664140338925317e-7,486,634122000
United States of America,US,en.wikipedia,Q167844,Conjunctivitis,44410,2022-11-13,2.933222507222451e-7,842,2870563000
Japan,JP,ja.wikipedia,Q12214,天然痘,31036,2022-11-13,9.807337580582139e-7,881,898307000
United States of America,US,en.wikipedia,Q199615,Encephalitis,37636,2022-11-13,2.1633386900061067e-7,621,2870563000
France,FR,fr.wikipedia,Q12214,Variole,96078,2022-11-14,1.5722808358068592e-6,749,476378000
United States of America,US,en.wikipedia,Q382370,Monkeypox,242702,2022-11-14,2.7311715506679353e-7,784,2870563000
Germany,DE,de.wikipedia,Q182155,Herpes Zoster,200309,2022-11-14,1.633755018750335e-6,1036,634122000
United States of America,US,en.wikipedia,Q9690,Fatigue,235562,2022-11-14,1.7034985819854852e-7,489,2870563000
United States of America,US,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-11-14,2.567440603115138e-7,737,2870563000
United States of America,US,en.wikipedia,Q186235,Myocarditis,452461,2022-11-14,6.287965113463805e-7,1805,2870563000
United States of America,US,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-11-14,2.198175061825851e-7,631,2870563000
United States of America,US,en.wikipedia,Q182155,Shingles,443800,2022-11-14,2.901869772584681e-7,833,2870563000
United States of America,US,en.wikipedia,Q12214,Smallpox,16829895,2022-11-14,4.169913706823365e-7,1197,2870563000
Brazil,BR,pt.wikipedia,Q38933,Febre,49409,2022-11-14,2.6030290611531687e-6,578,222049000
Japan,JP,ja.wikipedia,Q12214,天然痘,31036,2022-11-14,9.384319614563841e-7,843,898307000
United States of America,US,en.wikipedia,Q199615,Encephalitis,37636,2022-11-14,2.003091379635284e-7,575,2870563000
United States of America,US,en.wikipedia,Q182155,Shingles,443800,2022-11-15,2.428095115836162e-7,697,2870563000
United States of America,US,en.wikipedia,Q12214,Smallpox,16829895,2022-11-15,5.302095790965047e-7,1522,2870563000
India,IN,en.wikipedia,Q167844,Conjunctivitis,44410,2022-11-15,1.418202046875733e-6,1058,746015000
United Kingdom,GB,en.wikipedia,Q186235,Myocarditis,452461,2022-11-16,6.562387855943667e-7,523,796966000
United States of America,US,en.wikipedia,Q40878,Diarrhea,53951,2022-11-16,2.1842405130979534e-7,627,2870563000
Germany,DE,de.wikipedia,Q38933,Fieber,1778,2022-11-16,7.900687880250173e-7,501,634122000
United States of America,US,en.wikipedia,Q40878,Diarrhea,53951,2022-11-17,2.0483786630009513e-7,588,2870563000
Germany,DE,de.wikipedia,Q38933,Fieber,1778,2022-11-17,7.806068863720231e-7,495,634122000
Japan,JP,ja.wikipedia,Q12214,天然痘,31036,2022-11-17,6.57904257675828e-7,591,898307000
United States of America,US,en.wikipedia,Q199615,Encephalitis,37636,2022-11-17,1.8776804410842055e-7,539,2870563000
United States of America,US,en.wikipedia,Q182155,Shingles,443800,2022-11-18,2.3305532747408785e-7,669,2870563000
United States of America,US,en.wikipedia,Q12214,Smallpox,16829895,2022-11-18,3.02588725626297e-6,8686,2870563000
India,IN,en.wikipedia,Q12214,Smallpox,16829895,2022-11-18,6.595041654658418e-7,492,746015000
Japan,JP,ja.wikipedia,Q12214,天然痘,31036,2022-11-18,6.57904257675828e-7,591,898307000
United States of America,US,en.wikipedia,Q199615,Encephalitis,37636,2022-11-18,2.0762477604567465e-7,596,2870563000
Australia,AU,en.wikipedia,Q12214,Smallpox,16829895,2022-11-18,4.100829536682121e-6,919,224101000
France,FR,fr.wikipedia,Q12214,Variole,96078,2022-11-19,1.2259172337933323e-6,584,476378000
United States of America,US,en.wikipedia,Q382370,Monkeypox,242702,2022-11-19,1.9438695475417193e-7,558,2870563000
Germany,DE,de.wikipedia,Q182155,Herpes Zoster,200309,2022-11-19,9.619600013877456e-7,610,634122000
United States of America,US,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-11-19,2.403709655562341e-7,690,2870563000
United States of America,US,en.wikipedia,Q186235,Myocarditis,452461,2022-11-19,5.734066801529875e-7,1646,2870563000
United States of America,US,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-11-19,2.0588295745468747e-7,591,2870563000
United States of America,US,en.wikipedia,Q182155,Shingles,443800,2022-11-19,2.396742381198392e-7,688,2870563000
India,IN,en.wikipedia,Q167844,Conjunctivitis,44410,2022-11-19,2.085748946066768e-6,1556,746015000
United States of America,US,en.wikipedia,Q167844,Conjunctivitis,44410,2022-11-19,2.853098852037039e-7,819,2870563000
France,FR,fr.wikipedia,Q12214,Variole,96078,2022-11-20,1.3896527547451814e-6,662,476378000
United States of America,US,en.wikipedia,Q382370,Monkeypox,242702,2022-11-20,1.7905895115348454e-7,514,2870563000
Germany,DE,de.wikipedia,Q182155,Herpes Zoster,200309,2022-11-20,1.0691948867883466e-6,678,634122000
United States of America,US,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-11-20,2.675433355756345e-7,768,2870563000
United States of America,US,en.wikipedia,Q186235,Myocarditis,452461,2022-11-20,6.43427787510673e-7,1847,2870563000
United States of America,US,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-11-20,1.6303422011640227e-7,468,2870563000
United States of America,US,en.wikipedia,Q182155,Shingles,443800,2022-11-20,2.577891514661061e-7,740,2870563000
United States of America,US,en.wikipedia,Q12214,Smallpox,16829895,2022-11-20,8.935529371764354e-7,2565,2870563000
United States of America,US,en.wikipedia,Q40878,Diarrhea,53951,2022-11-21,2.4838333107477524e-7,713,2870563000
Germany,DE,de.wikipedia,Q38933,Fieber,1778,2022-11-21,8.768028865107976e-7,556,634122000
Brazil,BR,en.wikipedia,Q12214,Smallpox,16829895,2022-11-21,8.635888729267338e-6,529,61256000
Spain,ES,en.wikipedia,Q12214,Smallpox,16829895,2022-11-21,1.0568138273198475e-5,524,49583000
India,IN,en.wikipedia,Q167844,Conjunctivitis,44410,2022-11-21,3.7666802946321455e-6,2810,746015000
Germany,DE,de.wikipedia,Q12214,Pocken,4049,2022-11-21,8.137235421575028e-7,516,634122000
United Kingdom,GB,en.wikipedia,Q167844,Conjunctivitis,44410,2022-11-21,5.935008519811385e-7,473,796966000
United States of America,US,en.wikipedia,Q167844,Conjunctivitis,44410,2022-11-21,3.8006481655340784e-7,1091,2870563000
United Kingdom,GB,en.wikipedia,Q12214,Smallpox,16829895,2022-11-21,2.120542156127112e-6,1690,796966000
Brazil,BR,pt.wikipedia,Q38933,Febre,49409,2022-11-21,3.0173520259041925e-6,670,222049000
Japan,JP,ja.wikipedia,Q12214,天然痘,31036,2022-11-21,8.80545292422301e-7,791,898307000
United States of America,US,en.wikipedia,Q199615,Encephalitis,37636,2022-11-21,2.0832150348206953e-7,598,2870563000
Australia,AU,en.wikipedia,Q12214,Smallpox,16829895,2022-11-21,2.6015055711487233e-6,583,224101000
United States of America,US,en.wikipedia,Q101971,Wart,34049,2022-11-21,1.5885385549803296e-7,456,2870563000
United States of America,US,en.wikipedia,Q38933,Fever,46253,2022-11-21,1.7662040512610244e-7,507,2870563000
France,FR,fr.wikipedia,Q12214,Variole,96078,2022-11-22,1.1587436867361632e-6,552,476378000
United States of America,US,en.wikipedia,Q382370,Monkeypox,242702,2022-11-22,1.9264513616318471e-7,553,2870563000
Germany,DE,de.wikipedia,Q182155,Herpes Zoster,200309,2022-11-22,1.278933706763052e-6,811,634122000
United States of America,US,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-11-22,2.6127278864808054e-7,750,2870563000
United States of America,US,en.wikipedia,Q186235,Myocarditis,452461,2022-11-22,6.650263380389143e-7,1909,2870563000
United States of America,US,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-11-22,2.0657968489108235e-7,593,2870563000
Germany,DE,de.wikipedia,Q2260058,Schüttelfrost,437389,2022-11-22,8.231854438104971e-7,522,634122000
United States of America,US,en.wikipedia,Q40878,Diarrhea,53951,2022-11-22,2.668466081392396e-7,766,2870563000
Brazil,BR,pt.wikipedia,Q152234,Edema,58200,2022-11-22,3.855004976379088e-6,856,222049000
United States of America,US,en.wikipedia,Q12214,Smallpox,16829895,2022-11-22,1.5317552689141468e-6,4397,2870563000
France,FR,fr.wikipedia,Q12214,Variole,96078,2022-11-23,1.1629420334272365e-6,554,476378000
United States of America,US,en.wikipedia,Q382370,Monkeypox,242702,2022-11-23,3.0237970739537855e-7,868,2870563000
Germany,DE,de.wikipedia,Q182155,Herpes Zoster,200309,2022-11-23,9.020346242521156e-7,572,634122000
United States of America,US,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-11-23,3.2049462074164544e-7,920,2870563000
United States of America,US,en.wikipedia,Q186235,Myocarditis,452461,2022-11-23,5.64349223479854e-7,1620,2870563000
United States of America,US,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-11-23,2.2957169029211342e-7,659,2870563000
United States of America,US,en.wikipedia,Q40878,Diarrhea,53951,2022-11-23,2.149404141278209e-7,617,2870563000
Germany,DE,de.wikipedia,Q38933,Fieber,1778,2022-11-23,8.752259029019652e-7,555,634122000
India,IN,en.wikipedia,Q167844,Conjunctivitis,44410,2022-11-23,2.9423000877998432e-6,2195,746015000
United Kingdom,GB,en.wikipedia,Q167844,Conjunctivitis,44410,2022-11-23,5.759342305694346e-7,459,796966000
United States of America,US,en.wikipedia,Q167844,Conjunctivitis,44410,2022-11-23,3.61253175770746e-7,1037,2870563000
Brazil,BR,pt.wikipedia,Q38933,Febre,49409,2022-11-23,3.2110029768204315e-6,713,222049000
Japan,JP,ja.wikipedia,Q12214,天然痘,31036,2022-11-23,6.534514369808985e-7,587,898307000
United States of America,US,en.wikipedia,Q199615,Encephalitis,37636,2022-11-23,1.9891568309073864e-7,571,2870563000
France,FR,fr.wikipedia,Q12214,Variole,96078,2022-11-24,1.4610246484934233e-6,696,476378000
France,FR,fr.wikipedia,Q6473911,Herpès,133880,2022-11-24,9.593222189101932e-7,457,476378000
United States of America,US,en.wikipedia,Q382370,Monkeypox,242702,2022-11-24,2.6510478954825236e-7,761,2870563000
Germany,DE,de.wikipedia,Q182155,Herpes Zoster,200309,2022-11-24,1.2426630837599073e-6,788,634122000
United States of America,US,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-11-24,2.469898762019855e-7,709,2870563000
United States of America,US,en.wikipedia,Q186235,Myocarditis,452461,2022-11-24,4.901477515037991e-7,1407,2870563000
United States of America,US,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-11-24,1.8080076974447172e-7,519,2870563000
Germany,DE,de.wikipedia,Q2260058,Schüttelfrost,437389,2022-11-24,7.947997388515144e-7,504,634122000
United States of America,US,en.wikipedia,Q40878,Diarrhea,53951,2022-11-24,2.0344441142730537e-7,584,2870563000
India,IN,en.wikipedia,Q167844,Conjunctivitis,44410,2022-11-24,2.3967346501075715e-6,1788,746015000
United Kingdom,GB,en.wikipedia,Q167844,Conjunctivitis,44410,2022-11-24,6.675316136447477e-7,532,796966000
United States of America,US,en.wikipedia,Q167844,Conjunctivitis,44410,2022-11-24,2.9541243303142975e-7,848,2870563000
Brazil,BR,pt.wikipedia,Q38933,Febre,49409,2022-11-24,2.6930992708816522e-6,598,222049000
Japan,JP,ja.wikipedia,Q12214,天然痘,31036,2022-11-24,5.688478437772388e-7,511,898307000
United States of America,US,en.wikipedia,Q199615,Encephalitis,37636,2022-11-24,2.52912059411342e-7,726,2870563000
United States of America,US,en.wikipedia,Q101971,Wart,34049,2022-11-24,1.7034985819854852e-7,489,2870563000
United States of America,US,en.wikipedia,Q38933,Fever,46253,2022-11-24,2.1424368669142603e-7,615,2870563000
United States of America,US,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-11-25,1.7487858653511523e-7,502,2870563000
United Kingdom,GB,en.wikipedia,Q186235,Myocarditis,452461,2022-11-25,6.14831749409636e-7,490,796966000
United States of America,US,en.wikipedia,Q40878,Diarrhea,53951,2022-11-25,2.431578753018136e-7,698,2870563000
India,IN,en.wikipedia,Q167844,Conjunctivitis,44410,2022-11-25,1.8364242005857792e-6,1370,746015000
United States of America,US,en.wikipedia,Q167844,Conjunctivitis,44410,2022-11-25,2.814778843035321e-7,808,2870563000
Brazil,BR,pt.wikipedia,Q38933,Febre,49409,2022-11-25,3.008345004931344e-6,668,222049000
France,FR,fr.wikipedia,Q12214,Variole,96078,2022-11-26,3.1172724181217435e-6,1485,476378000
United States of America,US,en.wikipedia,Q382370,Monkeypox,242702,2022-11-26,2.4455133017460336e-7,702,2870563000
Germany,DE,de.wikipedia,Q182155,Herpes Zoster,200309,2022-11-26,1.0266163293498728e-6,651,634122000
United States of America,US,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-11-26,2.208625973371774e-7,634,2870563000
United States of America,US,en.wikipedia,Q186235,Myocarditis,452461,2022-11-26,6.214808732642342e-7,1784,2870563000
India,IN,en.wikipedia,Q167844,Conjunctivitis,44410,2022-11-26,1.6031849225551764e-6,1196,746015000
Germany,DE,de.wikipedia,Q12214,Pocken,4049,2022-11-26,1.1575059688829594e-6,734,634122000
United States of America,US,en.wikipedia,Q167844,Conjunctivitis,44410,2022-11-26,2.727687913485961e-7,783,2870563000
Japan,JP,ja.wikipedia,Q12214,天然痘,31036,2022-11-26,5.365648937390001e-7,482,898307000
United States of America,US,en.wikipedia,Q199615,Encephalitis,37636,2022-11-26,1.9996077424533097e-7,574,2870563000
United States of America,US,en.wikipedia,Q38933,Fever,46253,2022-11-26,1.84981134362841e-7,531,2870563000
France,FR,fr.wikipedia,Q12214,Variole,96078,2022-11-27,2.1537518525204775e-6,1026,476378000
United States of America,US,en.wikipedia,Q382370,Monkeypox,242702,2022-11-27,2.4176442042902384e-7,694,2870563000
Germany,DE,de.wikipedia,Q182155,Herpes Zoster,200309,2022-11-27,1.0345012473940346e-6,656,634122000
United States of America,US,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-11-27,2.70330245321214e-7,776,2870563000
United States of America,US,en.wikipedia,Q186235,Myocarditis,452461,2022-11-27,5.81767409389726e-7,1670,2870563000
United States of America,US,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-11-27,2.027476839909105e-7,582,2870563000
United States of America,US,en.wikipedia,Q40878,Diarrhea,53951,2022-11-27,2.114567769458465e-7,607,2870563000
Germany,DE,de.wikipedia,Q38933,Fieber,1778,2022-11-27,7.995306896780115e-7,507,634122000
India,IN,en.wikipedia,Q167844,Conjunctivitis,44410,2022-11-27,1.7586777745755782e-6,1312,746015000
Germany,DE,de.wikipedia,Q12214,Pocken,4049,2022-11-27,8.153005257663352e-7,517,634122000
United Kingdom,GB,en.wikipedia,Q167844,Conjunctivitis,44410,2022-11-27,7.227409952243885e-7,576,796966000
United States of America,US,en.wikipedia,Q167844,Conjunctivitis,44410,2022-11-27,2.7416224622138583e-7,787,2870563000
Brazil,BR,pt.wikipedia,Q38933,Febre,49409,2022-11-27,2.5624974667753515e-6,569,222049000
Japan,JP,ja.wikipedia,Q12214,天然痘,31036,2022-11-27,1.0898278650839857e-6,979,898307000
United States of America,US,en.wikipedia,Q199615,Encephalitis,37636,2022-11-27,2.2260441592816462e-7,639,2870563000
United States of America,US,en.wikipedia,Q38933,Fever,46253,2022-11-27,1.8463277064464358e-7,530,2870563000
France,FR,fr.wikipedia,Q12214,Variole,96078,2022-11-28,1.507206462095227e-6,718,476378000
United States of America,US,en.wikipedia,Q382370,Monkeypox,242702,2022-11-28,7.096168939681867e-7,2037,2870563000
Germany,DE,de.wikipedia,Q182155,Herpes Zoster,200309,2022-11-28,1.198507542712601e-6,760,634122000
United States of America,US,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-11-28,2.8008442943074233e-7,804,2870563000
