project,page_name,redirect_name,date,views
sr.wikipedia,Majmunske boginje,NA,2022-08-23,32
sr.wikipedia,Majmunske boginje,NA,2022-08-23,32
sr.wikipedia,Majmunske boginje,NA,2022-08-24,14
sr.wikipedia,Majmunske boginje,NA,2022-08-24,14
sr.wikipedia,Majmunske boginje,NA,2022-08-25,16
sr.wikipedia,Majmunske boginje,NA,2022-08-25,16
sr.wikipedia,Majmunske boginje,NA,2022-08-26,3
sr.wikipedia,Majmunske boginje,NA,2022-08-26,3
sr.wikipedia,Majmunske boginje,NA,2022-08-27,8
sr.wikipedia,Majmunske boginje,NA,2022-08-27,8
sr.wikipedia,Majmunske boginje,NA,2022-08-28,5
sr.wikipedia,Majmunske boginje,NA,2022-08-28,5
sr.wikipedia,Majmunske boginje,NA,2022-08-29,7
sr.wikipedia,Majmunske boginje,NA,2022-08-29,7
sr.wikipedia,Majmunske boginje,NA,2022-08-30,8
sr.wikipedia,Majmunske boginje,NA,2022-08-30,8
sr.wikipedia,Majmunske boginje,NA,2022-08-31,6
sr.wikipedia,Majmunske boginje,NA,2022-08-31,6
sr.wikipedia,Majmunske boginje,NA,2022-09-01,5
sr.wikipedia,Majmunske boginje,NA,2022-09-01,5
sr.wikipedia,Majmunske boginje,NA,2022-09-02,4
sr.wikipedia,Majmunske boginje,NA,2022-09-02,4
sr.wikipedia,Majmunske boginje,NA,2022-09-03,1
sr.wikipedia,Majmunske boginje,NA,2022-09-03,1
sr.wikipedia,Majmunske boginje,NA,2022-09-04,11
sr.wikipedia,Majmunske boginje,NA,2022-09-04,11
sr.wikipedia,Majmunske boginje,NA,2022-09-05,3
sr.wikipedia,Majmunske boginje,NA,2022-09-05,3
sr.wikipedia,Majmunske boginje,NA,2022-09-06,2
sr.wikipedia,Majmunske boginje,NA,2022-09-06,2
sr.wikipedia,Majmunske boginje,NA,2022-09-07,1
sr.wikipedia,Majmunske boginje,NA,2022-09-07,1
sr.wikipedia,Majmunske boginje,NA,2022-09-08,0
sr.wikipedia,Majmunske boginje,NA,2022-09-08,0
sr.wikipedia,Majmunske boginje,NA,2022-09-09,3
sr.wikipedia,Majmunske boginje,NA,2022-09-09,3
sr.wikipedia,Majmunske boginje,NA,2022-09-10,6
sr.wikipedia,Majmunske boginje,NA,2022-09-10,6
sr.wikipedia,Majmunske boginje,NA,2022-09-11,2
sr.wikipedia,Majmunske boginje,NA,2022-09-11,2
sr.wikipedia,Majmunske boginje,NA,2022-09-12,2
sr.wikipedia,Majmunske boginje,NA,2022-09-12,2
sr.wikipedia,Majmunske boginje,NA,2022-09-13,1
sr.wikipedia,Majmunske boginje,NA,2022-09-13,1
sr.wikipedia,Majmunske boginje,NA,2022-09-14,5
sr.wikipedia,Majmunske boginje,NA,2022-09-14,5
sr.wikipedia,Majmunske boginje,NA,2022-09-15,2
sr.wikipedia,Majmunske boginje,NA,2022-09-15,2
sr.wikipedia,Majmunske boginje,NA,2022-09-16,5
sr.wikipedia,Majmunske boginje,NA,2022-09-16,5
sr.wikipedia,Majmunske boginje,NA,2022-09-17,4
sr.wikipedia,Majmunske boginje,NA,2022-09-17,4
sr.wikipedia,Majmunske boginje,NA,2022-09-18,0
sr.wikipedia,Majmunske boginje,NA,2022-09-18,0
sr.wikipedia,Majmunske boginje,NA,2022-09-19,3
sr.wikipedia,Majmunske boginje,NA,2022-09-19,3
sr.wikipedia,Majmunske boginje,NA,2022-09-20,3
sr.wikipedia,Majmunske boginje,NA,2022-09-20,3
sr.wikipedia,Majmunske boginje,NA,2022-09-21,1
sr.wikipedia,Majmunske boginje,NA,2022-09-21,1
sr.wikipedia,Majmunske boginje,NA,2022-09-22,4
sr.wikipedia,Majmunske boginje,NA,2022-09-22,4
sr.wikipedia,Majmunske boginje,NA,2022-09-23,1
sr.wikipedia,Majmunske boginje,NA,2022-09-23,1
sr.wikipedia,Majmunske boginje,NA,2022-09-24,1
sr.wikipedia,Majmunske boginje,NA,2022-09-24,1
sr.wikipedia,Majmunske boginje,NA,2022-09-25,0
sr.wikipedia,Majmunske boginje,NA,2022-09-25,0
sr.wikipedia,Majmunske boginje,NA,2022-09-26,0
sr.wikipedia,Majmunske boginje,NA,2022-09-26,0
sr.wikipedia,Majmunske boginje,NA,2022-09-27,0
sr.wikipedia,Majmunske boginje,NA,2022-09-27,0
sr.wikipedia,Majmunske boginje,NA,2022-09-28,1
sr.wikipedia,Majmunske boginje,NA,2022-09-28,1
sr.wikipedia,Majmunske boginje,NA,2022-09-29,1
sr.wikipedia,Majmunske boginje,NA,2022-09-29,1
sr.wikipedia,Majmunske boginje,NA,2022-09-30,6
